,count,pop_count,user_hist,pop_fraq,pop_item_fraq
16943,5,2,5,0.4,0.005917532263141329
109122,5,2,5,0.4,0.00856153604028958
174692,5,2,5,0.4,0.0026754800125904942
174534,5,2,5,0.4,0.002486622599937048
158606,15,6,15,0.4,0.004721435316336165
208302,5,2,5,0.4,0.004847340258105131
138813,5,2,5,0.4,0.004438149197355997
18689,5,2,5,0.4,0.004186339313818068
43698,5,2,5,0.4,0.005256531318854266
223238,5,2,5,0.4,0.00714510544538873
138307,5,2,5,0.4,0.003179099779666352
261567,5,2,5,0.4,0.011772112055398173
183832,5,2,5,0.4,0.009789109222536984
43639,5,2,5,0.4,0.005980484734025812
100610,5,2,5,0.4,0.005004721435316337
138382,5,2,5,0.4,0.003336480956877557
155771,5,2,5,0.4,0.002644003777148253
262169,5,2,5,0.4,0.0034938621340887635
2041,5,2,5,0.4,0.007333962858042177
208251,10,4,10,0.4,0.007632987094743468
57935,5,2,5,0.4,0.0037771482530689336
101887,5,2,5,0.4,0.0026754800125904942
155680,5,2,5,0.4,0.003934529430280139
128962,5,2,5,0.4,0.004910292728989614
58708,5,2,5,0.4,0.004752911551778408
36307,5,2,5,0.4,0.0037456720176266916
230985,5,2,5,0.4,0.0027069562480327354
29424,5,2,5,0.4,0.006452628265659427
98887,10,4,10,0.4,0.004343720491029273
223078,5,2,5,0.4,0.003556814604973245
186039,5,2,5,0.4,0.0023607176581680834
167800,30,12,30,0.4,0.0057339208897282555
232030,5,2,5,0.4,0.006043437204910294
231132,5,2,5,0.4,0.005571293673276676
138193,5,2,5,0.4,0.0021718602455146362
113966,5,2,5,0.4,0.0035253383695310046
113955,15,6,15,0.4,0.0040919106074913435
7210,10,4,10,0.4,0.007459867799811143
70878,5,2,5,0.4,0.008026440037771483
124488,5,2,5,0.4,0.0032735284859930756
1167,5,2,5,0.4,0.005067673906200819
30022,5,2,5,0.4,0.002612527541706012
182414,5,2,5,0.4,0.00481586402266289
117255,5,2,5,0.4,0.0043751967264715145
165987,5,2,5,0.4,0.003399433427762039
446,5,2,5,0.4,0.0032735284859930756
180801,5,2,5,0.4,0.0032420522505508345
180032,10,4,10,0.4,0.0037299338999055714
179906,5,2,5,0.4,0.010261252754170601
242310,5,2,5,0.4,0.004280768020144791
270629,5,2,5,0.4,0.006987724268177525
127970,5,2,5,0.4,0.004595530374567202
276641,20,8,20,0.4,0.004886685552407931
113292,5,2,5,0.4,0.004941768964431854
135141,5,2,5,0.4,0.005886056027699087
128040,5,2,5,0.4,0.011520302171860244
247278,5,2,5,0.4,0.003903053194837898
56369,5,2,5,0.4,0.003147623544224111
208058,5,2,5,0.4,0.008246773685867171
273336,5,2,5,0.4,0.002801384954359459
31006,5,2,5,0.4,0.008655964746616306
223927,5,2,5,0.4,0.004280768020144791
57620,5,2,5,0.4,0.011614730878186968
7809,5,2,5,0.4,0.01111111111111111
57449,5,2,5,0.4,0.005917532263141329
223721,5,2,5,0.4,0.00538243626062323
249096,5,2,5,0.4,0.0033050047214353167
181948,5,2,5,0.4,0.005508341202392194
208077,10,4,10,0.4,0.004422411079634876
38887,5,2,5,0.4,0.008467107333962859
236979,5,2,5,0.4,0.004595530374567202
104447,5,2,5,0.4,0.004689959080893926
273344,15,6,15,0.4,0.004637498688490189
167052,5,2,5,0.4,0.002486622599937048
181473,5,2,5,0.4,0.006043437204910293
36811,5,2,5,0.4,0.008089392508655965
207494,37,15,37,0.40540540540540543,0.004206756331402225
123094,32,13,32,0.40625,0.005272269436575386
28204,32,13,32,0.40625,0.0067575542965061354
86243,32,13,32,0.40625,0.005778840100723954
13850,32,13,32,0.40625,0.006491973559962229
127200,27,11,27,0.4074074074074074,0.004138542067405776
179730,27,11,27,0.4074074074074074,0.0069364296622716525
15418,27,11,27,0.4074074074074074,0.00453490947667844
150561,27,11,27,0.4074074074074074,0.0038121218480047566
134797,44,18,44,0.4090909090909091,0.00663862420236358
246156,22,9,22,0.4090909090909091,0.004542593069505251
201969,44,18,44,0.4090909090909091,0.003662689215097147
68128,22,9,22,0.4090909090909091,0.006173634360603198
28619,22,9,22,0.4090909090909091,0.004657052107477036
73394,22,9,22,0.4090909090909091,0.00682462013906773
124989,22,9,22,0.4090909090909091,0.0034695395885197583
258152,39,16,39,0.41025641025641024,0.004584231213126396
88283,39,16,39,0.41025641025641024,0.00568186403880455
91184,34,14,34,0.4117647058823529,0.0061332370530837454
51803,17,7,17,0.4117647058823529,0.005906423003573478
165884,17,7,17,0.4117647058823529,0.004267807217315634
91647,17,7,17,0.4117647058823529,0.0026199337147512457
163307,17,7,17,0.4117647058823529,0.0029161806365605733
21364,17,7,17,0.4117647058823529,0.008331944675887354
189558,41,17,41,0.4146341463414634,0.004372125874233247
143294,12,5,12,0.4166666666666667,0.0038033784492708007
262399,12,5,12,0.4166666666666667,0.004550939041024026
157380,12,5,12,0.4166666666666667,0.004288637079005351
15408,36,15,36,0.4166666666666667,0.004529080544189137
48037,12,5,12,0.4166666666666667,0.008564159059909768
97179,12,5,12,0.4166666666666667,0.002924666876508237
124310,24,10,24,0.4166666666666667,0.0038755114888259358
213531,24,10,24,0.4166666666666667,0.004000104920784808
221040,12,5,12,0.4166666666666667,0.004550939041024026
25827,12,5,12,0.4166666666666667,0.00933794984786486
162155,12,5,12,0.4166666666666667,0.0042230615885006815
34075,12,5,12,0.4166666666666667,0.005613261987199664
206959,12,5,12,0.4166666666666667,0.006780505718182773
83109,12,5,12,0.4166666666666667,0.002636134718287693
190185,12,5,12,0.4166666666666667,0.004406672961913755
231993,12,5,12,0.4166666666666667,0.005272269436575386
175978,12,5,12,0.4166666666666667,0.00462962962962963
229551,36,15,36,0.4166666666666667,0.006911656699192112
25930,12,5,12,0.4166666666666667,0.004983737278354841
104268,12,5,12,0.4166666666666667,0.005691952575805267
169682,36,15,36,0.4166666666666667,0.005289756234043297
122429,55,23,55,0.41818181818181815,0.0056113543365668
168047,43,18,43,0.4186046511627907,0.006020745035172862
196738,50,21,50,0.42,0.004853635505193581
236058,50,21,50,0.42,0.007220648410450108
174892,50,21,50,0.42,0.0035221907459867803
80555,19,8,19,0.42105263157894735,0.005930785414906482
128122,19,8,19,0.42105263157894735,0.003793714692775375
99347,19,8,19,0.42105263157894735,0.004199592465583221
137336,19,8,19,0.42105263157894735,0.0046800192170700595
131855,19,8,19,0.42105263157894735,0.007256100591421899
151139,19,8,19,0.42105263157894735,0.006568593343604525
127359,64,27,64,0.421875,0.0039025613786591133
1733,26,11,26,0.4230769230769231,0.005133047625965474
121264,26,11,26,0.4230769230769231,0.00314762354422411
278026,26,11,26,0.4230769230769231,0.004418779206314617
207349,26,11,26,0.4230769230769231,0.0031657829108254045
268030,26,11,26,0.4230769230769231,0.0065373719764654625
108405,47,20,47,0.425531914893617,0.005213670062081853
76151,129,55,129,0.4263565891472868,0.004648234768796067
98741,14,6,14,0.42857142857142855,0.004957507082152973
102129,7,3,7,0.42857142857142855,0.006992220873240702
259542,7,3,7,0.42857142857142855,0.004429155987229642
21252,14,6,14,0.42857142857142855,0.0069922208732407015
73622,7,3,7,0.42857142857142855,0.004294257835334323
76576,14,6,14,0.42857142857142855,0.004024461531543684
259734,7,3,7,0.42857142857142855,0.004856333468231486
172331,7,3,7,0.42857142857142855,0.004698952291020279
8323,7,3,7,0.42857142857142855,0.0031251405189082243
98930,14,6,14,0.42857142857142855,0.006250281037816449
158984,7,3,7,0.42857142857142855,0.003979495480911912
113364,7,3,7,0.42857142857142855,0.008521066594720987
231560,7,3,7,0.42857142857142855,0.005193578847969784
108773,7,3,7,0.42857142857142855,0.005373443050496876
135681,7,3,7,0.42857142857142855,0.0044291559872296415
167678,14,6,14,0.42857142857142855,0.008071406088403257
171359,7,3,7,0.42857142857142855,0.003934529430280139
141958,21,9,21,0.42857142857142855,0.0051636014808819335
112512,7,3,7,0.42857142857142855,0.0064975943162912
150587,7,3,7,0.42857142857142855,0.006362696164395882
167722,7,3,7,0.42857142857142855,0.004024461531543685
163467,7,3,7,0.42857142857142855,0.010004946265569496
135367,7,3,7,0.42857142857142855,0.00456405413912496
142442,7,3,7,0.42857142857142855,0.002563064886011062
266650,14,6,14,0.42857142857142855,0.00559827330365574
248479,7,3,7,0.42857142857142855,0.0064975943162912
170522,7,3,7,0.42857142857142855,0.004001978506227798
248850,21,9,21,0.42857142857142855,0.004444144670773566
125287,14,6,14,0.42857142857142855,0.00916183281622375
104569,7,3,7,0.42857142857142855,0.002473132784747516
275673,7,3,7,0.42857142857142855,0.007239534151715453
110208,7,3,7,0.42857142857142855,0.005620756328971626
208112,14,6,14,0.42857142857142855,0.004001978506227798
19233,7,3,7,0.42857142857142855,0.0035972840505418407
156510,7,3,7,0.42857142857142855,0.004226808759386664
43093,7,3,7,0.42857142857142855,0.006025450784657583
179288,14,6,14,0.42857142857142855,0.005508341202392193
110361,21,9,21,0.42857142857142855,0.005995473417569734
116090,7,3,7,0.42857142857142855,0.009352938531408785
259066,7,3,7,0.42857142857142855,0.009420387607356445
91165,7,3,7,0.42857142857142855,0.004609020189756735
254863,7,3,7,0.42857142857142855,0.0027654121138540404
131657,7,3,7,0.42857142857142855,0.007576779531453754
194636,7,3,7,0.42857142857142855,0.007419398354242547
275020,14,6,14,0.42857142857142855,0.00518233733531184
90174,7,3,7,0.42857142857142855,0.006002967759341697
202885,7,3,7,0.42857142857142855,0.00328252169611943
5582,63,27,63,0.42857142857142855,0.004331729544194135
196018,7,3,7,0.42857142857142855,0.006475111290975313
81855,7,3,7,0.42857142857142855,0.013242501911057152
88605,7,3,7,0.42857142857142855,0.0026754800125904942
152468,7,3,7,0.42857142857142855,0.01171365618957687
116428,7,3,7,0.42857142857142855,0.005328476999865101
152942,7,3,7,0.42857142857142855,0.007014703898556589
197866,7,3,7,0.42857142857142855,0.002540581860695175
198012,21,9,21,0.42857142857142855,0.0054633751517604206
82955,7,3,7,0.42857142857142855,0.004991231620126804
86555,7,3,7,0.42857142857142855,0.004024461531543685
83306,7,3,7,0.42857142857142855,0.004609020189756734
39502,7,3,7,0.42857142857142855,0.0032600386708035436
253602,7,3,7,0.42857142857142855,0.006789873645397724
132663,7,3,7,0.42857142857142855,0.003260038670803543
132786,7,3,7,0.42857142857142855,0.004946265569495032
47118,7,3,7,0.42857142857142855,0.004136876658123117
200196,7,3,7,0.42857142857142855,0.003844597329016593
26621,28,12,28,0.42857142857142855,0.006402041458698683
132290,7,3,7,0.42857142857142855,0.010319708619991905
98525,7,3,7,0.42857142857142855,0.003349970772067089
114893,7,3,7,0.42857142857142855,0.00424929178470255
255544,7,3,7,0.42857142857142855,0.0032375556454876573
206764,7,3,7,0.42857142857142855,0.0026754800125904942
98159,7,3,7,0.42857142857142855,0.005171095822653896
48911,7,3,7,0.42857142857142855,0.00784657583524439
187520,7,3,7,0.42857142857142855,0.007554296506137867
22089,7,3,7,0.42857142857142855,0.005485858177076308
114265,7,3,7,0.42857142857142855,0.005823103556814605
9613,21,9,21,0.42857142857142855,0.004009472847999761
130482,14,6,14,0.42857142857142855,0.003833355816358648
22464,7,3,7,0.42857142857142855,0.006542560366922974
151262,7,3,7,0.42857142857142855,0.0059580017087099224
13126,7,3,7,0.42857142857142855,0.010027429290885384
188589,7,3,7,0.42857142857142855,0.00559827330365574
274881,7,3,7,0.42857142857142855,0.004743918341652053
78901,7,3,7,0.42857142857142855,0.0037546652277530464
160803,7,3,7,0.42857142857142855,0.002360717658168083
40511,7,3,7,0.42857142857142855,0.003552317999910068
130792,7,3,7,0.42857142857142855,0.003035208417644678
79556,7,3,7,0.42857142857142855,0.004609020189756734
204946,7,3,7,0.42857142857142855,0.0024731327847475155
94023,7,3,7,0.42857142857142855,0.005350960025180989
93732,7,3,7,0.42857142857142855,0.006205314987184676
93698,7,3,7,0.42857142857142855,0.006610009442870634
23624,7,3,7,0.42857142857142855,0.004406672961913756
204591,35,15,35,0.42857142857142855,0.00418184270875489
255546,21,9,21,0.42857142857142855,0.004474122037861413
151991,7,3,7,0.42857142857142855,0.00960025180988354
95525,7,3,7,0.42857142857142855,0.004024461531543685
235842,7,3,7,0.42857142857142855,0.005755654480866945
82608,7,3,7,0.42857142857142855,0.0060254507846575845
223253,7,3,7,0.42857142857142855,0.0075318134808219795
71800,7,3,7,0.42857142857142855,0.00411439363280723
240495,7,3,7,0.42857142857142855,0.005283510949233329
36157,7,3,7,0.42857142857142855,0.004698952291020279
11601,28,12,28,0.42857142857142855,0.005187958091640811
3917,14,6,14,0.42857142857142855,0.003023966904986735
221327,7,3,7,0.42857142857142855,0.0035972840505418407
247201,7,3,7,0.42857142857142855,0.007441881379558433
223872,7,3,7,0.42857142857142855,0.003507351949278296
36673,7,3,7,0.42857142857142855,0.007891541885876163
69252,7,3,7,0.42857142857142855,0.008071406088403255
120860,7,3,7,0.42857142857142855,0.00328252169611943
147686,21,9,21,0.42857142857142855,0.00529100529100529
120807,7,3,7,0.42857142857142855,0.006295247088448222
119631,7,3,7,0.42857142857142855,0.004586537164440847
122386,7,3,7,0.42857142857142855,0.0055757902783398535
136011,7,3,7,0.42857142857142855,0.002585547911326948
38091,7,3,7,0.42857142857142855,0.003979495480911912
268761,7,3,7,0.42857142857142855,0.006834839696029498
230629,7,3,7,0.42857142857142855,0.004901299518863258
223231,28,12,28,0.42857142857142855,0.005289131705562299
57920,7,3,7,0.42857142857142855,0.007779126759296732
226482,14,6,14,0.42857142857142855,0.0057444129682090025
228998,21,9,21,0.42857142857142855,0.0054633751517604206
1155,7,3,7,0.42857142857142855,0.003934529430280139
62755,7,3,7,0.42857142857142855,0.0045415711138090745
210077,7,3,7,0.42857142857142855,0.008790862898511623
220091,7,3,7,0.42857142857142855,0.0036647331264895006
34636,7,3,7,0.42857142857142855,0.003754665227753047
227859,7,3,7,0.42857142857142855,0.004159359683439004
68760,21,9,21,0.42857142857142855,0.006804862328941649
277157,14,6,14,0.42857142857142855,0.0033162462340932597
135768,7,3,7,0.42857142857142855,0.0037096991771212737
234359,65,28,65,0.4307692307692308,0.004682695334253408
59172,81,35,81,0.43209876543209874,0.003938415385273008
37208,37,16,37,0.43243243243243246,0.004874562948217339
247852,30,13,30,0.43333333333333335,0.003451893820165774
247447,99,43,99,0.43434343434343436,0.004613335113807255
36135,23,10,23,0.43478260869565216,0.005289376086272257
67198,23,10,23,0.43478260869565216,0.005706778338875888
2110,23,10,23,0.43478260869565216,0.005193578847969783
274808,23,10,23,0.43478260869565216,0.005522026522149689
30273,23,10,23,0.43478260869565216,0.004625638078033693
98758,55,24,55,0.43636363636363634,0.004669928749248863
278137,16,7,16,0.4375,0.006059175322631413
227447,64,28,64,0.4375,0.004942752596789422
147965,16,7,16,0.4375,0.005606704438149198
168642,16,7,16,0.4375,0.006019830028328612
123430,16,7,16,0.4375,0.006944444444444444
70649,16,7,16,0.4375,0.004613235757003462
85367,16,7,16,0.4375,0.008193657538558387
60858,16,7,16,0.4375,0.0030295876613157064
66073,16,7,16,0.4375,0.00656082782499213
173111,16,7,16,0.4375,0.00657066414856783
123257,32,14,32,0.4375,0.0060395026754800135
125063,16,7,16,0.4375,0.003973874724582939
131837,16,7,16,0.4375,0.0033443500157381177
81492,41,18,41,0.43902439024390244,0.008763444574955663
120396,50,22,50,0.44,0.003887315077116777
223190,25,11,25,0.44,0.00565942713251495
208406,50,22,50,0.44,0.005445388731507712
69232,25,11,25,0.44,0.005111740635819957
50895,50,22,50,0.44,0.005728674850487879
268300,59,26,59,0.4406779661016949,0.006284577178128815
56307,34,15,34,0.4411764705882353,0.004138199189024051
79266,34,15,34,0.4411764705882353,0.003527189912792311
251093,9,4,9,0.4444444444444444,0.005997971531493723
79724,9,4,9,0.4444444444444444,0.005193578847969782
22818,18,8,18,0.4444444444444444,0.007160843563109852
189392,18,8,18,0.4444444444444444,0.0051586052530339585
203910,27,12,27,0.4444444444444444,0.004441646556849578
94965,9,4,9,0.4444444444444444,0.005893050746686252
196137,9,4,9,0.4444444444444444,0.0033749519113069632
124079,9,4,9,0.4444444444444444,0.01021228972126045
44611,9,4,9,0.4444444444444444,0.005858077151750429
34987,9,4,9,0.4444444444444444,0.006749903822613926
242849,9,4,9,0.4444444444444444,0.002955268772077082
163433,9,4,9,0.4444444444444444,0.008358689189661806
205765,9,4,9,0.4444444444444444,0.006994718987164691
60079,9,4,9,0.4444444444444444,0.006872311404889309
235952,9,4,9,0.4444444444444444,0.0053509600251809885
116537,9,4,9,0.4444444444444444,0.006924771797293044
205967,9,4,9,0.4444444444444444,0.0031651103416920224
216882,9,4,9,0.4444444444444444,0.004371699366977931
222353,9,4,9,0.4444444444444444,0.007519322911202041
193778,45,20,45,0.4444444444444444,0.004969747840380513
124720,9,4,9,0.4444444444444444,0.010212289721260448
69709,9,4,9,0.4444444444444444,0.0030951631518203754
163202,27,12,27,0.4444444444444444,0.004313410042084892
256844,9,4,9,0.4444444444444444,0.004581540936592872
187762,36,16,36,0.4444444444444444,0.005162976952400939
33933,18,8,18,0.4444444444444444,0.00678487741754975
24641,9,4,9,0.4444444444444444,0.0033749519113069632
213410,9,4,9,0.4444444444444444,0.003392438708774876
209536,9,4,9,0.4444444444444444,0.0050187108732906655
28938,9,4,9,0.4444444444444444,0.005508341202392193
241885,9,4,9,0.4444444444444444,0.005123631658098136
123625,9,4,9,0.4444444444444444,0.00496625048088693
71902,9,4,9,0.4444444444444444,0.005333473227713076
264355,9,4,9,0.4444444444444444,0.007257020949183366
233911,18,8,18,0.4444444444444444,0.0052198090441716504
8680,9,4,9,0.4444444444444444,0.004389186164445844
50849,9,4,9,0.4444444444444444,0.005770643164410869
201768,18,8,18,0.4444444444444444,0.006321477284650087
3640,9,4,9,0.4444444444444444,0.004581540936592871
266466,18,8,18,0.4444444444444444,0.006435141468191515
39372,9,4,9,0.4444444444444444,0.00648760186059525
53729,18,8,18,0.4444444444444444,0.011191550379463506
265553,18,8,18,0.4444444444444444,0.0041006540062253
16781,9,4,9,0.4444444444444444,0.005123631658098136
126196,54,24,54,0.4444444444444444,0.005773557630655522
248064,9,4,9,0.4444444444444444,0.005910537544154163
228738,9,4,9,0.4444444444444444,0.009635225404819361
84178,9,4,9,0.4444444444444444,0.0066799566327422795
248280,9,4,9,0.4444444444444444,0.00505368446822649
228445,9,4,9,0.4444444444444444,0.005071171265694401
84729,9,4,9,0.4444444444444444,0.0032175707340957576
113030,18,8,18,0.4444444444444444,0.00796523624663379
132684,9,4,9,0.4444444444444444,0.003654740670793551
43626,9,4,9,0.4444444444444444,0.0074144021263945715
183101,18,8,18,0.4444444444444444,0.005499597803658237
202532,9,4,9,0.4444444444444444,0.003654740670793551
245963,9,4,9,0.4444444444444444,0.003724687860665198
58062,9,4,9,0.4444444444444444,0.004231804987234637
180840,9,4,9,0.4444444444444444,0.003724687860665198
29204,9,4,9,0.4444444444444444,0.0035673066834539923
43021,9,4,9,0.4444444444444444,0.002867834784737523
7352,9,4,9,0.4444444444444444,0.00515860525303396
3840,9,4,9,0.4444444444444444,0.005158605253033959
198767,9,4,9,0.4444444444444444,0.006662469835274369
182053,18,8,18,0.4444444444444444,0.00619032630364075
106007,65,29,65,0.4461538461538462,0.005752887339289606
187517,47,21,47,0.44680851063829785,0.004627676317146514
268932,38,17,38,0.4473684210526316,0.004427381011546808
205473,29,13,29,0.4482758620689655,0.006224696905560441
267635,29,13,29,0.4482758620689655,0.004971074425016009
130705,29,13,29,0.4482758620689655,0.005611453008151261
266226,29,13,29,0.4482758620689655,0.005074186230775076
232959,20,9,20,0.45,0.008065785332074285
85993,40,18,40,0.45,0.0071805162102612525
129489,20,9,20,0.45,0.0037771482530689323
182993,60,27,60,0.45,0.006216556499842616
276463,20,9,20,0.45,0.004926030846710732
216444,20,9,20,0.45,0.005217186024551464
203044,20,9,20,0.45,0.0056263770853005966
111578,20,9,20,0.45,0.00821529745042493
224646,40,18,40,0.45,0.006019830028328612
58594,31,14,31,0.45161290322580644,0.0047315889406723734
72214,31,14,31,0.45161290322580644,0.006087097789555984
154345,31,14,31,0.45161290322580644,0.006802928305258563
123056,31,14,31,0.45161290322580644,0.0048788164935473725
228681,31,14,31,0.45161290322580644,0.005614954257922365
26883,31,14,31,0.45161290322580644,0.005254500593987024
34377,11,5,11,0.45454545454545453,0.008713194265602197
234925,11,5,11,0.45454545454545453,0.005064812430251523
39616,22,10,22,0.45454545454545453,0.005951869974532862
240267,11,5,11,0.45454545454545453,0.0092997968352076
166123,55,25,55,0.45454545454545453,0.0038057630125618823
234675,11,5,11,0.45454545454545453,0.004535439379632015
136240,11,5,11,0.45454545454545453,0.0050075829112656315
244814,11,5,11,0.45454545454545453,0.004592668898617907
26553,11,5,11,0.45454545454545453,0.003934529430280139
245157,11,5,11,0.45454545454545453,0.0039631441897730844
153950,22,10,22,0.45454545454545453,0.004385211892294045
98026,11,5,11,0.45454545454545453,0.0035196154176324146
70379,11,5,11,0.45454545454545453,0.004592668898617907
138176,11,5,11,0.45454545454545453,0.004878816493547371
155141,11,5,11,0.45454545454545453,0.008841960683320455
234954,11,5,11,0.45454545454545453,0.007125075113743668
123988,11,5,11,0.45454545454545453,0.004850201734054426
223953,11,5,11,0.45454545454545453,0.0039631441897730844
56661,11,5,11,0.45454545454545453,0.005222193607462729
179147,11,5,11,0.45454545454545453,0.005093427189744469
210738,11,5,11,0.45454545454545453,0.003405156379660629
49154,11,5,11,0.45454545454545453,0.005122041949237416
112298,11,5,11,0.45454545454545453,0.007153689873236615
158226,55,25,55,0.45454545454545453,0.004976106675823386
208600,11,5,11,0.45454545454545453,0.0064669356454059015
175101,11,5,11,0.45454545454545453,0.004878816493547372
173131,11,5,11,0.45454545454545453,0.004177754885970183
209464,11,5,11,0.45454545454545453,0.004506824620139068
114216,11,5,11,0.45454545454545453,0.004420980341660229
