,num_USA,num_rest,num_total,ratio_USA
227295,1,5,6,0.16666666666666666
17507,1,5,6,0.16666666666666666
242763,1,5,6,0.16666666666666666
21912,1,5,6,0.16666666666666666
28543,1,5,6,0.16666666666666666
188484,1,5,6,0.16666666666666666
28820,1,5,6,0.16666666666666666
186762,2,10,12,0.16666666666666666
202564,2,10,12,0.16666666666666666
83496,2,10,12,0.16666666666666666
44925,1,5,6,0.16666666666666666
170255,1,5,6,0.16666666666666666
40110,1,5,6,0.16666666666666666
26664,1,5,6,0.16666666666666666
243966,1,5,6,0.16666666666666666
17596,1,5,6,0.16666666666666666
96019,1,5,6,0.16666666666666666
66485,1,5,6,0.16666666666666666
223953,2,9,11,0.18181818181818182
245157,2,9,11,0.18181818181818182
268030,5,21,26,0.19230769230769232
87938,7,29,36,0.19444444444444445
269378,2,8,10,0.2
219353,1,4,5,0.2
9381,2,8,10,0.2
222488,2,8,10,0.2
241239,1,4,5,0.2
91425,1,4,5,0.2
57267,1,4,5,0.2
270666,1,4,5,0.2
99,1,4,5,0.2
185288,1,4,5,0.2
118422,1,4,5,0.2
185538,1,4,5,0.2
45987,1,4,5,0.2
170155,1,4,5,0.2
54817,1,4,5,0.2
238568,1,4,5,0.2
119858,2,8,10,0.2
163534,2,8,10,0.2
92693,1,4,5,0.2
137397,1,4,5,0.2
62150,1,4,5,0.2
239000,1,4,5,0.2
10199,2,8,10,0.2
65665,1,4,5,0.2
98297,2,8,10,0.2
160393,1,4,5,0.2
34801,2,8,10,0.2
33004,1,4,5,0.2
834,1,4,5,0.2
101550,1,4,5,0.2
201751,1,4,5,0.2
252903,1,4,5,0.2
74571,1,4,5,0.2
184354,1,4,5,0.2
26628,1,4,5,0.2
109403,1,4,5,0.2
76001,1,4,5,0.2
102154,1,4,5,0.2
252827,3,12,15,0.2
132007,1,4,5,0.2
276563,1,4,5,0.2
35179,1,4,5,0.2
265194,1,4,5,0.2
256874,1,4,5,0.2
186032,1,4,5,0.2
151846,1,4,5,0.2
84820,1,4,5,0.2
184990,1,4,5,0.2
198982,1,4,5,0.2
106950,2,8,10,0.2
83069,1,4,5,0.2
184684,1,4,5,0.2
37584,1,4,5,0.2
69410,1,4,5,0.2
69460,1,4,5,0.2
123433,1,4,5,0.2
209985,1,4,5,0.2
123597,1,4,5,0.2
94385,1,4,5,0.2
70772,1,4,5,0.2
253403,1,4,5,0.2
242409,5,19,24,0.20833333333333334
167507,2,7,9,0.2222222222222222
167478,2,7,9,0.2222222222222222
85433,2,7,9,0.2222222222222222
90766,2,7,9,0.2222222222222222
259004,2,7,9,0.2222222222222222
31226,2,7,9,0.2222222222222222
39159,2,7,9,0.2222222222222222
108336,2,7,9,0.2222222222222222
206775,2,7,9,0.2222222222222222
91631,2,7,9,0.2222222222222222
164096,5,17,22,0.22727272727272727
28255,3,10,13,0.23076923076923078
134483,3,10,13,0.23076923076923078
35320,3,10,13,0.23076923076923078
158226,18,59,77,0.23376623376623376
76019,6,19,25,0.24
206202,6,19,25,0.24
254,7,22,29,0.2413793103448276
206016,8,25,33,0.24242424242424243
231081,2,6,8,0.25
50612,2,6,8,0.25
30712,3,9,12,0.25
20034,2,6,8,0.25
37235,2,6,8,0.25
122867,2,6,8,0.25
252785,2,6,8,0.25
12272,3,9,12,0.25
228313,2,6,8,0.25
11944,2,6,8,0.25
72601,2,6,8,0.25
58529,3,9,12,0.25
8864,2,6,8,0.25
202358,2,6,8,0.25
104311,3,9,12,0.25
112402,2,6,8,0.25
221040,3,9,12,0.25
225435,2,6,8,0.25
3578,2,6,8,0.25
52350,8,23,31,0.25806451612903225
131855,6,17,23,0.2608695652173913
247429,5,14,19,0.2631578947368421
53590,4,11,15,0.26666666666666666
114446,7,19,26,0.2692307692307692
106208,3,8,11,0.2727272727272727
234954,3,8,11,0.2727272727272727
129503,3,8,11,0.2727272727272727
114279,3,8,11,0.2727272727272727
242037,3,8,11,0.2727272727272727
112401,3,8,11,0.2727272727272727
216027,3,8,11,0.2727272727272727
228789,3,8,11,0.2727272727272727
161041,9,24,33,0.2727272727272727
197410,5,13,18,0.2777777777777778
81263,7,18,25,0.28
131402,7,18,25,0.28
44985,2,5,7,0.2857142857142857
254859,2,5,7,0.2857142857142857
35148,2,5,7,0.2857142857142857
34215,2,5,7,0.2857142857142857
265591,2,5,7,0.2857142857142857
164581,4,10,14,0.2857142857142857
119725,10,25,35,0.2857142857142857
120080,2,5,7,0.2857142857142857
120137,2,5,7,0.2857142857142857
156837,2,5,7,0.2857142857142857
18384,2,5,7,0.2857142857142857
103656,2,5,7,0.2857142857142857
72707,2,5,7,0.2857142857142857
123154,2,5,7,0.2857142857142857
248479,2,5,7,0.2857142857142857
60797,2,5,7,0.2857142857142857
132203,2,5,7,0.2857142857142857
248749,2,5,7,0.2857142857142857
241527,2,5,7,0.2857142857142857
31229,2,5,7,0.2857142857142857
42730,2,5,7,0.2857142857142857
205979,2,5,7,0.2857142857142857
6345,2,5,7,0.2857142857142857
187761,2,5,7,0.2857142857142857
151262,2,5,7,0.2857142857142857
12863,2,5,7,0.2857142857142857
201141,4,10,14,0.2857142857142857
235173,2,5,7,0.2857142857142857
58458,2,5,7,0.2857142857142857
270326,2,5,7,0.2857142857142857
49061,2,5,7,0.2857142857142857
229768,6,15,21,0.2857142857142857
21202,2,5,7,0.2857142857142857
168763,2,5,7,0.2857142857142857
56246,2,5,7,0.2857142857142857
94242,2,5,7,0.2857142857142857
128693,2,5,7,0.2857142857142857
228206,2,5,7,0.2857142857142857
114893,2,5,7,0.2857142857142857
20250,2,5,7,0.2857142857142857
112083,5,12,17,0.29411764705882354
238864,12,28,40,0.3
147752,3,7,10,0.3
40505,3,7,10,0.3
217811,3,7,10,0.3
278356,3,7,10,0.3
88435,3,7,10,0.3
118135,3,7,10,0.3
16601,3,7,10,0.3
36003,9,21,30,0.3
54193,3,7,10,0.3
154553,3,7,10,0.3
27091,3,7,10,0.3
179791,10,23,33,0.30303030303030304
184279,4,9,13,0.3076923076923077
225887,4,9,13,0.3076923076923077
255814,4,9,13,0.3076923076923077
25533,4,9,13,0.3076923076923077
164533,4,9,13,0.3076923076923077
100578,5,11,16,0.3125
185677,5,11,16,0.3125
167521,6,13,19,0.3157894736842105
271705,21,45,66,0.3181818181818182
234765,7,15,22,0.3181818181818182
134837,7,15,22,0.3181818181818182
138529,2,4,6,0.3333333333333333
22503,2,4,6,0.3333333333333333
93355,2,4,6,0.3333333333333333
33681,2,4,6,0.3333333333333333
201792,2,4,6,0.3333333333333333
139376,2,4,6,0.3333333333333333
205878,2,4,6,0.3333333333333333
248003,2,4,6,0.3333333333333333
181736,2,4,6,0.3333333333333333
124322,2,4,6,0.3333333333333333
139462,2,4,6,0.3333333333333333
160334,2,4,6,0.3333333333333333
86093,3,6,9,0.3333333333333333
183178,2,4,6,0.3333333333333333
148929,2,4,6,0.3333333333333333
27140,3,6,9,0.3333333333333333
151991,3,6,9,0.3333333333333333
188796,2,4,6,0.3333333333333333
188369,2,4,6,0.3333333333333333
155495,4,8,12,0.3333333333333333
179739,5,10,15,0.3333333333333333
277478,2,4,6,0.3333333333333333
131238,2,4,6,0.3333333333333333
264085,3,6,9,0.3333333333333333
104098,2,4,6,0.3333333333333333
99026,3,6,9,0.3333333333333333
152428,2,4,6,0.3333333333333333
20347,2,4,6,0.3333333333333333
30806,4,8,12,0.3333333333333333
75429,2,4,6,0.3333333333333333
152082,2,4,6,0.3333333333333333
249140,4,8,12,0.3333333333333333
180591,4,8,12,0.3333333333333333
277623,2,4,6,0.3333333333333333
248547,2,4,6,0.3333333333333333
205538,2,4,6,0.3333333333333333
87974,2,4,6,0.3333333333333333
274199,4,8,12,0.3333333333333333
145165,3,6,9,0.3333333333333333
141109,3,6,9,0.3333333333333333
243004,2,4,6,0.3333333333333333
38802,2,4,6,0.3333333333333333
8529,2,4,6,0.3333333333333333
267621,2,4,6,0.3333333333333333
239407,2,4,6,0.3333333333333333
112148,2,4,6,0.3333333333333333
112088,2,4,6,0.3333333333333333
134403,4,8,12,0.3333333333333333
144899,3,6,9,0.3333333333333333
120155,2,4,6,0.3333333333333333
72530,4,8,12,0.3333333333333333
216882,3,6,9,0.3333333333333333
163169,2,4,6,0.3333333333333333
120333,2,4,6,0.3333333333333333
60427,7,14,21,0.3333333333333333
163415,2,4,6,0.3333333333333333
14897,2,4,6,0.3333333333333333
219951,3,6,9,0.3333333333333333
65769,2,4,6,0.3333333333333333
171846,3,6,9,0.3333333333333333
643,3,6,9,0.3333333333333333
118528,2,4,6,0.3333333333333333
272715,3,6,9,0.3333333333333333
107044,2,4,6,0.3333333333333333
192492,2,4,6,0.3333333333333333
228727,6,12,18,0.3333333333333333
134118,2,4,6,0.3333333333333333
168029,2,4,6,0.3333333333333333
210168,3,6,9,0.3333333333333333
91576,2,4,6,0.3333333333333333
237407,2,4,6,0.3333333333333333
231149,3,6,9,0.3333333333333333
169192,2,4,6,0.3333333333333333
166828,2,4,6,0.3333333333333333
123066,2,4,6,0.3333333333333333
47779,2,4,6,0.3333333333333333
57935,2,4,6,0.3333333333333333
67174,2,4,6,0.3333333333333333
235952,3,6,9,0.3333333333333333
141600,2,4,6,0.3333333333333333
138100,2,4,6,0.3333333333333333
137437,2,4,6,0.3333333333333333
245645,11,21,32,0.34375
70541,8,15,23,0.34782608695652173
264317,8,15,23,0.34782608695652173
154345,13,24,37,0.35135135135135137
55178,6,11,17,0.35294117647058826
62895,6,11,17,0.35294117647058826
246617,6,11,17,0.35294117647058826
104880,5,9,14,0.35714285714285715
81207,5,9,14,0.35714285714285715
38464,5,9,14,0.35714285714285715
167678,5,9,14,0.35714285714285715
193469,5,9,14,0.35714285714285715
276307,5,9,14,0.35714285714285715
157163,5,9,14,0.35714285714285715
46269,5,9,14,0.35714285714285715
119505,5,9,14,0.35714285714285715
6073,9,16,25,0.36
122716,9,16,25,0.36
247840,4,7,11,0.36363636363636365
86243,12,21,33,0.36363636363636365
178797,4,7,11,0.36363636363636365
14638,4,7,11,0.36363636363636365
235498,4,7,11,0.36363636363636365
81088,4,7,11,0.36363636363636365
207275,4,7,11,0.36363636363636365
210738,4,7,11,0.36363636363636365
55272,4,7,11,0.36363636363636365
175003,4,7,11,0.36363636363636365
217121,12,21,33,0.36363636363636365
86033,4,7,11,0.36363636363636365
74665,4,7,11,0.36363636363636365
169249,4,7,11,0.36363636363636365
92853,7,12,19,0.3684210526315789
233117,3,5,8,0.375
231340,3,5,8,0.375
152468,3,5,8,0.375
195374,3,5,8,0.375
37567,3,5,8,0.375
96493,3,5,8,0.375
166017,3,5,8,0.375
187981,3,5,8,0.375
62172,3,5,8,0.375
203380,3,5,8,0.375
31008,3,5,8,0.375
186807,3,5,8,0.375
102375,6,10,16,0.375
187410,3,5,8,0.375
125878,3,5,8,0.375
27169,3,5,8,0.375
216100,3,5,8,0.375
242639,6,10,16,0.375
164480,3,5,8,0.375
44296,3,5,8,0.375
26084,3,5,8,0.375
239468,3,5,8,0.375
85526,24,40,64,0.375
94730,3,5,8,0.375
6115,3,5,8,0.375
269728,6,10,16,0.375
144194,3,5,8,0.375
1211,3,5,8,0.375
11638,3,5,8,0.375
275401,3,5,8,0.375
93426,17,28,45,0.37777777777777777
246247,8,13,21,0.38095238095238093
68760,8,13,21,0.38095238095238093
241204,8,13,21,0.38095238095238093
115572,16,26,42,0.38095238095238093
249862,13,21,34,0.38235294117647056
132909,5,8,13,0.38461538461538464
256507,5,8,13,0.38461538461538464
195116,5,8,13,0.38461538461538464
201526,10,16,26,0.38461538461538464
151589,5,8,13,0.38461538461538464
268833,5,8,13,0.38461538461538464
17183,5,8,13,0.38461538461538464
242007,5,8,13,0.38461538461538464
83646,7,11,18,0.3888888888888889
192710,7,11,18,0.3888888888888889
146057,7,11,18,0.3888888888888889
95506,7,11,18,0.3888888888888889
210874,7,11,18,0.3888888888888889
85367,7,11,18,0.3888888888888889
32721,11,17,28,0.39285714285714285
84126,2,3,5,0.4
137986,2,3,5,0.4
157083,2,3,5,0.4
41425,2,3,5,0.4
66487,4,6,10,0.4
76812,2,3,5,0.4
138045,2,3,5,0.4
140080,2,3,5,0.4
232343,2,3,5,0.4
215498,2,3,5,0.4
232736,2,3,5,0.4
120610,4,6,10,0.4
197425,2,3,5,0.4
7105,4,6,10,0.4
250219,2,3,5,0.4
99068,2,3,5,0.4
183832,2,3,5,0.4
30906,2,3,5,0.4
240272,2,3,5,0.4
73795,2,3,5,0.4
99314,2,3,5,0.4
183931,2,3,5,0.4
37691,2,3,5,0.4
100004,2,3,5,0.4
10607,2,3,5,0.4
74743,2,3,5,0.4
446,2,3,5,0.4
263219,2,3,5,0.4
74487,2,3,5,0.4
89192,4,6,10,0.4
97160,2,3,5,0.4
240670,2,3,5,0.4
28492,2,3,5,0.4
63923,2,3,5,0.4
240541,2,3,5,0.4
252775,2,3,5,0.4
109562,2,3,5,0.4
97972,2,3,5,0.4
52044,2,3,5,0.4
196031,4,6,10,0.4
64316,2,3,5,0.4
217513,2,3,5,0.4
98322,2,3,5,0.4
155771,2,3,5,0.4
251362,2,3,5,0.4
156432,2,3,5,0.4
126827,2,3,5,0.4
196317,2,3,5,0.4
216057,2,3,5,0.4
132382,2,3,5,0.4
30290,2,3,5,0.4
38818,2,3,5,0.4
3282,2,3,5,0.4
267453,2,3,5,0.4
69808,2,3,5,0.4
201725,2,3,5,0.4
210174,2,3,5,0.4
202063,2,3,5,0.4
36562,2,3,5,0.4
267895,2,3,5,0.4
36638,2,3,5,0.4
36741,4,6,10,0.4
204448,2,3,5,0.4
202324,2,3,5,0.4
80826,4,6,10,0.4
209817,8,12,20,0.4
2399,2,3,5,0.4
181103,2,3,5,0.4
77960,2,3,5,0.4
176526,2,3,5,0.4
244092,2,3,5,0.4
244039,2,3,5,0.4
161755,2,3,5,0.4
238607,2,3,5,0.4
209458,2,3,5,0.4
176902,4,6,10,0.4
203058,2,3,5,0.4
265932,2,3,5,0.4
45444,2,3,5,0.4
45564,2,3,5,0.4
80954,2,3,5,0.4
174334,2,3,5,0.4
32244,2,3,5,0.4
108622,2,3,5,0.4
212142,10,15,25,0.4
68581,2,3,5,0.4
268657,10,15,25,0.4
115150,2,3,5,0.4
77383,12,18,30,0.4
124852,2,3,5,0.4
117738,2,3,5,0.4
200213,2,3,5,0.4
160295,6,9,15,0.4
200772,2,3,5,0.4
16943,2,3,5,0.4
200993,2,3,5,0.4
38661,2,3,5,0.4
165512,2,3,5,0.4
201475,2,3,5,0.4
6431,4,6,10,0.4
210481,2,3,5,0.4
208302,2,3,5,0.4
123732,2,3,5,0.4
236618,2,3,5,0.4
201593,2,3,5,0.4
135460,2,3,5,0.4
100066,2,3,5,0.4
53408,2,3,5,0.4
58151,2,3,5,0.4
18096,2,3,5,0.4
20005,2,3,5,0.4
114075,2,3,5,0.4
20032,2,3,5,0.4
187520,4,6,10,0.4
59895,2,3,5,0.4
226394,2,3,5,0.4
57449,2,3,5,0.4
55559,2,3,5,0.4
22521,8,12,20,0.4
170372,2,3,5,0.4
54578,2,3,5,0.4
261037,4,6,10,0.4
93770,2,3,5,0.4
171007,2,3,5,0.4
91203,6,9,15,0.4
271156,2,3,5,0.4
114498,2,3,5,0.4
270121,2,3,5,0.4
114452,2,3,5,0.4
255493,2,3,5,0.4
220945,2,3,5,0.4
25804,2,3,5,0.4
22252,6,9,15,0.4
221368,2,3,5,0.4
95781,2,3,5,0.4
136465,2,3,5,0.4
131154,10,15,25,0.4
227771,2,3,5,0.4
194425,2,3,5,0.4
219530,2,3,5,0.4
113661,4,6,10,0.4
20627,2,3,5,0.4
56623,2,3,5,0.4
169282,2,3,5,0.4
194606,2,3,5,0.4
112979,2,3,5,0.4
223078,2,3,5,0.4
260655,2,3,5,0.4
258275,2,3,5,0.4
170810,2,3,5,0.4
137524,2,3,5,0.4
80538,19,28,47,0.40425531914893614
135673,15,22,37,0.40540540540540543
251844,37,53,90,0.4111111111111111
6238,7,10,17,0.4117647058823529
228021,19,27,46,0.41304347826086957
16161,5,7,12,0.4166666666666667
85043,5,7,12,0.4166666666666667
12515,5,7,12,0.4166666666666667
17177,5,7,12,0.4166666666666667
253556,5,7,12,0.4166666666666667
191014,5,7,12,0.4166666666666667
37974,5,7,12,0.4166666666666667
248656,5,7,12,0.4166666666666667
128434,5,7,12,0.4166666666666667
196191,5,7,12,0.4166666666666667
175978,5,7,12,0.4166666666666667
198930,8,11,19,0.42105263157894735
92861,8,11,19,0.42105263157894735
112953,8,11,19,0.42105263157894735
97324,8,11,19,0.42105263157894735
99347,8,11,19,0.42105263157894735
15418,14,19,33,0.42424242424242425
263163,20,27,47,0.425531914893617
173951,3,4,7,0.42857142857142855
188676,3,4,7,0.42857142857142855
81121,9,12,21,0.42857142857142855
259829,3,4,7,0.42857142857142855
183537,3,4,7,0.42857142857142855
202173,3,4,7,0.42857142857142855
134005,6,8,14,0.42857142857142855
236621,3,4,7,0.42857142857142855
8971,3,4,7,0.42857142857142855
43436,3,4,7,0.42857142857142855
93241,3,4,7,0.42857142857142855
245194,3,4,7,0.42857142857142855
239067,3,4,7,0.42857142857142855
81324,3,4,7,0.42857142857142855
108773,3,4,7,0.42857142857142855
159863,3,4,7,0.42857142857142855
118434,3,4,7,0.42857142857142855
268618,3,4,7,0.42857142857142855
82942,3,4,7,0.42857142857142855
215421,3,4,7,0.42857142857142855
68768,3,4,7,0.42857142857142855
114178,6,8,14,0.42857142857142855
202553,3,4,7,0.42857142857142855
244056,3,4,7,0.42857142857142855
160434,3,4,7,0.42857142857142855
82831,9,12,21,0.42857142857142855
174633,3,4,7,0.42857142857142855
159720,3,4,7,0.42857142857142855
82808,3,4,7,0.42857142857142855
256603,3,4,7,0.42857142857142855
113364,3,4,7,0.42857142857142855
236595,3,4,7,0.42857142857142855
190448,3,4,7,0.42857142857142855
135367,3,4,7,0.42857142857142855
116931,3,4,7,0.42857142857142855
114265,3,4,7,0.42857142857142855
92152,6,8,14,0.42857142857142855
132290,3,4,7,0.42857142857142855
204946,3,4,7,0.42857142857142855
269799,6,8,14,0.42857142857142855
239788,3,4,7,0.42857142857142855
94818,3,4,7,0.42857142857142855
105335,3,4,7,0.42857142857142855
220484,3,4,7,0.42857142857142855
126985,3,4,7,0.42857142857142855
98525,3,4,7,0.42857142857142855
109357,3,4,7,0.42857142857142855
87540,3,4,7,0.42857142857142855
207385,3,4,7,0.42857142857142855
30261,3,4,7,0.42857142857142855
224646,18,24,42,0.42857142857142855
178597,3,4,7,0.42857142857142855
260419,6,8,14,0.42857142857142855
218514,3,4,7,0.42857142857142855
90174,3,4,7,0.42857142857142855
109783,3,4,7,0.42857142857142855
241495,3,4,7,0.42857142857142855
271375,3,4,7,0.42857142857142855
388,3,4,7,0.42857142857142855
241367,3,4,7,0.42857142857142855
58342,3,4,7,0.42857142857142855
89551,6,8,14,0.42857142857142855
121606,12,16,28,0.42857142857142855
66100,3,4,7,0.42857142857142855
133957,3,4,7,0.42857142857142855
1155,3,4,7,0.42857142857142855
191803,3,4,7,0.42857142857142855
66443,6,8,14,0.42857142857142855
187747,3,4,7,0.42857142857142855
61042,3,4,7,0.42857142857142855
91449,3,4,7,0.42857142857142855
152946,16,21,37,0.43243243243243246
246759,13,17,30,0.43333333333333335
111944,13,17,30,0.43333333333333335
139742,13,17,30,0.43333333333333335
130705,13,17,30,0.43333333333333335
135360,13,17,30,0.43333333333333335
267510,10,13,23,0.43478260869565216
116005,10,13,23,0.43478260869565216
120828,7,9,16,0.4375
30716,7,9,16,0.4375
96554,7,9,16,0.4375
173111,7,9,16,0.4375
234597,18,23,41,0.43902439024390244
10819,11,14,25,0.44
246156,11,14,25,0.44
262902,11,14,25,0.44
266840,15,19,34,0.4411764705882353
26883,15,19,34,0.4411764705882353
201290,23,29,52,0.4423076923076923
104604,4,5,9,0.4444444444444444
36907,28,35,63,0.4444444444444444
138379,4,5,9,0.4444444444444444
30770,4,5,9,0.4444444444444444
114868,24,30,54,0.4444444444444444
49155,4,5,9,0.4444444444444444
218411,4,5,9,0.4444444444444444
4221,4,5,9,0.4444444444444444
8680,4,5,9,0.4444444444444444
209536,4,5,9,0.4444444444444444
259380,4,5,9,0.4444444444444444
225191,4,5,9,0.4444444444444444
34752,8,10,18,0.4444444444444444
110746,4,5,9,0.4444444444444444
180840,4,5,9,0.4444444444444444
143715,8,10,18,0.4444444444444444
116866,4,5,9,0.4444444444444444
28938,4,5,9,0.4444444444444444
258011,4,5,9,0.4444444444444444
261105,4,5,9,0.4444444444444444
13221,4,5,9,0.4444444444444444
85851,4,5,9,0.4444444444444444
126697,4,5,9,0.4444444444444444
239801,4,5,9,0.4444444444444444
68846,4,5,9,0.4444444444444444
105221,13,16,29,0.4482758620689655
67591,13,16,29,0.4482758620689655
185308,9,11,20,0.45
179826,9,11,20,0.45
245295,19,23,42,0.4523809523809524
147451,19,23,42,0.4523809523809524
137222,5,6,11,0.45454545454545453
95301,5,6,11,0.45454545454545453
13126,5,6,11,0.45454545454545453
183088,5,6,11,0.45454545454545453
123988,5,6,11,0.45454545454545453
144910,5,6,11,0.45454545454545453
149690,5,6,11,0.45454545454545453
274656,5,6,11,0.45454545454545453
201042,15,18,33,0.45454545454545453
8681,20,24,44,0.45454545454545453
79942,5,6,11,0.45454545454545453
1025,5,6,11,0.45454545454545453
160200,5,6,11,0.45454545454545453
105627,5,6,11,0.45454545454545453
182847,5,6,11,0.45454545454545453
41449,5,6,11,0.45454545454545453
135351,17,20,37,0.4594594594594595
249407,6,7,13,0.46153846153846156
251739,6,7,13,0.46153846153846156
80071,6,7,13,0.46153846153846156
5903,6,7,13,0.46153846153846156
239594,30,35,65,0.46153846153846156
243360,12,14,26,0.46153846153846156
253482,6,7,13,0.46153846153846156
107326,12,14,26,0.46153846153846156
95025,6,7,13,0.46153846153846156
28667,6,7,13,0.46153846153846156
231263,6,7,13,0.46153846153846156
273718,6,7,13,0.46153846153846156
179733,6,7,13,0.46153846153846156
151824,6,7,13,0.46153846153846156
205843,6,7,13,0.46153846153846156
140879,6,7,13,0.46153846153846156
232964,13,15,28,0.4642857142857143
3917,7,8,15,0.4666666666666667
82407,14,16,30,0.4666666666666667
28523,7,8,15,0.4666666666666667
21404,15,17,32,0.46875
260183,15,17,32,0.46875
165806,8,9,17,0.47058823529411764
166922,8,9,17,0.47058823529411764
257198,9,10,19,0.47368421052631576
174092,18,20,38,0.47368421052631576
269835,9,10,19,0.47368421052631576
177233,9,10,19,0.47368421052631576
32627,9,10,19,0.47368421052631576
224525,9,10,19,0.47368421052631576
163358,10,11,21,0.47619047619047616
99441,10,11,21,0.47619047619047616
171818,10,11,21,0.47619047619047616
88652,11,12,23,0.4782608695652174
53278,11,12,23,0.4782608695652174
142745,11,12,23,0.4782608695652174
178920,11,12,23,0.4782608695652174
6532,12,13,25,0.48
150896,13,14,27,0.48148148148148145
209160,14,15,29,0.4827586206896552
148258,16,17,33,0.48484848484848486
263325,18,19,37,0.4864864864864865
116582,3,3,6,0.5
173684,5,5,10,0.5
51364,4,4,8,0.5
116183,5,5,10,0.5
239748,3,3,6,0.5
136291,3,3,6,0.5
50849,5,5,10,0.5
138239,5,5,10,0.5
167517,4,4,8,0.5
220931,4,4,8,0.5
208141,9,9,18,0.5
232929,3,3,6,0.5
144925,3,3,6,0.5
42450,3,3,6,0.5
57833,3,3,6,0.5
135776,5,5,10,0.5
50193,3,3,6,0.5
109107,3,3,6,0.5
267184,5,5,10,0.5
236700,3,3,6,0.5
167611,3,3,6,0.5
228445,5,5,10,0.5
74630,5,5,10,0.5
110110,4,4,8,0.5
269439,7,7,14,0.5
109955,16,16,32,0.5
62966,14,14,28,0.5
218636,3,3,6,0.5
240663,3,3,6,0.5
115833,3,3,6,0.5
41177,7,7,14,0.5
74356,3,3,6,0.5
224435,3,3,6,0.5
115929,5,5,10,0.5
167761,3,3,6,0.5
61759,3,3,6,0.5
41450,3,3,6,0.5
136561,6,6,12,0.5
54290,3,3,6,0.5
74106,3,3,6,0.5
120565,7,7,14,0.5
7312,3,3,6,0.5
239423,12,12,24,0.5
220314,3,3,6,0.5
216501,3,3,6,0.5
51559,3,3,6,0.5
61348,4,4,8,0.5
