,User-ID,ISBN,Book-Rating,gender,country,birthyear
60,277427,60,10,male,other,1900-1950
61,277427,61,8,male,USA,1950-2000
62,277427,62,8,unknown,unknown,unknown
63,277427,63,10,male,USA,1900-1950
64,277427,64,9,male,other,0-1900
65,277427,65,8,female,UK,1900-1950
66,277427,66,9,female,USA,1900-1950
67,277427,67,9,male,USA,1950-2000
68,277427,68,9,male,USA,1950-2000
69,277427,69,9,female,Canada,1900-1950
70,277427,70,8,male,USA,1950-2000
71,277427,71,8,male,USA,1950-2000
72,277427,72,9,male,UK,1900-1950
73,277427,73,9,male,USA,1900-1950
74,277427,74,8,male,USA,1900-1950
75,277427,75,9,male,USA,1900-1950
76,277427,76,7,female,USA,unknown
77,277427,77,7,male,USA,1950-2000
78,277427,78,8,unknown,unknown,unknown
79,277427,79,9,male,USA,1950-2000
80,277427,80,8,female,USA,1900-1950
81,277427,81,10,male,other,1900-1950
82,277427,82,9,male,USA,1900-1950
83,277427,83,10,male,USA,1900-1950
84,277427,84,10,male,USA,1950-2000
85,277427,85,8,female,other,1900-1950
86,277427,86,10,male,USA,1950-2000
87,277427,87,6,female,other,1950-2000
88,277427,88,8,unknown,unknown,unknown
89,277427,89,8,male,USA,1900-1950
90,277427,90,9,female,USA,1900-1950
91,277427,91,10,female,USA,1950-2000
92,277427,92,10,male,USA,1900-1950
93,277427,93,9,female,USA,1950-2000
94,277427,94,9,male,USA,1950-2000
95,277427,95,8,male,USA,1900-1950
96,277427,96,8,female,USA,1950-2000
97,277427,97,10,unknown,unknown,unknown
98,277427,98,9,male,UK,1900-1950
99,277427,99,5,male,UK,1900-1950
100,277427,100,8,unknown,unknown,unknown
101,277427,101,9,male,other,1950-2000
102,277427,102,8,male,other,1950-2000
103,277427,103,9,female,USA,1950-2000
104,277427,104,9,male,other,1950-2000
105,277427,105,9,unknown,unknown,unknown
106,277427,106,8,female,USA,1900-1950
107,277427,107,10,female,USA,1900-1950
108,277427,108,10,female,USA,1950-2000
109,277427,109,10,male,unknown,1900-1950
110,277427,110,10,male,unknown,1900-1950
111,277427,111,10,male,USA,1950-2000
112,277427,112,10,male,USA,1950-2000
113,277427,113,10,male,USA,1950-2000
114,277427,114,10,male,USA,1950-2000
115,277427,115,10,male,USA,1950-2000
116,277427,116,8,male,USA,1950-2000
117,277427,117,10,male,USA,1950-2000
118,277427,118,7,male,USA,1900-1950
119,277427,119,10,male,other,1900-1950
120,277427,120,10,unknown,unknown,unknown
121,277427,121,10,unknown,unknown,unknown
122,277427,122,10,female,USA,1900-1950
123,277427,123,7,male,other,0-1900
124,277439,124,7,female,USA,1950-2000
125,277439,125,5,female,USA,1900-1950
126,277439,24,5,male,USA,1900-1950
127,277439,126,7,male,USA,1900-1950
128,277439,127,7,male,USA,1950-2000
129,277478,128,7,male,UK,1900-1950
130,277478,129,7,female,UK,1950-2000
131,277478,130,7,female,USA,1900-1950
132,277478,131,8,unknown,unknown,unknown
133,277478,132,10,male,UK,1900-1950
134,277478,133,8,male,USA,1900-1950
135,277523,134,10,female,USA,1900-1950
136,277523,135,10,male,USA,1900-1950
137,277523,136,10,male,USA,1900-1950
138,277523,137,10,male,USA,1900-1950
139,277523,138,10,male,USA,1900-1950
140,277523,139,10,female,USA,1900-1950
141,277523,140,10,male,USA,1950-2000
142,277523,141,10,male,USA,1950-2000
143,277523,142,10,male,USA,1900-1950
144,277523,143,10,female,USA,1900-1950
145,277523,144,10,male,USA,1950-2000
146,277523,145,10,male,USA,1950-2000
147,277523,146,10,male,USA,1900-1950
148,277523,147,10,female,USA,1900-1950
149,277523,148,10,female,USA,1900-1950
150,277523,149,10,female,USA,1900-1950
151,277523,150,10,female,USA,1900-1950
152,277523,151,10,female,USA,1900-1950
153,277523,152,10,male,USA,1900-1950
154,277623,57,5,male,USA,1950-2000
155,277623,153,9,male,USA,1950-2000
156,277623,154,9,male,other,1900-1950
157,277623,155,4,unknown,unknown,unknown
158,277623,156,8,male,UK,1900-1950
159,277623,157,8,male,UK,1900-1950
160,277629,158,8,female,other,1900-1950
161,277629,159,8,male,USA,1950-2000
162,277629,74,6,male,USA,1900-1950
163,277629,160,8,male,USA,1950-2000
164,277629,161,7,male,USA,1900-1950
165,277629,162,8,male,USA,1900-1950
166,277629,163,7,male,USA,1900-1950
167,277639,164,8,male,USA,1900-1950
168,277639,165,6,male,USA,1950-2000
169,277639,166,7,male,USA,1900-1950
170,277639,167,8,male,USA,1900-1950
171,277639,168,5,female,USA,1950-2000
172,277639,169,8,male,USA,1950-2000
173,277639,170,9,male,USA,1950-2000
174,277639,171,8,female,USA,1900-1950
175,277639,172,8,male,USA,1900-1950
176,277639,173,8,male,USA,1900-1950
177,277639,174,7,male,USA,1900-1950
178,277639,175,8,male,USA,1950-2000
179,277710,176,4,male,USA,1900-1950
180,277710,177,9,male,USA,1900-1950
181,277710,178,5,male,USA,1950-2000
182,277710,146,6,male,USA,1900-1950
183,277710,179,10,male,USA,1950-2000
184,277710,180,6,male,USA,1900-1950
185,277744,181,8,male,USA,1950-2000
186,277744,182,7,male,USA,1950-2000
187,277744,183,3,male,UK,0-1900
188,277744,184,8,unknown,unknown,unknown
189,277744,185,5,male,other,1950-2000
190,277744,186,9,male,USA,1950-2000
191,277744,187,10,unknown,unknown,unknown
192,277744,188,8,female,USA,1950-2000
193,277873,189,10,male,USA,1950-2000
194,277873,190,5,unknown,unknown,unknown
195,277873,191,6,female,USA,1950-2000
196,277873,192,10,unknown,unknown,unknown
197,277873,193,7,female,USA,1900-1950
198,277922,194,7,male,USA,1900-1950
199,277922,195,6,male,USA,1950-2000
200,277922,196,7,female,USA,1900-1950
201,277922,197,9,male,USA,1900-1950
202,277922,198,10,male,USA,1900-1950
203,277928,199,9,male,other,1950-2000
204,277928,200,8,female,Ireland,1900-1950
205,277928,201,10,male,other,1950-2000
206,277928,202,10,female,USA,1950-2000
207,277928,203,8,female,USA,1950-2000
208,277928,204,10,female,USA,1950-2000
209,277928,205,9,male,USA,1950-2000
210,277928,206,9,male,USA,1900-1950
211,277937,207,9,female,USA,1950-2000
212,277937,208,7,female,USA,1950-2000
213,277937,209,6,female,USA,1950-2000
214,277937,210,7,female,other,1950-2000
215,277937,211,6,female,USA,1900-1950
216,277937,212,6,female,unknown,1900-1950
217,277937,213,6,female,USA,1950-2000
218,277937,214,7,female,Canada,1950-2000
219,277945,215,6,unknown,unknown,unknown
220,277945,216,6,female,USA,1900-1950
221,277945,217,7,female,USA,1950-2000
222,277945,218,8,female,Ireland,1900-1950
223,277945,219,7,female,USA,1950-2000
224,277945,220,7,female,USA,1950-2000
225,277945,221,7,female,USA,1950-2000
226,277945,222,7,female,USA,1900-1950
227,277945,223,7,female,USA,1950-2000
228,277945,224,7,female,USA,1950-2000
229,277945,225,7,female,USA,1950-2000
230,277945,226,8,female,USA,1950-2000
231,277959,227,8,male,Canada,1950-2000
232,277959,228,6,female,USA,1900-1950
233,277959,229,7,female,USA,1900-1950
234,277959,230,8,unknown,unknown,unknown
235,277959,231,10,female,USA,1900-1950
236,277959,232,6,unknown,unknown,unknown
237,277965,233,5,female,USA,1900-1950
238,277965,234,10,male,USA,1950-2000
239,277965,235,10,male,USA,1950-2000
240,277965,236,8,female,USA,1950-2000
241,277965,237,7,female,USA,1950-2000
242,277965,238,8,female,USA,1950-2000
243,277965,239,9,male,USA,1950-2000
244,277965,192,9,unknown,unknown,unknown
245,277965,240,10,male,USA,1900-1950
246,277965,108,9,female,USA,1950-2000
247,277965,241,7,male,USA,1950-2000
248,277965,242,10,male,USA,1900-1950
249,278007,243,6,female,USA,1900-1950
250,278007,244,8,male,USA,1900-1950
251,278007,245,8,female,USA,1900-1950
252,278007,246,6,male,USA,1950-2000
253,278007,247,7,female,USA,1900-1950
254,278007,248,5,female,USA,1900-1950
255,278026,59,8,female,USA,1900-1950
256,278026,249,8,female,USA,1950-2000
257,278026,250,8,female,USA,1950-2000
258,278026,251,8,male,USA,1900-1950
259,278026,252,8,female,UK,1900-1950
260,278026,165,5,male,USA,1950-2000
261,278026,253,8,female,USA,1950-2000
262,278026,254,9,male,USA,1950-2000
263,278026,255,8,female,USA,1900-1950
264,278026,256,8,male,USA,1950-2000
265,278026,257,8,male,USA,1900-1950
266,278026,258,6,female,USA,1900-1950
267,278026,259,5,female,USA,1900-1950
268,278026,260,3,male,other,1900-1950
269,278026,261,8,female,USA,1900-1950
270,278026,262,8,male,USA,1950-2000
271,278026,263,8,female,USA,1900-1950
272,278026,264,5,male,USA,1950-2000
273,278026,265,8,female,USA,1950-2000
274,278026,266,6,female,USA,1900-1950
275,278026,267,8,female,USA,1900-1950
276,278026,268,8,female,USA,1900-1950
277,278026,151,7,female,USA,1900-1950
278,278026,269,5,male,USA,1950-2000
279,278026,270,7,female,USA,1950-2000
280,278026,271,6,female,USA,1950-2000
281,278137,272,7,male,USA,1950-2000
282,278137,273,9,female,other,1900-1950
283,278137,274,7,female,USA,1900-1950
284,278137,275,8,female,UK,1950-2000
285,278137,276,8,female,UK,1900-1950
286,278137,277,8,male,USA,1900-1950
287,278137,278,8,male,USA,0-1900
288,278137,279,7,male,USA,1950-2000
289,278137,280,8,female,USA,1900-1950
290,278137,281,9,female,USA,1900-1950
291,278137,282,4,female,UK,1950-2000
292,278137,283,8,male,USA,1900-1950
293,278137,284,9,male,UK,1950-2000
294,278137,285,8,female,USA,1950-2000
295,278137,152,9,male,USA,1900-1950
296,278137,286,8,male,USA,1900-1950
297,278188,287,8,female,USA,1900-1950
298,278188,288,7,female,USA,1950-2000
299,278188,289,6,female,USA,1950-2000
300,278188,290,7,female,USA,1950-2000
301,278188,291,4,female,Ireland,1900-1950
302,278188,292,8,female,USA,1950-2000
303,278188,293,9,female,Ireland,1900-1950
304,278188,195,9,male,USA,1950-2000
305,278188,294,9,male,USA,1950-2000
306,278188,295,8,female,USA,1900-1950
307,278188,296,7,female,USA,1900-1950
308,278188,297,6,female,USA,1900-1950
309,278188,298,8,female,USA,1950-2000
310,278188,299,7,female,USA,1950-2000
311,278194,300,10,male,other,1900-1950
312,278194,301,8,female,USA,1900-1950
313,278194,302,7,female,UK,1950-2000
314,278194,303,5,female,USA,1900-1950
315,278194,304,7,male,USA,1950-2000
316,278194,305,9,female,USA,1900-1950
317,278194,306,5,male,UK,1900-1950
318,278194,307,7,female,UK,1900-1950
319,278194,308,4,female,USA,1950-2000
320,278194,309,9,female,USA,1900-1950
321,278194,144,7,male,USA,1950-2000
322,278194,310,5,female,Ireland,1900-1950
323,278194,87,8,female,other,1950-2000
324,278194,311,4,female,USA,1900-1950
325,278194,266,6,female,USA,1900-1950
326,278194,312,8,female,USA,1900-1950
327,278194,313,9,female,USA,1900-1950
328,278194,314,6,male,USA,1950-2000
329,278202,315,3,male,USA,1900-1950
330,278202,316,2,female,USA,1900-1950
331,278202,317,4,unknown,unknown,unknown
332,278202,318,9,female,USA,1900-1950
333,278202,319,3,female,USA,1900-1950
334,278202,320,3,male,USA,1950-2000
335,278202,321,3,unknown,unknown,unknown
336,278202,322,1,female,USA,1900-1950
337,278202,323,8,female,USA,1900-1950
338,278202,324,10,female,USA,0-1900
339,278202,325,7,female,USA,1950-2000
340,278202,326,8,female,USA,1900-1950
341,278221,327,7,female,USA,1900-1950
342,278221,328,7,male,USA,1950-2000
343,278221,329,9,male,USA,1900-1950
344,278221,330,8,female,USA,1900-1950
345,278221,331,8,female,USA,1900-1950
346,278221,285,9,female,USA,1950-2000
347,278221,332,8,male,USA,1900-1950
348,278356,333,9,female,other,1900-1950
349,278356,334,8,unknown,unknown,unknown
350,278356,335,7,female,USA,1900-1950
351,278356,336,8,male,other,1950-2000
352,278356,337,9,male,USA,1900-1950
353,278356,338,8,female,UK,1950-2000
354,278356,339,10,female,UK,1950-2000
355,278356,340,10,female,UK,1950-2000
356,278356,341,10,female,UK,1950-2000
357,278356,342,8,female,USA,1950-2000
358,278390,343,8,female,USA,1900-1950
359,278390,344,7,female,USA,1950-2000
360,278390,345,7,female,USA,1900-1950
361,278390,346,7,female,USA,1900-1950
362,278390,347,4,female,USA,1950-2000
363,278390,348,7,unknown,unknown,unknown
364,278390,349,8,female,USA,1950-2000
365,278390,350,9,female,Canada,1900-1950
366,278390,127,7,male,USA,1950-2000
367,278390,312,10,female,USA,1900-1950
368,278390,351,7,female,USA,1950-2000
369,278390,352,9,female,USA,1950-2000
370,278418,353,7,male,USA,1900-1950
371,278418,354,7,male,other,1900-1950
372,278418,355,7,female,other,1900-1950
373,278418,356,10,unknown,unknown,unknown
374,278418,357,8,male,USA,1900-1950
375,278418,358,5,male,USA,1900-1950
376,278418,359,5,male,USA,1900-1950
377,278418,360,7,male,USA,1900-1950
378,278418,361,7,female,USA,1950-2000
379,278418,362,10,unknown,unknown,unknown
380,278418,363,7,male,other,1900-1950
381,278418,364,7,female,USA,1900-1950
382,278418,365,9,female,USA,1900-1950
383,278418,366,6,unknown,unknown,unknown
384,278418,265,8,female,USA,1950-2000
385,278418,367,8,female,USA,1950-2000
386,278418,368,9,male,USA,1900-1950
387,278418,369,6,male,USA,1950-2000
388,278418,370,5,female,USA,1950-2000
389,278418,371,7,female,USA,1900-1950
390,278418,372,6,female,USA,1950-2000
391,278418,373,5,male,USA,1950-2000
392,278418,374,5,male,USA,1900-1950
393,278418,375,5,male,USA,1950-2000
394,278535,250,10,female,USA,1950-2000
395,278535,376,8,male,USA,1900-1950
396,278535,377,9,male,USA,1900-1950
397,278535,378,7,female,Ireland,1900-1950
398,278535,16,10,male,USA,1900-1950
399,278535,379,10,male,USA,1900-1950
400,278535,17,9,male,USA,1900-1950
401,278535,380,9,female,USA,1900-1950
402,278535,381,8,female,USA,1900-1950
403,278535,382,6,female,Canada,0-1900
404,278535,383,8,female,Canada,0-1900
405,278554,384,9,female,USA,1950-2000
406,278554,385,8,male,UK,1950-2000
407,278554,60,10,male,other,1900-1950
408,278554,386,8,female,UK,1950-2000
409,278554,387,10,female,USA,1900-1950
410,278554,388,9,female,USA,1950-2000
411,278554,389,9,male,USA,1950-2000
412,278554,390,7,female,other,0-1900
413,278582,391,7,female,USA,1900-1950
414,278582,392,3,female,USA,1900-1950
415,278582,393,7,female,USA,1900-1950
416,278582,394,5,female,USA,1900-1950
417,278582,395,6,female,USA,1900-1950
418,278582,396,8,female,UK,1900-1950
419,278582,397,10,female,USA,1900-1950
420,278582,252,8,female,UK,1900-1950
421,278582,398,7,female,USA,1950-2000
422,278582,399,8,female,USA,1950-2000
423,278582,400,10,female,USA,1900-1950
424,278582,401,8,female,UK,1900-1950
425,278582,259,8,female,USA,1900-1950
426,278582,402,10,female,USA,1900-1950
427,278582,403,8,female,USA,1900-1950
428,278582,267,8,female,USA,1900-1950
429,278582,404,10,male,UK,1900-1950
430,278633,405,10,male,USA,1950-2000
431,278633,406,7,female,USA,1900-1950
432,278633,407,2,female,UK,1950-2000
433,278633,408,7,female,USA,1950-2000
434,278633,409,7,female,USA,1900-1950
435,278633,410,8,female,USA,1950-2000
436,278633,124,9,female,USA,1950-2000
437,278633,411,7,female,unknown,1950-2000
438,278633,412,7,female,USA,1950-2000
439,278633,413,7,unknown,unknown,unknown
440,278633,414,9,female,USA,1900-1950
441,278633,415,9,female,USA,1900-1950
442,278633,416,8,male,USA,1900-1950
443,278633,417,6,female,USA,1900-1950
444,278633,418,5,male,USA,1900-1950
445,278633,419,10,female,USA,1950-2000
446,278633,420,8,female,USA,1900-1950
447,278633,421,8,male,USA,1950-2000
448,278633,422,9,male,USA,1900-1950
449,278633,423,10,male,USA,1950-2000
450,278633,424,9,male,USA,1900-1950
451,278633,425,8,female,USA,1950-2000
452,278633,426,7,male,UK,1950-2000
453,278633,427,8,female,USA,1900-1950
454,278843,428,9,female,USA,1950-2000
455,278843,429,7,female,USA,1950-2000
456,278843,407,8,female,UK,1950-2000
457,278843,409,9,female,USA,1900-1950
458,278843,430,8,female,Canada,1900-1950
459,278843,431,9,female,USA,1950-2000
460,278843,432,7,female,Ireland,1900-1950
461,278843,433,8,male,USA,1900-1950
462,278843,434,8,female,UK,1950-2000
463,278843,435,8,female,USA,1900-1950
464,278843,436,9,male,USA,1900-1950
465,278843,241,8,male,USA,1950-2000
466,99,317,8,unknown,unknown,unknown
467,99,437,8,unknown,unknown,unknown
468,99,438,7,unknown,unknown,unknown
469,99,439,10,male,USA,1900-1950
470,99,440,3,male,other,1900-1950
471,114,441,9,female,USA,1900-1950
472,114,442,9,male,USA,1900-1950
473,114,443,8,female,USA,1900-1950
474,114,444,8,male,USA,1900-1950
475,114,445,9,female,USA,1900-1950
476,114,127,10,male,USA,1950-2000
477,243,446,10,female,USA,1950-2000
478,243,447,7,female,other,1950-2000
479,243,243,9,female,USA,1900-1950
480,243,61,9,male,USA,1950-2000
481,243,411,7,female,unknown,1950-2000
482,243,448,10,male,USA,1950-2000
483,243,449,7,female,USA,1950-2000
484,243,450,9,female,USA,1950-2000
485,243,451,7,male,USA,1950-2000
486,243,452,9,male,USA,1900-1950
487,243,453,6,male,USA,1900-1950
488,243,257,6,male,USA,1900-1950
489,243,454,8,male,USA,1900-1950
490,243,455,5,male,USA,1900-1950
491,243,456,5,male,USA,1900-1950
492,244,447,7,female,other,1950-2000
493,244,457,8,male,USA,1950-2000
494,244,458,9,male,Canada,1950-2000
495,244,459,9,male,USA,1950-2000
496,244,460,8,female,USA,1950-2000
497,244,456,6,male,USA,1900-1950
498,244,152,6,male,USA,1900-1950
499,254,461,9,male,UK,1950-2000
500,254,462,7,male,USA,1900-1950
501,254,463,7,male,UK,0-1900
502,254,464,5,male,UK,0-1900
503,254,465,9,female,USA,1900-1950
504,254,466,5,unknown,unknown,unknown
505,254,467,9,male,UK,1900-1950
506,254,468,8,female,UK,1900-1950
507,254,469,10,male,UK,1950-2000
508,254,470,9,male,UK,1950-2000
509,254,431,9,female,USA,1950-2000
510,254,471,9,female,UK,1950-2000
511,254,338,9,female,UK,1950-2000
512,254,472,9,female,UK,1950-2000
513,254,339,9,female,UK,1950-2000
514,254,473,9,female,UK,1950-2000
515,254,474,8,male,USA,1900-1950
516,254,475,6,female,USA,1900-1950
517,254,476,7,unknown,unknown,unknown
518,254,477,9,male,other,1900-1950
519,254,478,8,male,other,1900-1950
520,254,479,8,male,USA,1900-1950
521,254,480,9,female,UK,1950-2000
522,254,481,9,male,UK,0-1900
523,254,482,8,male,UK,0-1900
524,254,41,7,male,USA,1950-2000
525,254,192,8,unknown,unknown,unknown
526,254,483,8,male,UK,1900-1950
527,254,484,9,male,UK,1950-2000
528,388,485,8,unknown,unknown,unknown
529,388,486,3,female,USA,1950-2000
530,388,487,6,male,USA,1950-2000
531,388,488,7,male,other,1900-1950
532,388,350,10,female,Canada,1900-1950
533,388,489,5,female,USA,1950-2000
534,388,490,7,male,other,1950-2000
535,446,491,8,male,other,1950-2000
536,446,492,8,female,other,1900-1950
537,446,493,10,male,USA,1900-1950
538,446,494,3,female,USA,1950-2000
539,446,495,5,male,UK,1950-2000
540,503,496,10,female,USA,1950-2000
541,503,497,10,female,USA,1950-2000
542,503,498,10,male,UK,1950-2000
543,503,499,8,female,USA,1950-2000
544,503,500,10,male,USA,1900-1950
545,503,501,10,male,USA,1950-2000
546,505,502,9,male,USA,1900-1950
547,505,503,7,female,USA,1900-1950
548,505,504,8,female,USA,1900-1950
549,505,505,7,male,USA,1900-1950
550,505,506,8,unknown,unknown,unknown
551,505,507,9,female,unknown,unknown
552,505,507,9,female,unknown,unknown
553,505,507,9,female,unknown,unknown
554,505,507,9,female,unknown,unknown
555,505,507,9,female,unknown,unknown
556,505,507,9,female,unknown,unknown
557,505,507,9,female,unknown,unknown
558,505,507,9,female,unknown,unknown
559,507,508,9,female,other,1900-1950
560,507,509,8,female,USA,1900-1950
561,507,510,7,male,USA,1900-1950
562,507,465,10,female,USA,1900-1950
563,507,511,9,female,USA,1950-2000
564,507,512,8,female,USA,1900-1950
565,507,513,9,female,USA,1900-1950
566,507,514,7,female,USA,1950-2000
567,507,515,7,female,USA,1950-2000
568,507,191,7,female,USA,1950-2000
569,507,516,7,female,USA,1950-2000
570,507,517,7,female,USA,1950-2000
571,507,518,7,female,USA,1950-2000
572,507,519,7,female,USA,1950-2000
573,507,520,9,male,UK,1900-1950
574,507,521,10,female,other,1900-1950
575,507,522,10,female,other,1900-1950
576,507,523,10,female,other,1900-1950
577,507,524,10,female,other,1900-1950
578,507,525,10,male,USA,1950-2000
579,507,526,7,unknown,unknown,unknown
580,507,527,10,male,USA,1950-2000
581,507,528,8,female,USA,1950-2000
582,638,529,9,female,USA,1900-1950
583,638,530,10,male,USA,1950-2000
584,638,531,9,male,USA,1900-1950
585,638,124,10,female,USA,1950-2000
586,638,532,10,male,USA,1900-1950
587,638,136,9,male,USA,1900-1950
588,638,533,10,male,USA,1900-1950
589,638,61,10,male,USA,1950-2000
590,638,534,10,male,USA,1950-2000
591,638,535,9,male,USA,1950-2000
592,638,233,10,female,USA,1900-1950
593,638,536,10,male,USA,1900-1950
594,638,537,10,male,UK,0-1900
595,638,538,9,female,other,1950-2000
596,638,539,9,male,USA,1950-2000
597,638,70,10,male,USA,1950-2000
598,638,540,10,male,USA,1950-2000
599,638,541,9,male,USA,1900-1950
600,638,542,10,male,USA,1950-2000
601,638,543,9,male,USA,1950-2000
602,638,544,9,male,USA,1950-2000
603,638,545,10,male,USA,1950-2000
604,638,546,10,male,USA,1950-2000
605,638,547,8,female,USA,1950-2000
606,638,548,8,unknown,unknown,unknown
607,638,52,7,female,UK,1950-2000
608,638,549,9,female,USA,1950-2000
609,638,550,10,male,other,1900-1950
610,638,551,9,male,USA,0-1900
611,638,552,7,female,USA,1900-1950
612,638,553,9,female,USA,1950-2000
613,638,554,9,female,USA,1900-1950
614,638,102,10,male,other,1950-2000
615,638,555,10,male,USA,1900-1950
616,638,556,8,unknown,unknown,unknown
617,643,557,8,male,USA,1900-1950
618,643,558,9,unknown,unknown,unknown
619,643,88,8,unknown,unknown,unknown
620,643,559,9,unknown,unknown,unknown
621,643,560,7,male,USA,1900-1950
622,643,561,8,male,USA,1950-2000
623,643,562,8,unknown,unknown,unknown
624,643,563,8,unknown,unknown,unknown
625,643,564,2,female,other,0-1900
626,651,565,8,male,UK,1950-2000
627,651,566,7,male,USA,1900-1950
628,651,567,7,female,USA,1900-1950
629,651,166,6,male,USA,1900-1950
630,651,568,4,female,USA,1950-2000
631,651,569,7,female,unknown,1950-2000
632,651,570,6,female,USA,1950-2000
633,709,571,9,male,UK,0-1900
634,709,572,10,female,USA,1950-2000
635,709,124,3,female,USA,1950-2000
636,709,573,7,male,UK,1950-2000
637,709,574,10,female,USA,1900-1950
638,735,575,4,female,USA,1950-2000
639,735,576,7,male,USA,1900-1950
640,735,577,9,female,USA,1900-1950
641,735,578,9,male,USA,1950-2000
642,735,579,9,female,USA,1900-1950
643,805,580,10,male,USA,1900-1950
644,805,581,7,female,USA,1950-2000
645,805,582,9,male,USA,1900-1950
646,805,583,10,male,USA,1900-1950
647,805,584,10,male,USA,1900-1950
648,805,585,4,male,Ireland,1900-1950
649,805,227,9,male,Canada,1950-2000
650,805,586,7,male,USA,1950-2000
651,805,587,10,male,other,1900-1950
652,805,588,9,female,other,1950-2000
653,805,589,8,female,USA,1950-2000
654,805,590,8,female,other,1950-2000
655,805,591,8,male,USA,1900-1950
656,805,592,8,male,USA,1950-2000
657,805,593,10,male,USA,1900-1950
658,805,594,10,female,USA,1900-1950
659,834,595,5,unknown,unknown,unknown
660,834,596,3,unknown,unknown,unknown
661,834,597,7,male,USA,1950-2000
662,834,598,3,unknown,unknown,unknown
663,834,556,5,unknown,unknown,unknown
664,882,599,10,female,USA,0-1900
665,882,600,10,female,USA,1900-1950
666,882,601,5,female,USA,1950-2000
667,882,602,7,female,USA,1950-2000
668,882,158,10,female,other,1900-1950
669,882,70,10,male,USA,1950-2000
670,882,603,10,female,USA,1900-1950
671,882,604,10,female,USA,1950-2000
672,882,185,10,male,other,1950-2000
673,882,579,6,female,USA,1900-1950
674,882,605,6,female,USA,1950-2000
675,882,606,8,female,USA,1900-1950
676,882,607,9,male,UK,1900-1950
677,882,608,10,female,USA,1900-1950
678,882,609,5,female,USA,1900-1950
679,882,610,10,female,other,1900-1950
680,882,611,10,male,USA,1950-2000
681,882,612,4,female,USA,1900-1950
682,882,613,9,male,USA,1900-1950
683,882,614,10,male,USA,1950-2000
684,882,192,10,unknown,unknown,unknown
685,882,106,5,female,USA,1900-1950
686,929,615,8,male,USA,1950-2000
687,929,616,5,male,USA,1900-1950
688,929,617,7,male,USA,1950-2000
689,929,618,8,female,other,1950-2000
690,929,619,6,male,other,1950-2000
691,929,620,6,male,USA,1900-1950
692,929,621,6,female,USA,1900-1950
693,929,622,10,female,unknown,1900-1950
694,929,623,8,male,UK,1950-2000
695,929,624,8,female,USA,1900-1950
696,929,625,8,female,USA,1950-2000
697,1025,626,8,female,Ireland,1950-2000
698,1025,581,5,female,USA,1950-2000
699,1025,627,10,male,USA,1900-1950
700,1025,628,8,male,USA,1900-1950
701,1025,629,9,male,other,0-1900
702,1025,630,10,unknown,unknown,unknown
703,1025,631,9,male,USA,1950-2000
704,1025,632,9,female,UK,1950-2000
705,1025,500,9,male,USA,1900-1950
706,1025,426,8,male,UK,1950-2000
707,1025,633,8,unknown,unknown,unknown
