,num_USA,num_rest,num_total,ratio_USA
58708,3,2,5,0.6
225187,3,2,5,0.6
8253,29,19,48,0.6041666666666666
179734,29,19,48,0.6041666666666666
223787,26,17,43,0.6046511627906976
123257,20,13,33,0.6060606060606061
133571,20,13,33,0.6060606060606061
15602,17,11,28,0.6071428571428571
12824,17,11,28,0.6071428571428571
100088,14,9,23,0.6086956521739131
16966,14,9,23,0.6086956521739131
143968,14,9,23,0.6086956521739131
189139,14,9,23,0.6086956521739131
264657,14,9,23,0.6086956521739131
209756,25,16,41,0.6097560975609756
243879,11,7,18,0.6111111111111112
196775,11,7,18,0.6111111111111112
21576,22,14,36,0.6111111111111112
189392,11,7,18,0.6111111111111112
102967,33,21,54,0.6111111111111112
109461,11,7,18,0.6111111111111112
240700,22,14,36,0.6111111111111112
84479,11,7,18,0.6111111111111112
196053,11,7,18,0.6111111111111112
182053,11,7,18,0.6111111111111112
277427,41,26,67,0.6119402985074627
205473,19,12,31,0.6129032258064516
225886,19,12,31,0.6129032258064516
66942,32,20,52,0.6153846153846154
113334,16,10,26,0.6153846153846154
175636,8,5,13,0.6153846153846154
119594,8,5,13,0.6153846153846154
213641,8,5,13,0.6153846153846154
61257,8,5,13,0.6153846153846154
175254,8,5,13,0.6153846153846154
145109,8,5,13,0.6153846153846154
213316,8,5,13,0.6153846153846154
10949,8,5,13,0.6153846153846154
59059,8,5,13,0.6153846153846154
132083,8,5,13,0.6153846153846154
182442,8,5,13,0.6153846153846154
58961,8,5,13,0.6153846153846154
255092,8,5,13,0.6153846153846154
54898,8,5,13,0.6153846153846154
73923,16,10,26,0.6153846153846154
208555,8,5,13,0.6153846153846154
266355,8,5,13,0.6153846153846154
106225,32,20,52,0.6153846153846154
37989,8,5,13,0.6153846153846154
149907,8,5,13,0.6153846153846154
94923,8,5,13,0.6153846153846154
252222,8,5,13,0.6153846153846154
211919,16,10,26,0.6153846153846154
37644,34,21,55,0.6181818181818182
234623,13,8,21,0.6190476190476191
147224,13,8,21,0.6190476190476191
108155,13,8,21,0.6190476190476191
94494,13,8,21,0.6190476190476191
85757,31,19,50,0.62
21659,18,11,29,0.6206896551724138
26621,18,11,29,0.6206896551724138
141901,18,11,29,0.6206896551724138
193676,18,11,29,0.6206896551724138
14456,23,14,37,0.6216216216216216
52293,5,3,8,0.625
270339,5,3,8,0.625
231337,5,3,8,0.625
95921,10,6,16,0.625
95923,10,6,16,0.625
19664,15,9,24,0.625
27383,5,3,8,0.625
247664,5,3,8,0.625
231357,5,3,8,0.625
253949,10,6,16,0.625
7134,5,3,8,0.625
116123,5,3,8,0.625
89874,5,3,8,0.625
131837,10,6,16,0.625
192119,10,6,16,0.625
100594,5,3,8,0.625
222152,5,3,8,0.625
16999,5,3,8,0.625
96679,5,3,8,0.625
226965,50,30,80,0.625
262634,5,3,8,0.625
221232,5,3,8,0.625
109135,5,3,8,0.625
185296,5,3,8,0.625
193131,5,3,8,0.625
227591,5,3,8,0.625
128406,5,3,8,0.625
8362,10,6,16,0.625
185671,5,3,8,0.625
86123,5,3,8,0.625
30824,5,3,8,0.625
23699,10,6,16,0.625
277928,5,3,8,0.625
63389,5,3,8,0.625
172539,5,3,8,0.625
154354,5,3,8,0.625
197866,5,3,8,0.625
277937,5,3,8,0.625
156584,10,6,16,0.625
155913,10,6,16,0.625
59499,5,3,8,0.625
93631,10,6,16,0.625
64449,5,3,8,0.625
62464,10,6,16,0.625
184465,5,3,8,0.625
132930,15,9,24,0.625
251744,5,3,8,0.625
158506,5,3,8,0.625
268932,25,15,40,0.625
53575,5,3,8,0.625
84146,5,3,8,0.625
257028,15,9,24,0.625
17894,5,3,8,0.625
264600,5,3,8,0.625
256023,5,3,8,0.625
217375,20,12,32,0.625
115700,5,3,8,0.625
231354,15,9,24,0.625
76532,5,3,8,0.625
175278,5,3,8,0.625
72990,10,6,16,0.625
77307,5,3,8,0.625
162886,5,3,8,0.625
116904,15,9,24,0.625
162538,5,3,8,0.625
174503,5,3,8,0.625
236017,5,3,8,0.625
79556,5,3,8,0.625
147965,10,6,16,0.625
120908,20,12,32,0.625
81015,5,3,8,0.625
202963,5,3,8,0.625
266872,5,3,8,0.625
234565,5,3,8,0.625
240113,5,3,8,0.625
37968,5,3,8,0.625
67198,15,9,24,0.625
174195,5,3,8,0.625
120332,5,3,8,0.625
244708,5,3,8,0.625
244676,5,3,8,0.625
6662,5,3,8,0.625
102668,5,3,8,0.625
40838,5,3,8,0.625
47512,5,3,8,0.625
38781,5,3,8,0.625
81609,5,3,8,0.625
122096,5,3,8,0.625
138010,10,6,16,0.625
232583,5,3,8,0.625
143909,10,6,16,0.625
180957,10,6,16,0.625
106131,5,3,8,0.625
239481,5,3,8,0.625
45340,5,3,8,0.625
243951,10,6,16,0.625
173728,5,3,8,0.625
167327,5,3,8,0.625
209563,5,3,8,0.625
35081,5,3,8,0.625
12123,5,3,8,0.625
181714,5,3,8,0.625
160548,5,3,8,0.625
142143,5,3,8,0.625
67354,5,3,8,0.625
214436,5,3,8,0.625
42466,5,3,8,0.625
148028,5,3,8,0.625
274004,30,18,48,0.625
55187,27,16,43,0.627906976744186
137688,27,16,43,0.627906976744186
38281,22,13,35,0.6285714285714286
264525,22,13,35,0.6285714285714286
29526,34,20,54,0.6296296296296297
225986,17,10,27,0.6296296296296297
238613,17,10,27,0.6296296296296297
171295,17,10,27,0.6296296296296297
259626,12,7,19,0.631578947368421
36327,12,7,19,0.631578947368421
243929,12,7,19,0.631578947368421
206534,36,21,57,0.631578947368421
124597,19,11,30,0.6333333333333333
271000,7,4,11,0.6363636363636364
191165,7,4,11,0.6363636363636364
237264,7,4,11,0.6363636363636364
103304,7,4,11,0.6363636363636364
170513,35,20,55,0.6363636363636364
228998,14,8,22,0.6363636363636364
929,7,4,11,0.6363636363636364
26553,7,4,11,0.6363636363636364
14768,7,4,11,0.6363636363636364
77491,7,4,11,0.6363636363636364
185147,7,4,11,0.6363636363636364
88412,14,8,22,0.6363636363636364
10118,7,4,11,0.6363636363636364
19336,7,4,11,0.6363636363636364
97208,7,4,11,0.6363636363636364
179744,7,4,11,0.6363636363636364
76482,7,4,11,0.6363636363636364
270156,7,4,11,0.6363636363636364
114216,7,4,11,0.6363636363636364
48268,7,4,11,0.6363636363636364
213760,7,4,11,0.6363636363636364
217106,7,4,11,0.6363636363636364
202127,7,4,11,0.6363636363636364
244814,7,4,11,0.6363636363636364
20265,7,4,11,0.6363636363636364
259118,14,8,22,0.6363636363636364
4785,7,4,11,0.6363636363636364
2179,7,4,11,0.6363636363636364
240401,7,4,11,0.6363636363636364
230699,7,4,11,0.6363636363636364
44842,7,4,11,0.6363636363636364
149084,7,4,11,0.6363636363636364
130837,7,4,11,0.6363636363636364
82825,7,4,11,0.6363636363636364
208605,7,4,11,0.6363636363636364
81977,21,12,33,0.6363636363636364
161750,7,4,11,0.6363636363636364
230496,7,4,11,0.6363636363636364
224349,44,25,69,0.6376811594202898
251422,30,17,47,0.6382978723404256
206944,23,13,36,0.6388888888888888
207148,16,9,25,0.64
160819,25,14,39,0.6410256410256411
187145,50,28,78,0.6410256410256411
181176,25,14,39,0.6410256410256411
30052,9,5,14,0.6428571428571429
227250,9,5,14,0.6428571428571429
79285,9,5,14,0.6428571428571429
108950,9,5,14,0.6428571428571429
142479,18,10,28,0.6428571428571429
36749,9,5,14,0.6428571428571429
167614,9,5,14,0.6428571428571429
138441,9,5,14,0.6428571428571429
130482,9,5,14,0.6428571428571429
115002,18,10,28,0.6428571428571429
134434,27,15,42,0.6428571428571429
26371,9,5,14,0.6428571428571429
137816,9,5,14,0.6428571428571429
201697,9,5,14,0.6428571428571429
203910,18,10,28,0.6428571428571429
125411,9,5,14,0.6428571428571429
141719,9,5,14,0.6428571428571429
165308,54,30,84,0.6428571428571429
11400,9,5,14,0.6428571428571429
144255,20,11,31,0.6451612903225806
92547,20,11,31,0.6451612903225806
27875,11,6,17,0.6470588235294118
88793,22,12,34,0.6470588235294118
209974,11,6,17,0.6470588235294118
66073,11,6,17,0.6470588235294118
148804,11,6,17,0.6470588235294118
20462,11,6,17,0.6470588235294118
102705,11,6,17,0.6470588235294118
131126,11,6,17,0.6470588235294118
40330,11,6,17,0.6470588235294118
169663,22,12,34,0.6470588235294118
71853,11,6,17,0.6470588235294118
222296,35,19,54,0.6481481481481481
123825,24,13,37,0.6486486486486487
55492,37,20,57,0.6491228070175439
155778,13,7,20,0.65
49109,13,7,20,0.65
274393,13,7,20,0.65
1424,13,7,20,0.65
113663,13,7,20,0.65
117111,13,7,20,0.65
12538,43,23,66,0.6515151515151515
223438,15,8,23,0.6521739130434783
259006,15,8,23,0.6521739130434783
113904,15,8,23,0.6521739130434783
44852,15,8,23,0.6521739130434783
246507,15,8,23,0.6521739130434783
48355,15,8,23,0.6521739130434783
164323,47,25,72,0.6527777777777778
40943,32,17,49,0.6530612244897959
36256,17,9,26,0.6538461538461539
139359,17,9,26,0.6538461538461539
137589,36,19,55,0.6545454545454545
152099,19,10,29,0.6551724137931034
196160,40,21,61,0.6557377049180327
76818,21,11,32,0.65625
135458,21,11,32,0.65625
93363,21,11,32,0.65625
210587,21,11,32,0.65625
267033,23,12,35,0.6571428571428571
52853,25,13,38,0.6578947368421053
233711,25,13,38,0.6578947368421053
86189,33,17,50,0.66
210485,74,38,112,0.6607142857142857
22625,43,22,65,0.6615384615384615
113519,45,23,68,0.6617647058823529
133747,45,23,68,0.6617647058823529
6543,57,29,86,0.6627906976744186
165319,65,33,98,0.6632653061224489
146874,4,2,6,0.6666666666666666
181956,4,2,6,0.6666666666666666
133689,30,15,45,0.6666666666666666
159946,4,2,6,0.6666666666666666
187029,4,2,6,0.6666666666666666
169233,10,5,15,0.6666666666666666
143792,14,7,21,0.6666666666666666
100644,20,10,30,0.6666666666666666
173650,4,2,6,0.6666666666666666
129399,6,3,9,0.6666666666666666
116537,6,3,9,0.6666666666666666
161265,6,3,9,0.6666666666666666
158254,20,10,30,0.6666666666666666
161373,4,2,6,0.6666666666666666
113817,4,2,6,0.6666666666666666
183436,4,2,6,0.6666666666666666
116428,6,3,9,0.6666666666666666
153342,4,2,6,0.6666666666666666
153719,4,2,6,0.6666666666666666
149934,20,10,30,0.6666666666666666
113804,4,2,6,0.6666666666666666
161200,8,4,12,0.6666666666666666
120082,4,2,6,0.6666666666666666
159137,4,2,6,0.6666666666666666
100454,4,2,6,0.6666666666666666
94965,6,3,9,0.6666666666666666
140005,4,2,6,0.6666666666666666
176481,6,3,9,0.6666666666666666
186784,4,2,6,0.6666666666666666
148798,4,2,6,0.6666666666666666
124915,6,3,9,0.6666666666666666
138138,4,2,6,0.6666666666666666
133284,10,5,15,0.6666666666666666
142005,4,2,6,0.6666666666666666
109287,4,2,6,0.6666666666666666
95043,6,3,9,0.6666666666666666
169403,4,2,6,0.6666666666666666
185722,16,8,24,0.6666666666666666
170054,4,2,6,0.6666666666666666
170012,4,2,6,0.6666666666666666
100115,4,2,6,0.6666666666666666
116897,4,2,6,0.6666666666666666
112765,4,2,6,0.6666666666666666
134863,4,2,6,0.6666666666666666
149204,4,2,6,0.6666666666666666
144997,4,2,6,0.6666666666666666
127404,4,2,6,0.6666666666666666
118654,4,2,6,0.6666666666666666
172048,4,2,6,0.6666666666666666
145003,4,2,6,0.6666666666666666
110361,14,7,21,0.6666666666666666
102945,6,3,9,0.6666666666666666
162155,8,4,12,0.6666666666666666
184479,6,3,9,0.6666666666666666
141805,4,2,6,0.6666666666666666
134264,4,2,6,0.6666666666666666
163302,4,2,6,0.6666666666666666
148121,6,3,9,0.6666666666666666
138995,22,11,33,0.6666666666666666
171904,4,2,6,0.6666666666666666
104278,8,4,12,0.6666666666666666
108243,10,5,15,0.6666666666666666
121170,40,20,60,0.6666666666666666
114742,4,2,6,0.6666666666666666
97694,10,5,15,0.6666666666666666
174834,4,2,6,0.6666666666666666
185140,6,3,9,0.6666666666666666
140255,6,3,9,0.6666666666666666
166639,4,2,6,0.6666666666666666
117594,8,4,12,0.6666666666666666
141888,4,2,6,0.6666666666666666
104123,4,2,6,0.6666666666666666
174827,6,3,9,0.6666666666666666
146855,6,3,9,0.6666666666666666
150554,4,2,6,0.6666666666666666
170518,4,2,6,0.6666666666666666
115097,4,2,6,0.6666666666666666
126053,4,2,6,0.6666666666666666
123298,4,2,6,0.6666666666666666
161391,4,2,6,0.6666666666666666
137118,10,5,15,0.6666666666666666
111390,4,2,6,0.6666666666666666
141089,6,3,9,0.6666666666666666
108827,4,2,6,0.6666666666666666
131510,4,2,6,0.6666666666666666
126487,4,2,6,0.6666666666666666
99146,4,2,6,0.6666666666666666
142817,4,2,6,0.6666666666666666
114217,6,3,9,0.6666666666666666
131594,10,5,15,0.6666666666666666
180925,4,2,6,0.6666666666666666
132684,6,3,9,0.6666666666666666
172700,6,3,9,0.6666666666666666
131622,12,6,18,0.6666666666666666
98958,6,3,9,0.6666666666666666
157127,4,2,6,0.6666666666666666
98923,6,3,9,0.6666666666666666
122802,4,2,6,0.6666666666666666
115552,6,3,9,0.6666666666666666
131655,4,2,6,0.6666666666666666
156342,4,2,6,0.6666666666666666
180580,4,2,6,0.6666666666666666
134784,4,2,6,0.6666666666666666
161476,4,2,6,0.6666666666666666
209163,4,2,6,0.6666666666666666
236267,4,2,6,0.6666666666666666
60157,6,3,9,0.6666666666666666
221008,4,2,6,0.6666666666666666
61146,4,2,6,0.6666666666666666
220759,6,3,9,0.6666666666666666
17046,4,2,6,0.6666666666666666
