,num_female,num_male,num_other,num_unknown,num_total,ratio_female,male_female_difference,new_male_female_difference_Random,new_male_female_difference_MostPop,new_male_female_difference_UserKNN,new_male_female_difference_MF,new_male_female_difference_PMF,new_male_female_difference_BPR,new_male_female_difference_NMF,new_male_female_difference_WMF,new_male_female_difference_PF,new_male_female_difference_NeuMF,new_male_female_difference_VAECF
230985,0,3,0,2,5,0.0,0.6,0.6,-0.4,0.7,0.2,0.4,-0.4,0.4,0.1,-0.4,-0.4,0.8
230878,1,4,0,0,5,0.2,0.6,0.0,-0.4,0.2,0.4,0.2,-0.4,0.7,0.8,0.0,-0.4,0.4
86419,1,4,0,0,5,0.2,0.6,0.6,-0.4,0.8,0.5,0.2,-0.2,0.5,0.6,-0.8,-0.4,0.4
109562,0,3,0,2,5,0.0,0.6,0.0,-0.4,0.7,0.1,0.2,-0.4,0.2,0.2,0.0,-0.4,0.4
229448,1,4,0,0,5,0.2,0.6,-0.7,-0.4,0.4,0.0,0.2,-0.4,0.8,0.8,0.4,-0.4,0.4
161870,1,4,0,0,5,0.2,0.6,-0.1,-0.4,1.0,0.6,-0.4,-0.4,0.6,0.2,-0.2,-0.4,0.0
152036,1,4,0,0,5,0.2,0.6,0.0,-0.4,0.2,0.2,0.2,-0.4,0.1,0.6,0.2,-0.4,-0.4
102189,1,4,0,0,5,0.2,0.6,0.2,-0.4,0.8,0.2,0.4,-0.4,0.5,1.0,0.4,-0.4,0.0
152136,1,4,0,0,5,0.2,0.6,0.1,-0.4,0.4,0.2,0.2,-0.4,0.8,-0.2,0.8,-0.4,-0.8
271284,1,4,0,0,5,0.2,0.6,-0.3,-0.4,0.6,0.0,0.2,-0.4,-0.1,-0.2,-0.2,-0.4,0.2
265194,1,4,0,0,5,0.2,0.6,-0.6,-0.4,1.0,0.3,0.4,-0.4,0.1,0.6,-0.8,-0.4,-0.4
152428,1,4,0,0,5,0.2,0.6,0.3,-0.4,1.0,0.4,0.2,-0.4,0.3,1.0,0.6,-0.4,-0.2
265383,1,4,0,0,5,0.2,0.6,-0.1,-0.4,0.0,0.6,0.2,-0.4,-0.2,-0.6,0.4,-0.4,-0.4
179885,1,4,0,0,5,0.2,0.6,-0.4,-0.4,0.0,0.3,0.2,-0.2,0.5,0.0,-0.4,-0.4,-0.6
36141,1,4,0,0,5,0.2,0.6,-0.1,-0.4,-0.2,0.2,0.0,-0.4,0.3,0.0,-0.2,-0.4,-0.6
108763,1,4,0,0,5,0.2,0.6,-0.3,-0.4,0.0,0.1,0.2,-0.4,0.4,-0.2,0.2,-0.4,-0.4
158103,2,8,0,0,10,0.2,0.6,-0.6,-0.4,0.6,0.2,0.2,-0.2,0.5,0.4,-0.8,-0.4,0.4
38661,1,4,0,0,5,0.2,0.6,0.2,-0.4,0.6,0.5,0.6,-0.4,0.8,0.6,-0.2,-0.4,0.6
229899,1,4,0,0,5,0.2,0.6,0.3,-0.4,0.4,0.5,0.4,-0.2,0.4,0.6,0.2,-0.4,1.0
171045,2,8,0,0,10,0.2,0.6,-0.4,-0.4,-0.2,-0.2,0.2,-0.4,0.5,0.8,-0.6,-0.4,0.4
8487,1,4,0,0,5,0.2,0.6,-0.4,-0.4,0.8,0.3,0.2,-0.4,0.6,0.4,0.0,-0.4,1.0
179532,1,4,0,0,5,0.2,0.6,-0.4,-0.4,0.4,0.0,0.2,-0.4,0.8,0.2,-0.2,-0.4,0.2
154021,1,4,0,0,5,0.2,0.6,-0.4,-0.4,0.4,0.0,0.0,-0.4,-0.2,0.4,0.6,-0.4,-0.6
171078,1,4,0,0,5,0.2,0.6,0.1,-0.4,-0.2,-0.2,0.2,-0.2,0.1,0.8,0.6,-0.4,0.4
33270,1,4,0,0,5,0.2,0.6,-0.3,-0.4,0.2,0.2,0.2,-0.4,-0.1,0.0,-0.2,-0.4,0.2
161385,1,4,0,0,5,0.2,0.6,-0.4,-0.4,0.8,0.0,0.2,-0.4,0.3,0.2,0.2,-0.4,1.0
178587,1,4,0,0,5,0.2,0.6,-0.5,-0.4,0.4,-0.1,0.4,-0.4,0.3,0.4,0.4,-0.4,0.6
41667,1,4,0,0,5,0.2,0.6,-0.1,-0.4,0.8,0.4,0.4,-0.4,0.2,0.6,0.6,-0.4,1.0
92693,1,4,0,0,5,0.2,0.6,0.2,-0.4,0.2,-0.2,0.4,-0.4,-0.1,0.2,0.6,-0.4,-0.2
270829,1,4,0,0,5,0.2,0.6,-0.1,-0.4,0.2,0.3,0.2,-0.4,0.8,1.0,-0.4,-0.4,0.8
86368,1,4,0,0,5,0.2,0.6,-0.2,-0.4,0.2,0.2,0.2,-0.4,0.6,0.5,0.0,-0.4,0.8
108700,1,4,0,0,5,0.2,0.6,0.3,-0.4,0.6,0.1,0.4,-0.4,0.4,0.4,0.2,-0.4,0.8
78007,1,4,0,0,5,0.2,0.6,-0.3,-0.4,0.2,0.4,0.2,-0.4,0.4,-0.2,0.4,-0.4,0.2
5209,1,4,0,0,5,0.2,0.6,0.3,-0.4,0.4,0.1,0.2,-0.2,0.1,0.3,-0.4,-0.4,0.4
236618,1,4,0,0,5,0.2,0.6,-0.3,-0.4,0.2,0.4,0.4,-0.2,0.3,0.6,0.6,-0.4,-0.4
202147,1,4,0,0,5,0.2,0.6,0.2,-0.4,0.8,-0.1,0.4,-0.4,-0.1,0.4,0.4,-0.4,0.6
254754,1,4,0,0,5,0.2,0.6,0.6,-0.4,0.8,0.2,0.0,-0.4,-0.2,0.5,0.6,-0.4,1.0
50193,1,4,0,0,5,0.2,0.6,0.0,-0.4,0.2,0.6,0.2,-0.4,0.7,0.2,0.4,-0.4,0.6
118659,1,4,0,0,5,0.2,0.6,0.4,-0.4,0.2,-0.2,0.4,-0.4,0.0,-0.2,-0.6,-0.4,-0.6
68000,1,4,0,0,5,0.2,0.6,0.3,-0.4,0.2,0.4,0.4,-0.2,0.2,0.2,0.2,-0.4,0.0
201829,1,4,0,0,5,0.2,0.6,0.0,-0.4,-0.2,0.2,0.0,-0.2,0.6,0.2,0.0,-0.4,0.4
141210,1,4,0,0,5,0.2,0.6,-0.2,-0.4,0.2,0.1,0.4,-0.4,0.0,-0.2,0.6,-0.4,0.6
68383,2,8,0,0,10,0.2,0.6,0.0,-0.4,0.2,0.4,0.2,-0.2,0.1,0.2,0.4,-0.4,-0.4
201593,1,4,0,0,5,0.2,0.6,-0.2,-0.4,0.0,0.3,0.4,-0.2,0.3,0.8,-0.2,-0.4,0.6
254486,1,4,0,0,5,0.2,0.6,-0.2,-0.4,0.4,-0.2,0.4,-0.4,0.1,-0.4,0.2,-0.4,0.4
49392,2,8,0,0,10,0.2,0.6,-0.2,-0.4,0.6,0.1,0.2,-0.2,0.4,0.0,-0.4,-0.4,0.8
68767,1,4,0,0,5,0.2,0.6,0.4,-0.4,0.6,0.4,0.2,-0.4,0.7,0.5,0.2,-0.4,0.4
118320,2,8,0,0,10,0.2,0.6,0.0,-0.4,-0.2,-0.4,0.4,-0.2,0.3,0.2,-0.2,-0.4,0.2
58458,1,4,0,0,5,0.2,0.6,0.2,-0.4,0.4,0.1,0.2,-0.2,0.4,0.4,0.4,-0.4,-0.6
28257,1,4,0,0,5,0.2,0.6,0.4,-0.4,0.2,0.3,0.4,-0.2,0.1,-0.4,0.0,-0.4,1.0
118135,2,8,0,0,10,0.2,0.6,0.2,-0.4,0.0,-0.1,0.2,-0.4,0.4,0.2,0.4,-0.4,0.8
30445,2,8,0,0,10,0.2,0.6,-0.1,-0.4,0.4,-0.2,0.4,-0.4,-0.1,0.4,0.6,-0.4,-0.6
21708,1,4,0,0,5,0.2,0.6,-0.5,-0.4,0.4,0.7,0.4,-0.4,-0.7,0.2,-0.6,-0.4,0.0
223608,1,4,0,0,5,0.2,0.6,-0.2,-0.4,0.0,0.4,0.4,-0.4,-0.1,0.8,0.4,-0.4,0.8
124769,1,4,0,0,5,0.2,0.6,0.3,-0.4,0.6,-0.1,0.2,-0.2,0.2,0.4,0.4,-0.4,0.6
68984,5,20,0,0,25,0.2,0.6,-0.2,-0.4,1.0,0.2,0.2,-0.4,-0.4,1.0,0.4,-0.4,-0.2
223714,1,4,0,0,5,0.2,0.6,0.0,-0.4,0.8,0.3,0.0,-0.2,0.3,0.6,0.8,-0.4,0.6
219530,1,4,0,0,5,0.2,0.6,-0.1,-0.4,0.4,0.2,0.4,-0.4,0.3,-0.4,0.4,-0.4,0.0
1129,1,4,0,0,5,0.2,0.6,-0.3,-0.4,0.8,0.4,0.2,-0.4,0.6,0.0,0.8,-0.4,-0.2
199095,1,4,0,0,5,0.2,0.6,0.1,-0.4,0.6,0.0,0.2,-0.4,0.3,0.4,-0.4,-0.4,1.0
277922,1,4,0,0,5,0.2,0.6,-0.1,-0.4,0.8,0.3,0.4,-0.2,0.2,1.0,0.4,-0.4,0.4
275520,2,8,0,0,10,0.2,0.6,-0.5,-0.4,0.4,-0.1,0.2,-0.4,0.1,0.4,-0.2,-0.4,0.4
117396,1,4,0,0,5,0.2,0.6,0.0,-0.4,0.4,0.1,0.2,-0.4,0.3,-0.2,0.0,-0.4,-0.2
29056,1,4,0,0,5,0.2,0.6,0.5,-0.4,0.8,0.2,0.2,-0.4,0.3,0.3,0.4,-0.4,1.0
119326,1,4,0,0,5,0.2,0.6,-0.2,-0.4,0.2,0.0,0.2,-0.2,-0.1,-0.6,-0.6,-0.4,0.6
260473,1,4,0,0,5,0.2,0.6,0.1,-0.4,0.4,0.2,-0.3,-0.4,0.3,0.0,0.0,-0.4,0.2
245295,8,32,0,0,40,0.2,0.6,0.5,-0.4,0.2,0.0,0.6,-0.2,0.2,0.2,0.0,-0.4,0.8
135141,1,4,0,0,5,0.2,0.6,0.2,-0.4,0.8,-0.2,0.2,-0.2,0.3,0.0,0.0,-0.4,1.0
256874,1,4,0,0,5,0.2,0.6,0.4,-0.4,-0.6,0.0,-0.2,-0.4,0.0,0.2,0.0,-0.4,-0.2
122671,1,4,0,0,5,0.2,0.6,-0.3,-0.4,0.2,0.3,0.2,-0.4,0.5,0.6,0.0,-0.4,-0.4
137968,1,4,0,0,5,0.2,0.6,-0.2,-0.4,0.0,0.4,0.4,-0.4,-0.3,0.4,0.8,-0.4,0.8
64241,2,8,0,0,10,0.2,0.6,0.3,-0.4,0.4,0.2,0.2,-0.4,-0.2,0.2,0.2,-0.4,-0.2
205963,1,4,0,0,5,0.2,0.6,0.0,-0.4,0.4,0.1,0.4,-0.4,0.6,0.2,0.8,-0.4,1.0
64396,2,8,0,0,10,0.2,0.6,-0.1,-0.4,0.8,0.6,0.4,-0.4,0.6,0.4,0.4,-0.4,0.8
51826,0,3,0,2,5,0.0,0.6,0.0,-0.4,0.3,-0.1,0.2,-0.4,0.1,-0.1,-0.2,-0.4,0.0
123115,1,4,0,0,5,0.2,0.6,-0.5,-0.4,0.0,0.4,0.2,-0.4,0.2,0.2,0.0,-0.4,1.0
16943,0,3,0,2,5,0.0,0.6,-0.2,-0.4,-0.5,0.1,0.2,-0.4,0.5,0.2,-0.2,-0.4,-0.4
138425,1,4,0,0,5,0.2,0.6,0.0,-0.4,0.8,0.1,0.2,-0.4,0.2,0.6,0.0,-0.4,0.4
252233,1,4,0,0,5,0.2,0.6,-0.2,-0.4,0.8,0.3,0.4,-0.4,-0.4,0.8,0.4,-0.4,0.4
29101,1,4,0,0,5,0.2,0.6,0.0,-0.4,1.0,0.3,0.4,-0.4,0.2,1.0,0.8,-0.4,1.0
221050,1,4,0,0,5,0.2,0.6,-0.4,-0.4,0.0,0.0,0.4,-0.4,0.4,0.4,0.0,-0.4,-0.4
61354,1,4,0,0,5,0.2,0.6,0.2,-0.4,0.8,0.2,0.2,-0.4,0.4,0.4,-0.2,-0.4,0.2
220945,1,4,0,0,5,0.2,0.6,0.1,-0.4,0.8,0.6,-0.2,-0.4,0.1,0.8,0.8,-0.4,-0.4
29424,1,4,0,0,5,0.2,0.6,-0.2,-0.4,0.0,0.1,0.4,-0.4,0.5,0.4,0.2,-0.4,0.6
137397,1,4,0,0,5,0.2,0.6,-0.6,-0.4,0.6,0.2,0.4,-0.4,0.3,0.0,0.0,-0.4,0.2
276681,1,4,0,0,5,0.2,0.6,0.2,-0.4,0.2,-0.2,0.4,-0.4,0.1,-0.2,0.2,-0.4,0.0
120181,1,4,0,0,5,0.2,0.6,-0.2,-0.4,0.0,0.2,0.2,-0.4,0.2,0.6,0.4,-0.4,-0.4
244995,1,4,0,0,5,0.2,0.6,-0.1,-0.4,0.4,-0.1,0.2,-0.4,0.2,0.4,-0.2,-0.4,0.6
139706,1,4,0,0,5,0.2,0.6,-0.4,-0.4,0.4,-0.1,0.4,-0.4,0.2,0.5,-0.2,-0.4,0.4
255289,1,4,0,0,5,0.2,0.6,-0.2,-0.4,0.0,0.2,0.4,-0.4,0.7,0.4,-0.4,-0.4,-0.6
119654,1,4,0,0,5,0.2,0.6,-0.2,-0.4,0.8,0.1,0.4,-0.4,-0.3,0.2,0.6,-0.4,0.2
123732,1,4,0,0,5,0.2,0.6,0.4,-0.4,0.2,0.0,0.4,-0.4,0.6,0.0,0.2,-0.4,-0.6
257777,1,4,0,0,5,0.2,0.6,0.7,-0.4,0.0,0.0,0.4,-0.4,0.3,0.0,0.2,-0.4,-0.2
209833,1,4,0,0,5,0.2,0.6,0.3,-0.4,0.8,0.0,0.2,-0.2,-0.4,0.4,0.6,-0.4,1.0
203973,1,4,0,0,5,0.2,0.6,-0.4,-0.4,0.0,0.0,0.4,-0.4,0.3,0.0,-0.4,-0.4,-0.4
203844,1,4,0,0,5,0.2,0.6,0.0,-0.4,0.8,0.2,0.2,-0.4,0.6,0.0,0.2,-0.4,-0.4
222788,1,4,0,0,5,0.2,0.6,0.0,-0.4,0.4,0.1,0.4,-0.4,0.4,0.0,0.0,-0.4,0.4
203017,2,8,0,0,10,0.2,0.6,0.0,-0.4,0.6,0.1,0.2,-0.4,0.3,0.6,0.6,-0.4,0.4
53408,1,4,0,0,5,0.2,0.6,-0.3,-0.4,0.2,0.3,0.2,-0.4,0.4,0.4,0.0,-0.4,0.4
48995,1,4,0,0,5,0.2,0.6,-0.1,-0.4,0.2,0.4,0.5,-0.4,0.0,0.4,0.6,-0.4,0.8
133738,2,8,0,0,10,0.2,0.6,-0.3,-0.4,0.0,0.2,0.4,-0.2,0.5,0.6,0.4,-0.4,-0.4
193156,1,4,0,0,5,0.2,0.6,0.4,-0.4,0.2,0.1,0.4,-0.2,-0.1,1.0,0.0,-0.4,0.8
251362,1,4,0,0,5,0.2,0.6,0.2,-0.4,0.6,0.4,0.6,-0.4,-0.2,0.1,0.6,-0.4,0.6
216557,1,4,0,0,5,0.2,0.6,0.2,-0.4,0.2,-0.1,0.4,-0.4,0.6,0.5,0.6,-0.4,0.6
192696,1,4,0,0,5,0.2,0.6,0.0,-0.4,0.2,0.2,0.2,-0.2,0.2,0.0,-0.2,-0.4,0.2
75777,1,4,0,0,5,0.2,0.6,-0.4,-0.4,0.0,0.0,0.4,-0.4,0.3,0.0,-0.6,-0.4,-0.4
75787,1,4,0,0,5,0.2,0.6,-0.5,-0.4,0.8,-0.1,0.0,-0.4,0.6,0.0,0.2,-0.4,1.0
46690,1,4,0,0,5,0.2,0.6,0.0,-0.4,0.2,0.5,0.0,-0.4,0.5,1.0,0.8,-0.4,-0.2
55097,1,4,0,0,5,0.2,0.6,0.6,-0.4,1.0,0.6,-0.4,-0.4,0.3,0.6,0.2,-0.4,1.0
216955,1,4,0,0,5,0.2,0.6,0.0,-0.4,0.2,0.6,0.2,-0.4,-0.4,0.0,0.4,-0.4,-0.2
54624,1,4,0,0,5,0.2,0.6,0.2,-0.4,0.7,0.2,0.4,-0.4,0.1,0.6,0.0,-0.4,-0.4
144632,1,4,0,0,5,0.2,0.6,0.0,-0.4,0.4,0.1,0.6,-0.4,-0.2,0.4,0.2,-0.4,-0.2
46461,1,4,0,0,5,0.2,0.6,0.3,-0.4,0.8,-0.2,0.4,-0.4,0.5,1.0,0.4,-0.4,-0.2
76001,1,4,0,0,5,0.2,0.6,0.2,-0.4,0.8,0.2,0.2,-0.4,0.4,1.0,-0.6,-0.4,-0.2
242637,1,4,0,0,5,0.2,0.6,0.3,-0.4,-0.2,0.4,0.4,-0.4,0.1,0.2,0.6,-0.4,-0.2
70918,1,4,0,0,5,0.2,0.6,0.1,-0.4,-0.2,0.2,0.2,-0.4,0.1,0.2,0.2,-0.4,-0.4
276563,1,4,0,0,5,0.2,0.6,-0.3,-0.4,0.2,-0.2,0.2,-0.4,0.2,0.2,0.0,-0.4,0.8
217270,1,4,0,0,5,0.2,0.6,0.2,-0.4,1.0,0.2,0.4,-0.4,0.4,0.6,0.0,-0.4,0.8
272890,1,4,0,0,5,0.2,0.6,0.1,-0.4,1.0,-0.1,0.2,-0.2,0.6,0.4,-0.6,-0.4,1.0
225989,2,8,0,0,10,0.2,0.6,-0.3,-0.4,0.2,0.7,0.2,-0.4,0.1,-0.2,0.4,-0.4,-0.2
