,count,pop_count,user_hist,pop_fraq,pop_item_fraq
174367,7,5,7,0.7142857142857143,0.005077967015683278
206691,14,10,14,0.7142857142857143,0.004302790634970566
173951,7,5,7,0.7142857142857143,0.0046959960454770145
204822,7,5,7,0.7142857142857143,0.004583651642475172
49300,7,5,7,0.7142857142857143,0.011638880150990879
87579,7,5,7,0.7142857142857143,0.008852738956545186
172010,7,5,7,0.7142857142857143,0.009908776344762503
171986,7,5,7,0.7142857142857143,0.007684357165326024
88288,7,5,7,0.7142857142857143,0.003909585224464117
16010,7,5,7,0.7142857142857143,0.005145373657484384
169600,7,5,7,0.7142857142857143,0.009234709926751449
18439,7,5,7,0.7142857142857143,0.008583112389340763
31446,7,5,7,0.7142857142857143,0.007010290747314969
183963,14,10,14,0.7142857142857143,0.005527344627690648
257024,21,15,21,0.7142857142857143,0.005347593582887701
21875,7,5,7,0.7142857142857143,0.006515975374106862
66055,7,5,7,0.7142857142857143,0.006358693209904283
57105,14,10,14,0.7142857142857143,0.008717925672942974
250101,14,10,14,0.7142857142857143,0.006482272053206307
198114,7,5,7,0.7142857142857143,0.006920415224913495
197727,7,5,7,0.7142857142857143,0.00683053970251202
58342,7,5,7,0.7142857142857143,0.009167303284950344
196099,7,5,7,0.7142857142857143,0.009032490001348132
56315,7,5,7,0.7142857142857143,0.0042690873140700135
69042,7,5,7,0.7142857142857143,0.0050779670156832785
195049,7,5,7,0.7142857142857143,0.0046285894036759085
249150,7,5,7,0.7142857142857143,0.007279917314519391
211176,7,5,7,0.7142857142857143,0.0063137554487035456
190448,7,5,7,0.7142857142857143,0.009796431941760662
168763,7,5,7,0.7142857142857143,0.003729834179661169
190374,21,15,21,0.7142857142857143,0.007706826045926391
211360,7,5,7,0.7142857142857143,0.003595020896058958
190080,7,5,7,0.7142857142857143,0.008246079180335236
254859,7,5,7,0.7142857142857143,0.011122095897182402
188027,7,5,7,0.7142857142857143,0.007190041792117917
24846,7,5,7,0.7142857142857143,0.004134274030467802
58389,7,5,7,0.7142857142857143,0.016829191569676
19681,7,5,7,0.7142857142857143,0.00757201276232418
213191,7,5,7,0.7142857142857143,0.005145373657484384
185275,14,10,14,0.7142857142857143,0.006471037612906126
185254,14,10,14,0.7142857142857143,0.00460612052307554
256603,7,5,7,0.7142857142857143,0.010335685076169507
25225,7,5,7,0.7142857142857143,0.004830809329079226
184629,14,10,14,0.7142857142857143,0.008953848919246842
184562,7,5,7,0.7142857142857143,0.00357255201545859
211303,7,5,7,0.7142857142857143,0.006448568732305758
91017,14,10,14,0.7142857142857143,0.0037073652990608007
82942,7,5,7,0.7142857142857143,0.005167842538084754
163579,7,5,7,0.7142857142857143,0.010268278434368403
265591,7,5,7,0.7142857142857143,0.0031231744034512197
44837,7,5,7,0.7142857142857143,0.008088797016132656
92658,7,5,7,0.7142857142857143,0.004583651642475171
223892,7,5,7,0.7142857142857143,0.004403900597672224
223132,7,5,7,0.7142857142857143,0.003729834179661169
224342,7,5,7,0.7142857142857143,0.007212510672718285
94376,7,5,7,0.7142857142857143,0.009594212016357346
93085,7,5,7,0.7142857142857143,0.004493776120073698
224289,7,5,7,0.7142857142857143,0.00357255201545859
205085,7,5,7,0.7142857142857143,0.012020851121197143
165866,21,15,21,0.7142857142857143,0.0046061205230755395
27891,7,5,7,0.7142857142857143,0.006808070821911652
93636,7,5,7,0.7142857142857143,0.007639419404125288
165267,7,5,7,0.7142857142857143,0.00460612052307554
164581,14,10,14,0.7142857142857143,0.014863164517143755
22773,7,5,7,0.7142857142857143,0.007998921493731182
141710,39,28,39,0.717948717948718,0.006214661924004485
68984,25,18,25,0.72,0.00837999370871343
53418,18,13,18,0.7222222222222222,0.008903918073468249
23547,18,13,18,0.7222222222222222,0.005199049316696376
237271,36,26,36,0.7222222222222222,0.006579637202474574
44728,18,13,18,0.7222222222222222,0.005434972563000243
192245,18,13,18,0.7222222222222222,0.007287406941386181
192710,18,13,18,0.7222222222222222,0.0055922547272028245
63625,18,13,18,0.7222222222222222,0.00536506937891021
152579,18,13,18,0.7222222222222222,0.006955366816958513
83646,18,13,18,0.7222222222222222,0.005094194540561324
55751,18,13,18,0.7222222222222222,0.006431092936283248
153513,18,13,18,0.7222222222222222,0.008563140051029325
208815,18,13,18,0.7222222222222222,0.009183530809828385
256407,18,13,18,0.7222222222222222,0.007261193247352414
123867,18,13,18,0.7222222222222222,0.005566041033169061
105979,83,60,83,0.7228915662650602,0.009042776958731435
84882,29,21,29,0.7241379310344828,0.004485253441225282
230496,11,8,11,0.7272727272727273,0.00566215791129286
176348,11,8,11,0.7272727272727273,0.008107180645714777
162311,11,8,11,0.7272727272727273,0.010895364465669593
74665,11,8,11,0.7272727272727273,0.008293059567045097
92156,11,8,11,0.7272727272727273,0.00782121307443736
106208,11,8,11,0.7272727272727273,0.00847893848837542
148662,11,8,11,0.7272727272727273,0.007778317938745747
182847,11,8,11,0.7272727272727273,0.011381509336841204
278535,11,8,11,0.7272727272727273,0.005991020618261888
2337,11,8,11,0.7272727272727273,0.009537018502101861
122958,11,8,11,0.7272727272727273,0.01082387257285024
123543,11,8,11,0.7272727272727273,0.00519031141868512
53664,11,8,11,0.7272727272727273,0.0041751265406502905
49422,22,16,22,0.7272727272727273,0.006884669278503817
207275,11,8,11,0.7272727272727273,0.006605850896508337
118677,11,8,11,0.7272727272727273,0.007006205496296721
185147,11,8,11,0.7272727272727273,0.003803368697989648
112845,11,8,11,0.7272727272727273,0.004489690869055449
1025,11,8,11,0.7272727272727273,0.006134004403900598
247840,11,8,11,0.7272727272727273,0.006205496296719953
19336,11,8,11,0.7272727272727273,0.012096428265034742
208605,11,8,11,0.7272727272727273,0.0042466184334696445
216962,11,8,11,0.7272727272727273,0.006605850896508336
77491,11,8,11,0.7272727272727273,0.004689868168949641
40415,22,16,22,0.7272727272727273,0.006555806571534789
224923,11,8,11,0.7272727272727273,0.005018730875918671
169249,11,8,11,0.7272727272727273,0.00949412336641025
14768,11,8,11,0.7272727272727273,0.010952557979925077
5037,11,8,11,0.7272727272727273,0.009822986073379277
202127,11,8,11,0.7272727272727273,0.006848923332094142
48268,11,8,11,0.7272727272727273,0.007949898481512197
41364,11,8,11,0.7272727272727273,0.006377076839486403
161974,11,8,11,0.7272727272727273,0.004947238983099318
105627,11,8,11,0.7272727272727273,0.004646973033258029
104051,11,8,11,0.7272727272727273,0.006377076839486403
152309,11,8,11,0.7272727272727273,0.008478938488375418
268544,11,8,11,0.7272727272727273,0.007621035774543167
225066,11,8,11,0.7272727272727273,0.004732763304641253
55789,11,8,11,0.7272727272727273,0.009336841202207668
149843,11,8,11,0.7272727272727273,0.0031456432840515887
65791,11,8,11,0.7272727272727273,0.006033915753953503
149084,11,8,11,0.7272727272727273,0.011138436901255398
150498,11,8,11,0.7272727272727273,0.005533472504218022
74286,26,19,26,0.7307692307692307,0.0075253466256926475
109901,56,41,56,0.7321428571428571,0.004443221138722869
60583,15,11,15,0.7333333333333333,0.009300618643179196
121817,15,11,15,0.7333333333333333,0.008398867568417743
269273,15,11,15,0.7333333333333333,0.004928174478347488
167587,15,11,15,0.7333333333333333,0.008105274195239593
169233,15,11,15,0.7333333333333333,0.0057355562545873965
151653,15,11,15,0.7333333333333333,0.006333228478557199
254160,15,11,15,0.7333333333333333,0.004571668239488308
108535,15,11,15,0.7333333333333333,0.011963929957009541
128732,15,11,15,0.7333333333333333,0.005546817657544302
100227,15,11,15,0.7333333333333333,0.009405473419314251
97721,15,11,15,0.7333333333333333,0.005221767851525636
33319,15,11,15,0.7333333333333333,0.0055363321799307965
152651,15,11,15,0.7333333333333333,0.012089755688371607
97694,15,11,15,0.7333333333333333,0.006417112299465242
57599,15,11,15,0.7333333333333333,0.010212855195554156
108752,15,11,15,0.7333333333333333,0.0036489462094998425
91634,15,11,15,0.7333333333333333,0.0074551745832022644
125928,15,11,15,0.7333333333333333,0.006647792806962358
6563,49,36,49,0.7346938775510204,0.007424360118378904
272225,19,14,19,0.7368421052631579,0.006779689077995398
60050,19,14,19,0.7368421052631579,0.008460124832370323
254144,19,14,19,0.7368421052631579,0.004461846658167911
273086,19,14,19,0.7368421052631579,0.008865747255840134
124874,38,28,38,0.7368421052631579,0.007706826045926391
22625,65,48,65,0.7384615384615385,0.009069131560481041
246507,23,17,23,0.7391304347826086,0.007966683534608915
44852,23,17,23,0.7391304347826086,0.006038267434385985
195904,27,20,27,0.7407407407407407,0.008592266377733505
160571,27,20,27,0.7407407407407407,0.007986438782286533
105214,31,23,31,0.7419354838709677,0.003855949832063238
232945,70,52,70,0.7428571428571429,0.0055003819709702065
244708,8,6,8,0.75,0.006743472790185593
162019,8,6,8,0.75,0.011127713117332495
162538,8,6,8,0.75,0.014017772884554889
234565,8,6,8,0.75,0.005780119534444793
275401,8,6,8,0.75,0.013251022334067317
95907,8,6,8,0.75,0.005268952500786411
36978,8,6,8,0.75,0.007864108210128971
136104,8,6,8,0.75,0.011422617175212332
197206,16,12,16,0.75,0.007814957533815664
35081,8,6,8,0.75,0.00825731362063542
30887,8,6,8,0.75,0.010950770682604593
45391,8,6,8,0.75,0.003086662472475621
224944,8,6,8,0.75,0.00501336898395722
223954,12,9,12,0.75,0.007457795952605641
22045,16,12,16,0.75,0.005524536017615603
238222,12,9,12,0.75,0.0030538953549334173
274380,8,6,8,0.75,0.01173718150361749
115224,8,6,8,0.75,0.009908776344762504
136747,8,6,8,0.75,0.007805127398553005
135873,8,6,8,0.75,0.006035703051273986
72100,12,9,12,0.75,0.008467023172905526
236017,8,6,8,0.75,0.0050920100660585095
125514,8,6,8,0.75,0.007392261717521233
116123,8,6,8,0.75,0.00680245360176156
71752,16,12,16,0.75,0.008385105379050016
250543,8,6,8,0.75,0.0033619062598301353
53575,8,6,8,0.75,0.005406574394463667
63389,8,6,8,0.75,0.010085718779490407
70402,12,9,12,0.75,0.00461361014994233
76351,12,9,12,0.75,0.0049412813253643705
36326,8,6,8,0.75,0.006075023592324631
274393,20,15,20,0.75,0.009444793960364895
115700,8,6,8,0.75,0.008709499842717836
244657,20,15,20,0.75,0.0070305127398553
97587,8,6,8,0.75,0.003932054105064486
77307,8,6,8,0.75,0.012209027996225228
53605,8,6,8,0.75,0.004954388172381252
19429,8,6,8,0.75,0.005072349795533186
184890,8,6,8,0.75,0.005268952500786412
44472,8,6,8,0.75,0.004600503302925448
247664,8,6,8,0.75,0.008473576596413965
253580,16,12,16,0.75,0.004954388172381252
252846,8,6,8,0.75,0.004384240327146901
173728,8,6,8,0.75,0.005701478452343505
40640,8,6,8,0.75,0.0047184649260773835
149483,16,12,16,0.75,0.006851604278074867
229703,12,9,12,0.75,0.006867987836845967
260363,8,6,8,0.75,0.007765806857502359
167517,8,6,8,0.75,0.013939131802453602
42419,12,9,12,0.75,0.011848589703260986
208451,8,6,8,0.75,0.004915067631330607
167349,16,12,16,0.75,0.0037846020761245673
59038,12,9,12,0.75,0.009305861381985948
26583,8,6,8,0.75,0.004344919786096257
245088,16,12,16,0.75,0.004394070462409562
127621,8,6,8,0.75,0.007785467128027682
11529,8,6,8,0.75,0.00436458005662158
148028,8,6,8,0.75,0.007805127398553004
240113,8,6,8,0.75,0.00784444793960365
169006,8,6,8,0.75,0.004226958162944322
268786,8,6,8,0.75,0.005052689525007864
16009,16,12,16,0.75,0.007117017930166718
21903,8,6,8,0.75,0.00737260144699591
103315,8,6,8,0.75,0.004895407360805285
41634,8,6,8,0.75,0.006409248191255112
227591,8,6,8,0.75,0.005917741428122051
48630,8,6,8,0.75,0.009613872286882668
243930,32,24,32,0.75,0.0078002123309216746
240224,12,9,12,0.75,0.0066844919786096255
33862,12,9,12,0.75,0.007575757575757575
206563,36,27,36,0.75,0.006352451854181958
87949,16,12,16,0.75,0.004167977351368354
14374,8,6,8,0.75,0.004541522491349481
100594,8,6,8,0.75,0.004620163573450771
221777,8,6,8,0.75,0.004797106008178672
252287,12,9,12,0.75,0.005570409982174687
231081,8,6,8,0.75,0.011717521233092169
33816,12,9,12,0.75,0.011271888434518191
59390,12,9,12,0.75,0.006907308377896614
146266,8,6,8,0.75,0.003578169235608682
67296,8,6,8,0.75,0.00526895250078641
31412,8,6,8,0.75,0.011127713117332494
253106,8,6,8,0.75,0.010459263919471534
165345,20,15,20,0.75,0.006259830135262661
62881,12,9,12,0.75,0.006081577015833072
242646,28,21,28,0.75,0.0054374691052891735
271558,32,24,32,0.75,0.0065026344762503935
232990,16,12,16,0.75,0.008208162944322113
80203,12,9,12,0.75,0.006985949459997903
222220,24,18,24,0.75,0.00711701793016672
52521,20,15,20,0.75,0.004891475306700221
165183,28,21,28,0.75,0.007105783489866535
160231,8,6,8,0.75,0.006841774142812206
257700,12,9,12,0.75,0.008742266960260042
141070,8,6,8,0.75,0.007726486316451715
240484,8,6,8,0.75,0.004679144385026738
176459,12,9,12,0.75,0.006605850896508336
251423,8,6,8,0.75,0.008925762818496382
144194,8,6,8,0.75,0.007293960364894622
206944,36,27,36,0.75,0.007977700884275279
132199,12,9,12,0.75,0.006212645486001887
166758,8,6,8,0.75,0.005898081157596728
26084,8,6,8,0.75,0.012248348537275874
217375,32,24,32,0.75,0.005952146901541368
62542,20,15,20,0.75,0.007407989933941489
270828,8,6,8,0.75,0.0042859389745202895
17906,8,6,8,0.75,0.011560239068889588
63865,8,6,8,0.75,0.008630858760616547
46417,8,6,8,0.75,0.00656653035545769
277639,12,9,12,0.75,0.005898081157596729
168954,36,27,36,0.75,0.007278669043374926
251003,16,12,16,0.75,0.004590673167662788
216670,16,12,16,0.75,0.011727351368354828
38250,8,6,8,0.75,0.005288612771311733
144707,8,6,8,0.75,0.004325259515570935
89874,8,6,8,0.75,0.013368983957219251
100459,61,46,61,0.7540983606557377,0.006033446954656327
28177,45,34,45,0.7555555555555555,0.006969347453776517
62862,45,34,45,0.7555555555555555,0.008902170493865992
276050,33,25,33,0.7575757575757576,0.007416092348461017
111174,29,22,29,0.7586206896551724,0.005602499159353951
254299,25,19,25,0.76,0.006675055048757473
126492,100,76,100,0.76,0.005849323686693929
260897,42,32,42,0.7619047619047619,0.009594212016357344
198046,21,16,21,0.7619047619047619,0.00969157716562561
162376,17,13,17,0.7647058823529411,0.010639675813703904
238849,17,13,17,0.7647058823529411,0.004200358973410063
32148,17,13,17,0.7647058823529411,0.007494032529652314
102705,17,13,17,0.7647058823529411,0.00895583146753511
26057,17,13,17,0.7647058823529411,0.008520992542975038
126395,13,10,13,0.7692307692307693,0.008469039610908124
204936,13,10,13,0.7692307692307693,0.006351779708181093
244420,39,30,39,0.7692307692307693,0.007364031585484872
49314,13,10,13,0.7692307692307693,0.005662157911292858
174914,13,10,13,0.7692307692307693,0.008263362934643213
175254,13,10,13,0.7692307692307693,0.010380622837370243
42597,13,10,13,0.7692307692307693,0.010658891281728653
238419,13,10,13,0.7692307692307693,0.0035448980085658285
134761,13,10,13,0.7692307692307693,0.005238705930747453
111286,13,10,13,0.7692307692307693,0.007319669949427735
30555,13,10,13,0.7692307692307693,0.005093522394560457
25131,13,10,13,0.7692307692307693,0.005553270259152612
54898,13,10,13,0.7692307692307693,0.006194497543978512
37989,13,10,13,0.7692307692307693,0.008723110799235368
47128,13,10,13,0.7692307692307693,0.004561182761874804
8253,48,37,48,0.7708333333333334,0.008965083359547025
48046,35,27,35,0.7714285714285715,0.006758639284590842
172512,22,17,22,0.7727272727272727,0.0130758671966599
90417,22,17,22,0.7727272727272727,0.0097872401269696
22074,31,24,31,0.7741935483870968,0.008691107976742534
128915,9,7,9,0.7777777777777778,0.005085456642550068
130784,9,7,9,0.7777777777777778,0.005714585299360387
124474,9,7,9,0.7777777777777778,0.0040718604732445565
63004,9,7,9,0.7777777777777778,0.007182552165251127
1585,9,7,9,0.7777777777777778,0.004001957289154521
244710,9,7,9,0.7777777777777778,0.01308937122085911
67515,9,7,9,0.7777777777777778,0.007636922861836357
218760,9,7,9,0.7777777777777778,0.004998077662437523
174326,27,21,27,0.7777777777777778,0.009314599279997204
106114,9,7,9,0.7777777777777778,0.008702946419209396
173773,9,7,9,0.7777777777777778,0.007444689105588758
105108,9,7,9,0.7777777777777778,0.005260214602775157
243879,18,14,18,0.7777777777777778,0.008038866170354061
220586,9,7,9,0.7777777777777778,0.006920415224913494
171050,9,7,9,0.7777777777777778,0.004875747090279962
103811,9,7,9,0.7777777777777778,0.013910733633917023
41395,9,7,9,0.7777777777777778,0.00817867253853413
175117,9,7,9,0.7777777777777778,0.0047534165181224
91103,36,28,36,0.7777777777777778,0.008222362028590401
222563,9,7,9,0.7777777777777778,0.00714760057320611
46907,9,7,9,0.7777777777777778,0.006431092936283248
92398,9,7,9,0.7777777777777778,0.005067980846527559
13995,9,7,9,0.7777777777777778,0.013334032365174234
13973,9,7,9,0.7777777777777778,0.009069938135682082
165914,9,7,9,0.7777777777777778,0.004648561741987347
223587,9,7,9,0.7777777777777778,0.003862150920974451
45416,9,7,9,0.7777777777777778,0.00595924644367551
164323,72,56,72,0.7777777777777778,0.007730855265457344
43619,27,21,27,0.7777777777777778,0.007205853226614473
155743,9,7,9,0.7777777777777778,0.003949529901086994
175287,9,7,9,0.7777777777777778,0.005924294851630492
231149,9,7,9,0.7777777777777778,0.005732061095382895
83971,9,7,9,0.7777777777777778,0.008982559155569537
196253,9,7,9,0.7777777777777778,0.010677711369752893
210874,18,14,18,0.7777777777777778,0.010118485897032613
55438,18,14,18,0.7777777777777778,0.007907797700185244
187863,27,21,27,0.7777777777777778,0.007433038574907085
187835,9,7,9,0.7777777777777778,0.006186431791968125
187801,9,7,9,0.7777777777777778,0.007462164901611269
114217,9,7,9,0.7777777777777778,0.009069938135682082
234672,9,7,9,0.7777777777777778,0.00802139037433155
183572,9,7,9,0.7777777777777778,0.012425290972003775
79736,9,7,9,0.7777777777777778,0.008056341966376567
66640,9,7,9,0.7777777777777778,0.0071301247771836
203805,9,7,9,0.7777777777777778,0.005050505050505051
232756,9,7,9,0.7777777777777778,0.014941805599245048
81249,9,7,9,0.7777777777777778,0.003687392960749362
143134,9,7,9,0.7777777777777778,0.007077697389116073
232211,9,7,9,0.7777777777777778,0.005260214602775156
178151,9,7,9,0.7777777777777778,0.008737898011254413
259078,9,7,9,0.7777777777777778,0.005225263010730139
247444,9,7,9,0.7777777777777778,0.004753416518122401
30081,18,14,18,0.7777777777777778,0.006780608856733424
7887,9,7,9,0.7777777777777778,0.0055048757470902805
30333,9,7,9,0.7777777777777778,0.004526231169829785
181687,50,39,50,0.78,0.007184649260773827
259259,23,18,23,0.782608695652174,0.009033466909200321
274056,14,11,14,0.7857142857142857,0.005740798993394149
125411,14,11,14,0.7857142857142857,0.006358693209904282
102220,14,11,14,0.7857142857142857,0.007201276232418101
41177,14,11,14,0.7857142857142857,0.008032624814631734
141010,14,11,14,0.7857142857142857,0.00894261447894666
147420,14,11,14,0.7857142857142857,0.008931380038646474
37311,14,11,14,0.7857142857142857,0.008201141419134498
132282,14,11,14,0.7857142857142857,0.005752033433694334
169057,14,11,14,0.7857142857142857,0.006066597762099492
68256,14,11,14,0.7857142857142857,0.00907742776254887
217516,14,11,14,0.7857142857142857,0.004931919291780884
269835,19,15,19,0.7894736842105263,0.005769772023641993
37227,19,15,19,0.7894736842105263,0.006821079121206602
23511,19,15,19,0.7894736842105263,0.007226701544676411
138844,43,34,43,0.7906976744186046,0.008456659619450316
101620,24,19,24,0.7916666666666666,0.008892995700954181
209174,24,19,24,0.7916666666666666,0.007379154870504351
53614,29,23,29,0.7931034482758621,0.006898721133299346
26538,5,4,5,0.8,0.011292859389745204
173517,5,4,5,0.8,0.008147216105693614
24379,5,4,5,0.8,0.006920415224913495
210791,5,4,5,0.8,0.00726643598615917
55562,5,4,5,0.8,0.0031770997168921048
134225,5,4,5,0.8,0.004026423403586033
211500,5,4,5,0.8,0.010821012897137465
210174,5,4,5,0.8,0.008241585404215162
171999,5,4,5,0.8,0.006196917269581629
261185,5,4,5,0.8,0.004561182761874804
145887,5,4,5,0.8,0.0042466184334696445
16666,5,4,5,0.8,0.005379050015728216
172374,5,4,5,0.8,0.007738282478766909
275306,10,8,10,0.8,0.008351682919156968
56623,5,4,5,0.8,0.007266435986159172
264300,5,4,5,0.8,0.004844290657439446
175794,5,4,5,0.8,0.006259830135262661
272385,5,4,5,0.8,0.008115759672853098
175271,10,8,10,0.8,0.008178672538534128
23582,5,4,5,0.8,0.004215162000629128
23619,5,4,5,0.8,0.005850896508335955
250301,5,4,5,0.8,0.008713431896822898
142398,5,4,5,0.8,0.0034602076124567475
13664,10,8,10,0.8,0.004922931739540736
250223,5,4,5,0.8,0.0058508965083359545
259660,5,4,5,0.8,0.005253224284366152
250006,5,4,5,0.8,0.013494809688581317
117557,5,4,5,0.8,0.007140610254797107
260108,5,4,5,0.8,0.01594841145014155
24052,5,4,5,0.8,0.004529726329034288
119326,5,4,5,0.8,0.004498269896193771
218714,5,4,5,0.8,0.0037433155080213902
218689,5,4,5,0.8,0.0058508965083359545
218379,5,4,5,0.8,0.006134004403900598
26521,5,4,5,0.8,0.006102547971060082
92693,5,4,5,0.8,0.008367411135577226
167176,5,4,5,0.8,0.0037747719408619063
118659,5,4,5,0.8,0.016955017301038065
50972,5,4,5,0.8,0.010569361434413336
217512,5,4,5,0.8,0.004844290657439447
217496,5,4,5,0.8,0.003994966970745518
20115,5,4,5,0.8,0.008681975463982385
132981,5,4,5,0.8,0.004183705567788613
167556,5,4,5,0.8,0.0071091538219565905
51403,5,4,5,0.8,0.006951871657754011
166409,10,8,10,0.8,0.005379050015728216
91428,5,4,5,0.8,0.004875747090279962
216386,10,8,10,0.8,0.0036017615602390697
216057,5,4,5,0.8,0.004498269896193771
263219,5,4,5,0.8,0.013337527524378737
108158,5,4,5,0.8,0.014690154136520917
212719,5,4,5,0.8,0.006071091538219567
109014,5,4,5,0.8,0.004372444164831709
170866,5,4,5,0.8,0.01075810003145643
207686,5,4,5,0.8,0.01132431582258572
271176,30,24,30,0.8,0.008860228583411974
25410,10,8,10,0.8,0.005835168291915696
109276,5,4,5,0.8,0.005693614344133375
53140,5,4,5,0.8,0.009436929852154767
52670,5,4,5,0.8,0.0059138093740169866
89945,5,4,5,0.8,0.005945265806857503
262666,5,4,5,0.8,0.011607423718150362
247998,5,4,5,0.8,0.004812834224598931
25850,10,8,10,0.8,0.008068575023592326
215753,5,4,5,0.8,0.014784523435042465
170401,5,4,5,0.8,0.008367411135577225
31860,10,8,10,0.8,0.00872916011324316
82720,5,4,5,0.8,0.005567788612771312
176853,5,4,5,0.8,0.009122365523749607
185514,5,4,5,0.8,0.006165460836741113
185497,5,4,5,0.8,0.0074551745832022644
76812,5,4,5,0.8,0.00512739855300409
197425,5,4,5,0.8,0.004215162000629128
253563,5,4,5,0.8,0.004718464926077383
184918,5,4,5,0.8,0.0058823529411764705
253386,5,4,5,0.8,0.016388801509908776
184904,10,8,10,0.8,0.011261402956904688
138330,5,4,5,0.8,0.004152249134948097
184354,5,4,5,0.8,0.007172066687637623
139387,15,12,15,0.8,0.014386075285729265
66518,10,8,10,0.8,0.004136520918527839
139421,5,4,5,0.8,0.008178672538534132
114452,5,4,5,0.8,0.004844290657439447
114498,5,4,5,0.8,0.02025794274929223
113657,10,8,10,0.8,0.006432840515885499
194273,5,4,5,0.8,0.011355772255426236
194027,5,4,5,0.8,0.002736709657124882
193769,10,8,10,0.8,0.0075652720981440715
254777,5,4,5,0.8,0.006165460836741114
189891,5,4,5,0.8,0.006480025165146272
189747,5,4,5,0.8,0.008681975463982385
254486,5,4,5,0.8,0.002642340358603334
20005,5,4,5,0.8,0.005756527209814407
191638,5,4,5,0.8,0.008996539792387542
255289,5,4,5,0.8,0.01459578483799937
78229,5,4,5,0.8,0.01283422459893048
191775,5,4,5,0.8,0.0058823529411764705
255618,5,4,5,0.8,0.00924819125511167
75777,5,4,5,0.8,0.005284680717206669
273535,5,4,5,0.8,0.004183705567788612
192696,5,4,5,0.8,0.006605850896508336
192727,5,4,5,0.8,0.012897137464611514
192733,5,4,5,0.8,0.005316137150047185
76105,5,4,5,0.8,0.005190311418685122
188799,10,8,10,0.8,0.009436929852154765
18689,5,4,5,0.8,0.0035860333438188104
78545,5,4,5,0.8,0.006385655866624725
183134,5,4,5,0.8,0.003523120478137779
273089,5,4,5,0.8,0.011387228688266752
139706,5,4,5,0.8,0.009311104120792703
81216,15,12,15,0.8,0.006123518926287093
203973,5,4,5,0.8,0.00764391318024536
81484,10,8,10,0.8,0.015193457061969173
111536,5,4,5,0.8,0.008902170493865994
204333,5,4,5,0.8,0.006385655866624725
22252,15,12,15,0.8,0.01016042780748663
251149,5,4,5,0.8,0.017489776659326835
272423,5,4,5,0.8,0.0054734193142497636
22695,5,4,5,0.8,0.006417112299465242
204660,5,4,5,0.8,0.016703365838313937
177492,5,4,5,0.8,0.0030512739855300406
82628,5,4,5,0.8,0.004844290657439447
219530,5,4,5,0.8,0.005819440075495438
135411,10,8,10,0.8,0.009138093740169866
61354,5,4,5,0.8,0.0037433155080213907
207291,5,4,5,0.8,0.01261402956904687
203392,5,4,5,0.8,0.008839257628184962
203213,5,4,5,0.8,0.010128971374646115
200772,5,4,5,0.8,0.004057879836426549
65238,5,4,5,0.8,0.006668763762189368
252698,5,4,5,0.8,0.0054734193142497636
257703,5,4,5,0.8,0.006228373702422146
257777,5,4,5,0.8,0.006165460836741114
64846,5,4,5,0.8,0.012205095942120164
21660,5,4,5,0.8,0.013337527524378737
137143,5,4,5,0.8,0.0074551745832022644
252282,5,4,5,0.8,0.0038691412393834545
64436,30,24,30,0.8,0.006909929747299989
201829,5,4,5,0.8,0.010412079270210758
