,num_female,num_male,num_other,num_unknown,num_total,ratio_female,male_female_difference
133258,10,0,0,0,10,1.0,-1.0
254777,5,0,0,0,5,1.0,-1.0
253867,7,0,0,0,7,1.0,-1.0
124989,22,0,0,0,22,1.0,-1.0
151483,5,0,0,0,5,1.0,-1.0
275481,5,0,0,0,5,1.0,-1.0
135665,5,0,0,0,5,1.0,-1.0
20115,5,0,0,0,5,1.0,-1.0
135965,5,0,0,0,5,1.0,-1.0
277937,8,0,0,0,8,1.0,-1.0
20347,6,0,0,0,6,1.0,-1.0
121405,5,0,0,0,5,1.0,-1.0
121166,6,0,0,0,6,1.0,-1.0
21903,8,0,0,0,8,1.0,-1.0
120333,6,0,0,0,6,1.0,-1.0
139607,5,0,0,0,5,1.0,-1.0
120030,5,0,0,0,5,1.0,-1.0
19429,8,0,0,0,8,1.0,-1.0
151537,8,0,0,0,8,1.0,-1.0
151479,6,0,0,0,6,1.0,-1.0
273167,6,0,0,0,6,1.0,-1.0
159868,13,0,0,0,13,1.0,-1.0
160231,8,0,0,0,8,1.0,-1.0
31050,20,0,0,0,20,1.0,-1.0
160878,5,0,0,0,5,1.0,-1.0
161200,12,0,0,0,12,1.0,-1.0
34377,11,0,0,0,11,1.0,-1.0
34987,9,0,0,0,9,1.0,-1.0
35030,6,0,0,0,6,1.0,-1.0
162219,9,0,0,0,9,1.0,-1.0
238757,5,0,0,0,5,1.0,-1.0
32250,10,0,0,0,10,1.0,-1.0
101874,7,0,0,0,7,1.0,-1.0
238319,7,0,0,0,7,1.0,-1.0
163600,8,0,0,0,8,1.0,-1.0
164870,5,0,0,0,5,1.0,-1.0
99322,7,0,0,0,7,1.0,-1.0
99193,7,0,0,0,7,1.0,-1.0
36938,9,0,0,0,9,1.0,-1.0
12811,5,0,0,0,5,1.0,-1.0
37691,5,0,0,0,5,1.0,-1.0
235206,5,0,0,0,5,1.0,-1.0
234901,5,0,0,0,5,1.0,-1.0
162849,6,0,0,0,6,1.0,-1.0
104437,6,0,0,0,6,1.0,-1.0
54512,5,0,0,0,5,1.0,-1.0
104447,5,0,0,0,5,1.0,-1.0
241749,7,0,0,0,7,1.0,-1.0
108481,6,0,0,0,6,1.0,-1.0
109122,5,0,0,0,5,1.0,-1.0
153719,6,0,0,0,6,1.0,-1.0
153723,9,0,0,0,9,1.0,-1.0
108261,8,0,0,0,8,1.0,-1.0
109276,5,0,0,0,5,1.0,-1.0
109427,11,0,0,0,11,1.0,-1.0
31144,6,0,0,0,6,1.0,-1.0
31900,6,0,0,0,6,1.0,-1.0
107453,9,0,0,0,9,1.0,-1.0
152082,6,0,0,0,6,1.0,-1.0
156483,5,0,0,0,5,1.0,-1.0
109519,8,0,0,0,8,1.0,-1.0
106369,12,0,0,0,12,1.0,-1.0
106302,6,0,0,0,6,1.0,-1.0
241367,7,0,0,0,7,1.0,-1.0
261578,8,0,0,0,8,1.0,-1.0
107865,14,0,0,0,14,1.0,-1.0
31431,6,0,0,0,6,1.0,-1.0
182086,32,0,0,1,33,0.9696969696969697,-0.9696969696969697
108480,21,0,0,1,22,0.9545454545454546,-0.9545454545454546
58255,17,0,0,1,18,0.9444444444444444,-0.9444444444444444
125779,15,0,0,1,16,0.9375,-0.9375
239688,14,0,0,1,15,0.9333333333333333,-0.9333333333333333
17282,13,0,0,1,14,0.9285714285714286,-0.9285714285714286
269321,25,0,0,2,27,0.9259259259259259,-0.9259259259259259
63595,26,1,0,0,27,0.9629629629629629,-0.9259259259259259
277945,11,0,0,1,12,0.9166666666666666,-0.9166666666666666
104278,11,0,0,1,12,0.9166666666666666,-0.9166666666666666
170724,22,1,0,0,23,0.9565217391304348,-0.9130434782608695
273113,109,5,0,0,114,0.956140350877193,-0.9122807017543859
87820,10,0,0,1,11,0.9090909090909091,-0.9090909090909091
252829,9,0,0,1,10,0.9,-0.9
129358,18,0,0,2,20,0.9,-0.9
118275,9,0,0,1,10,0.9,-0.9
148586,9,0,0,1,10,0.9,-0.9
257198,18,1,0,0,19,0.9473684210526315,-0.8947368421052632
227884,18,1,0,0,19,0.9473684210526315,-0.8947368421052632
192158,8,0,0,1,9,0.8888888888888888,-0.8888888888888888
268239,8,0,0,1,9,0.8888888888888888,-0.8888888888888888
7371,8,0,0,1,9,0.8888888888888888,-0.8888888888888888
165232,8,0,0,1,9,0.8888888888888888,-0.8888888888888888
196137,8,0,0,1,9,0.8888888888888888,-0.8888888888888888
245188,8,0,0,1,9,0.8888888888888888,-0.8888888888888888
139141,16,0,0,2,18,0.8888888888888888,-0.8888888888888888
278582,16,1,0,0,17,0.9411764705882353,-0.8823529411764706
160735,16,1,0,0,17,0.9411764705882353,-0.8823529411764706
26535,16,1,0,0,17,0.9411764705882353,-0.8823529411764706
49900,16,1,0,0,17,0.9411764705882353,-0.8823529411764706
112761,14,0,0,2,16,0.875,-0.875
152468,7,0,0,1,8,0.875,-0.875
31468,7,0,0,1,8,0.875,-0.875
240235,7,0,0,1,8,0.875,-0.875
162380,7,0,0,1,8,0.875,-0.875
27169,7,0,0,1,8,0.875,-0.875
166824,15,1,0,0,16,0.9375,-0.875
38781,7,0,0,1,8,0.875,-0.875
79009,15,1,0,0,16,0.9375,-0.875
227836,15,1,0,0,16,0.9375,-0.875
162886,7,0,0,1,8,0.875,-0.875
72601,7,0,0,1,8,0.875,-0.875
44756,7,0,0,1,8,0.875,-0.875
197866,7,0,0,1,8,0.875,-0.875
159732,14,1,0,0,15,0.9333333333333333,-0.8666666666666667
125736,14,1,0,0,15,0.9333333333333333,-0.8666666666666667
108243,14,1,0,0,15,0.9333333333333333,-0.8666666666666667
151653,14,1,0,0,15,0.9333333333333333,-0.8666666666666667
227520,100,7,0,1,108,0.9259259259259259,-0.8611111111111112
39502,6,0,0,1,7,0.8571428571428571,-0.8571428571428571
151107,6,0,0,1,7,0.8571428571428571,-0.8571428571428571
114581,13,1,0,0,14,0.9285714285714286,-0.8571428571428571
250989,6,0,0,1,7,0.8571428571428571,-0.8571428571428571
77499,6,0,0,1,7,0.8571428571428571,-0.8571428571428571
147307,12,1,0,0,13,0.9230769230769231,-0.8461538461538461
23933,12,1,0,0,13,0.9230769230769231,-0.8461538461538461
126395,12,1,0,0,13,0.9230769230769231,-0.8461538461538461
213641,11,0,0,2,13,0.8461538461538461,-0.8461538461538461
102772,12,1,0,0,13,0.9230769230769231,-0.8461538461538461
166830,12,1,0,0,13,0.9230769230769231,-0.8461538461538461
215139,12,1,0,0,13,0.9230769230769231,-0.8461538461538461
227397,24,2,0,0,26,0.9230769230769231,-0.8461538461538461
45107,12,1,0,0,13,0.9230769230769231,-0.8461538461538461
37208,34,3,0,0,37,0.918918918918919,-0.8378378378378378
149204,5,0,0,1,6,0.8333333333333334,-0.8333333333333334
268282,5,0,0,1,6,0.8333333333333334,-0.8333333333333334
194287,11,1,0,0,12,0.9166666666666666,-0.8333333333333334
161391,5,0,0,1,6,0.8333333333333334,-0.8333333333333334
137742,22,2,0,0,24,0.9166666666666666,-0.8333333333333334
29915,5,0,0,1,6,0.8333333333333334,-0.8333333333333334
252806,11,1,0,0,12,0.9166666666666666,-0.8333333333333334
12515,10,0,0,2,12,0.8333333333333334,-0.8333333333333334
191875,5,0,0,1,6,0.8333333333333334,-0.8333333333333334
240663,5,0,0,1,6,0.8333333333333334,-0.8333333333333334
84427,5,0,0,1,6,0.8333333333333334,-0.8333333333333334
220911,5,0,0,1,6,0.8333333333333334,-0.8333333333333334
148142,5,0,0,1,6,0.8333333333333334,-0.8333333333333334
78778,10,0,0,2,12,0.8333333333333334,-0.8333333333333334
170575,5,0,0,1,6,0.8333333333333334,-0.8333333333333334
22167,5,0,0,1,6,0.8333333333333334,-0.8333333333333334
135869,5,0,0,1,6,0.8333333333333334,-0.8333333333333334
159860,5,0,0,1,6,0.8333333333333334,-0.8333333333333334
271144,15,1,0,1,17,0.8823529411764706,-0.8235294117647058
79266,28,0,0,6,34,0.8235294117647058,-0.8235294117647058
137222,10,1,0,0,11,0.9090909090909091,-0.8181818181818182
193470,9,0,0,2,11,0.8181818181818182,-0.8181818181818182
202195,10,1,0,0,11,0.9090909090909091,-0.8181818181818182
49154,10,1,0,0,11,0.9090909090909091,-0.8181818181818182
125538,10,1,0,0,11,0.9090909090909091,-0.8181818181818182
243720,10,1,0,0,11,0.9090909090909091,-0.8181818181818182
153361,10,1,0,0,11,0.9090909090909091,-0.8181818181818182
177090,24,2,0,1,27,0.8888888888888888,-0.8148148148148148
252843,23,1,0,3,27,0.8518518518518519,-0.8148148148148148
181796,13,0,0,3,16,0.8125,-0.8125
191093,4,0,0,1,5,0.8,-0.8
115929,8,0,0,2,10,0.8,-0.8
134225,4,0,0,1,5,0.8,-0.8
126827,4,0,0,1,5,0.8,-0.8
130258,4,0,0,1,5,0.8,-0.8
209985,4,0,0,1,5,0.8,-0.8
248540,9,1,0,0,10,0.9,-0.8
25711,4,0,0,1,5,0.8,-0.8
209458,4,0,0,1,5,0.8,-0.8
22107,8,0,0,2,10,0.8,-0.8
59895,4,0,0,1,5,0.8,-0.8
233903,13,1,0,1,15,0.8666666666666667,-0.8
186032,4,0,0,1,5,0.8,-0.8
174062,4,0,0,1,5,0.8,-0.8
96900,4,0,0,1,5,0.8,-0.8
192460,4,0,0,1,5,0.8,-0.8
45641,4,0,0,1,5,0.8,-0.8
166753,4,0,0,1,5,0.8,-0.8
166492,9,1,0,0,10,0.9,-0.8
37426,4,0,0,1,5,0.8,-0.8
217513,4,0,0,1,5,0.8,-0.8
193769,9,1,0,0,10,0.9,-0.8
35233,9,1,0,0,10,0.9,-0.8
207563,8,0,0,2,10,0.8,-0.8
39087,4,0,0,1,5,0.8,-0.8
152770,9,1,0,0,10,0.9,-0.8
40553,4,0,0,1,5,0.8,-0.8
182088,9,1,0,0,10,0.9,-0.8
148966,4,0,0,1,5,0.8,-0.8
112979,4,0,0,1,5,0.8,-0.8
113661,9,1,0,0,10,0.9,-0.8
244593,8,0,0,2,10,0.8,-0.8
28700,4,0,0,1,5,0.8,-0.8
204455,4,0,0,1,5,0.8,-0.8
185514,4,0,0,1,5,0.8,-0.8
105874,4,0,0,1,5,0.8,-0.8
68465,4,0,0,1,5,0.8,-0.8
276847,4,0,0,1,5,0.8,-0.8
272423,4,0,0,1,5,0.8,-0.8
27813,16,1,0,2,19,0.8421052631578947,-0.7894736842105263
52614,24,2,0,2,28,0.8571428571428571,-0.7857142857142857
36749,11,0,0,3,14,0.7857142857142857,-0.7857142857142857
73651,24,2,0,2,28,0.8571428571428571,-0.7857142857142857
188273,25,3,0,0,28,0.8928571428571429,-0.7857142857142857
13604,8,1,0,0,9,0.8888888888888888,-0.7777777777777778
249650,8,1,0,0,9,0.8888888888888888,-0.7777777777777778
176879,8,1,0,0,9,0.8888888888888888,-0.7777777777777778
257454,8,1,0,0,9,0.8888888888888888,-0.7777777777777778
23547,16,2,0,0,18,0.8888888888888888,-0.7777777777777778
272786,8,1,0,0,9,0.8888888888888888,-0.7777777777777778
249939,8,1,0,0,9,0.8888888888888888,-0.7777777777777778
202532,8,1,0,0,9,0.8888888888888888,-0.7777777777777778
203805,8,1,0,0,9,0.8888888888888888,-0.7777777777777778
247447,84,7,0,8,99,0.8484848484848485,-0.7777777777777778
232838,8,1,0,0,9,0.8888888888888888,-0.7777777777777778
60157,8,1,0,0,9,0.8888888888888888,-0.7777777777777778
248492,8,1,0,0,9,0.8888888888888888,-0.7777777777777778
30810,8,1,0,0,9,0.8888888888888888,-0.7777777777777778
117577,8,1,0,0,9,0.8888888888888888,-0.7777777777777778
86093,7,0,0,2,9,0.7777777777777778,-0.7777777777777778
191560,8,1,0,0,9,0.8888888888888888,-0.7777777777777778
45113,11,1,0,1,13,0.8461538461538461,-0.7692307692307693
151101,11,1,0,1,13,0.8461538461538461,-0.7692307692307693
155219,28,2,0,4,34,0.8235294117647058,-0.7647058823529411
107021,14,1,0,2,17,0.8235294117647058,-0.7647058823529411
174830,15,2,0,0,17,0.8823529411764706,-0.7647058823529411
247752,31,3,0,3,37,0.8378378378378378,-0.7567567567567568
8936,14,2,0,0,16,0.875,-0.75
274380,7,1,0,0,8,0.875,-0.75
131437,7,1,0,0,8,0.875,-0.75
231081,7,1,0,0,8,0.875,-0.75
87108,7,1,0,0,8,0.875,-0.75
275318,7,1,0,0,8,0.875,-0.75
102668,7,1,0,0,8,0.875,-0.75
226702,7,1,0,0,8,0.875,-0.75
45383,7,1,0,0,8,0.875,-0.75
59189,13,1,0,2,16,0.8125,-0.75
225542,7,1,0,0,8,0.875,-0.75
172215,7,1,0,0,8,0.875,-0.75
48213,7,1,0,0,8,0.875,-0.75
214436,6,0,0,2,8,0.75,-0.75
134684,7,1,0,0,8,0.875,-0.75
242106,34,4,0,2,40,0.85,-0.75
216781,10,1,0,1,12,0.8333333333333334,-0.75
252292,7,1,0,0,8,0.875,-0.75
167562,7,1,0,0,8,0.875,-0.75
263107,10,1,0,1,12,0.8333333333333334,-0.75
231357,7,1,0,0,8,0.875,-0.75
125514,7,1,0,0,8,0.875,-0.75
63389,7,1,0,0,8,0.875,-0.75
70628,7,1,0,0,8,0.875,-0.75
121083,7,1,0,0,8,0.875,-0.75
187990,7,1,0,0,8,0.875,-0.75
86548,6,0,0,2,8,0.75,-0.75
201036,10,1,0,1,12,0.8333333333333334,-0.75
184890,6,0,0,2,8,0.75,-0.75
72099,7,1,0,0,8,0.875,-0.75
37493,7,1,0,0,8,0.875,-0.75
204571,7,1,0,0,8,0.875,-0.75
17402,7,1,0,0,8,0.875,-0.75
278390,10,1,0,1,12,0.8333333333333334,-0.75
182117,7,1,0,0,8,0.875,-0.75
180348,26,2,0,4,32,0.8125,-0.75
65913,7,1,0,0,8,0.875,-0.75
22912,7,1,0,0,8,0.875,-0.75
26516,7,1,0,0,8,0.875,-0.75
172061,26,3,0,2,31,0.8387096774193549,-0.7419354838709677
133296,50,7,0,1,58,0.8620689655172413,-0.7413793103448276
153718,50,7,0,1,58,0.8620689655172413,-0.7413793103448276
139913,47,6,0,3,56,0.8392857142857143,-0.7321428571428571
133416,22,3,0,1,26,0.8461538461538461,-0.7307692307692307
26544,31,4,0,2,37,0.8378378378378378,-0.7297297297297297
59267,9,1,0,1,11,0.8181818181818182,-0.7272727272727273
192462,9,1,0,1,11,0.8181818181818182,-0.7272727272727273
176667,8,0,0,3,11,0.7272727272727273,-0.7272727272727273
236164,8,0,0,3,11,0.7272727272727273,-0.7272727272727273
204804,9,1,0,1,11,0.8181818181818182,-0.7272727272727273
242361,9,1,0,1,11,0.8181818181818182,-0.7272727272727273
109955,26,3,0,3,32,0.8125,-0.71875
36839,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
243142,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
23871,12,2,0,0,14,0.8571428571428571,-0.7142857142857143
238008,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
150587,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
120807,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
163761,5,0,0,2,7,0.7142857142857143,-0.7142857142857143
101422,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
241861,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
12194,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
274881,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
160803,5,0,0,2,7,0.7142857142857143,-0.7142857142857143
136313,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
33614,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
134029,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
22773,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
55441,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
238246,12,2,0,0,14,0.8571428571428571,-0.7142857142857143
60029,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
254859,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
277378,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
89307,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
206249,18,3,0,0,21,0.8571428571428571,-0.7142857142857143
181896,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
90322,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
66100,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
213191,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
57255,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
14049,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
214138,24,4,0,0,28,0.8571428571428571,-0.7142857142857143
171986,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
171359,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
264627,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
68768,5,0,0,2,7,0.7142857142857143,-0.7142857142857143
258690,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
245660,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
120735,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
170869,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
119517,11,1,0,2,14,0.7857142857142857,-0.7142857142857143
278188,12,2,0,0,14,0.8571428571428571,-0.7142857142857143
138954,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
27352,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
93732,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
30657,6,1,0,0,7,0.8571428571428571,-0.7142857142857143
269738,13,1,0,3,17,0.7647058823529411,-0.7058823529411765
247241,22,3,0,2,27,0.8148148148148148,-0.7037037037037037
264947,17,3,0,0,20,0.85,-0.7
27462,8,1,0,1,10,0.8,-0.7
137588,17,3,0,0,20,0.85,-0.7
193798,8,1,0,1,10,0.8,-0.7
208897,16,2,0,2,20,0.8,-0.7
176902,8,1,0,1,10,0.8,-0.7
165345,17,3,0,0,20,0.85,-0.7
161662,7,0,0,3,10,0.7,-0.7
226926,8,1,0,1,10,0.8,-0.7
143837,17,3,0,0,20,0.85,-0.7
263326,8,1,0,1,10,0.8,-0.7
11724,19,3,0,1,23,0.8260869565217391,-0.6956521739130435
30735,58,10,0,1,69,0.8405797101449275,-0.6956521739130435
220597,32,5,0,2,39,0.8205128205128205,-0.6923076923076923
132083,11,2,0,0,13,0.8461538461538461,-0.6923076923076923
135376,21,3,0,2,26,0.8076923076923077,-0.6923076923076923
231264,11,2,0,0,13,0.8461538461538461,-0.6923076923076923
193778,34,3,0,8,45,0.7555555555555555,-0.6888888888888889
9747,13,2,0,1,16,0.8125,-0.6875
93631,13,2,0,1,16,0.8125,-0.6875
52853,31,5,0,2,38,0.8157894736842105,-0.6842105263157895
117132,17,2,0,3,22,0.7727272727272727,-0.6818181818181818
81682,21,4,0,0,25,0.84,-0.68
122716,20,3,0,2,25,0.8,-0.68
207148,20,3,0,2,25,0.8,-0.68
208147,20,3,0,2,25,0.8,-0.68
142861,5,1,0,0,6,0.8333333333333334,-0.6666666666666666
113804,5,1,0,0,6,0.8333333333333334,-0.6666666666666666
241799,5,1,0,0,6,0.8333333333333334,-0.6666666666666666
144531,42,6,0,6,54,0.7777777777777778,-0.6666666666666666
142715,17,3,0,1,21,0.8095238095238095,-0.6666666666666666
30806,9,1,0,2,12,0.75,-0.6666666666666666
35424,5,1,0,0,6,0.8333333333333334,-0.6666666666666666
240609,5,1,0,0,6,0.8333333333333334,-0.6666666666666666
115971,5,1,0,0,6,0.8333333333333334,-0.6666666666666666
144315,5,1,0,0,6,0.8333333333333334,-0.6666666666666666
239407,5,1,0,0,6,0.8333333333333334,-0.6666666666666666
242849,7,1,0,1,9,0.7777777777777778,-0.6666666666666666
28592,5,1,0,0,6,0.8333333333333334,-0.6666666666666666
240225,7,1,0,1,9,0.7777777777777778,-0.6666666666666666
111634,5,1,0,0,6,0.8333333333333334,-0.6666666666666666
118528,5,1,0,0,6,0.8333333333333334,-0.6666666666666666
33980,5,1,0,0,6,0.8333333333333334,-0.6666666666666666
144997,5,1,0,0,6,0.8333333333333334,-0.6666666666666666
243966,5,1,0,0,6,0.8333333333333334,-0.6666666666666666
245446,5,1,0,0,6,0.8333333333333334,-0.6666666666666666
112240,5,1,0,0,6,0.8333333333333334,-0.6666666666666666
28591,16,2,0,3,21,0.7619047619047619,-0.6666666666666666
150767,5,1,0,0,6,0.8333333333333334,-0.6666666666666666
141805,4,0,0,2,6,0.6666666666666666,-0.6666666666666666
47807,5,1,0,0,6,0.8333333333333334,-0.6666666666666666
236255,5,1,0,0,6,0.8333333333333334,-0.6666666666666666
171011,5,1,0,0,6,0.8333333333333334,-0.6666666666666666
215609,5,1,0,0,6,0.8333333333333334,-0.6666666666666666
213972,5,1,0,0,6,0.8333333333333334,-0.6666666666666666
212252,10,2,0,0,12,0.8333333333333334,-0.6666666666666666
211937,5,1,0,0,6,0.8333333333333334,-0.6666666666666666
210097,5,1,0,0,6,0.8333333333333334,-0.6666666666666666
87302,5,1,0,0,6,0.8333333333333334,-0.6666666666666666
6333,5,1,0,0,6,0.8333333333333334,-0.6666666666666666
65817,5,1,0,0,6,0.8333333333333334,-0.6666666666666666
182403,10,2,0,0,12,0.8333333333333334,-0.6666666666666666
66483,4,0,0,2,6,0.6666666666666666,-0.6666666666666666
67693,5,1,0,0,6,0.8333333333333334,-0.6666666666666666
67930,10,2,0,0,12,0.8333333333333334,-0.6666666666666666
