,num_female,num_male,num_other,num_unknown,num_total,ratio_female,male_female_difference,new_male_female_difference_Random,new_male_female_difference_MostPop,new_male_female_difference_UserKNN,new_male_female_difference_MF,new_male_female_difference_PMF,new_male_female_difference_BPR,new_male_female_difference_NMF,new_male_female_difference_WMF,new_male_female_difference_PF,new_male_female_difference_NeuMF,new_male_female_difference_VAECF
25216,1,5,0,1,7,0.1428571428571428,0.5714285714285714,0.0,-0.5,-0.1,0.1,-0.4,-0.5,0.0,-0.2,0.1,-0.4,-0.3
5728,1,5,0,1,7,0.1428571428571428,0.5714285714285714,0.0,-0.5,0.4,0.1,-0.5,-0.5,0.4,0.8,0.3,-0.4,0.4
93085,1,5,0,1,7,0.1428571428571428,0.5714285714285714,0.1,-0.5,0.2,0.1,0.2,-0.5,0.3,0.8,0.4,-0.4,0.6
147803,0,4,0,3,7,0.0,0.5714285714285714,0.2,-0.5,0.1,0.0,0.3,-0.5,0.4,0.1,0.0,-0.4,0.4
82942,1,5,0,1,7,0.1428571428571428,0.5714285714285714,-0.1,-0.5,0.5,0.0,0.5,-0.5,0.5,0.3,0.8,-0.4,0.3
118434,0,4,0,3,7,0.0,0.5714285714285714,-0.2,-0.5,0.2,0.0,-0.4,-0.5,0.2,-0.1,0.1,-0.4,0.1
18095,1,5,0,1,7,0.1428571428571428,0.5714285714285714,-0.5,-0.5,0.2,0.3,-0.5,-0.5,0.1,0.6,0.6,-0.4,-0.4
272202,1,5,0,1,7,0.1428571428571428,0.5714285714285714,-0.4,-0.5,0.4,0.2,-0.4,-0.5,0.7,0.1,0.3,-0.4,0.4
179791,2,21,0,10,33,0.0606060606060606,0.5757575757575758,0.0,-0.5,0.6,0.3,0.5,-0.5,0.5,0.4,0.4,-0.4,0.1
101606,11,44,0,2,57,0.1929824561403508,0.5789473684210527,0.0,-0.5,-0.6,0.4,-0.1,-0.5,0.3,0.4,0.6,-0.4,0.6
23511,4,15,0,0,19,0.2105263157894736,0.5789473684210527,0.0,-0.5,0.6,-0.3,-0.2,-0.5,0.2,1.0,-0.6,-0.4,0.6
20201,4,15,0,0,19,0.2105263157894736,0.5789473684210527,0.3,-0.5,0.8,-0.2,0.2,-0.5,-0.1,0.6,-0.6,-0.4,0.8
272225,4,15,0,0,19,0.2105263157894736,0.5789473684210527,0.2,-0.5,0.6,0.6,0.2,-0.5,0.2,0.6,-0.2,-0.4,0.2
79089,2,9,0,1,12,0.1666666666666666,0.5833333333333334,0.2,-0.5,0.5,0.2,-0.4,-0.5,0.2,0.6,0.4,-0.4,-0.5
174848,2,9,0,1,12,0.1666666666666666,0.5833333333333334,-0.1,-0.5,0.4,0.3,0.0,-0.5,0.3,0.4,0.4,-0.4,0.1
28865,2,9,0,1,12,0.1666666666666666,0.5833333333333334,0.2,-0.5,0.6,0.0,-0.4,-0.5,0.4,0.7,0.6,-0.4,0.8
164728,5,19,0,0,24,0.2083333333333333,0.5833333333333334,0.0,-0.5,1.0,0.2,0.0,-0.5,0.6,1.0,0.4,-0.4,0.0
231351,5,21,0,1,27,0.1851851851851851,0.5925925925925926,0.2,-0.5,0.6,0.3,-0.4,-0.5,-0.2,0.8,0.1,-0.4,0.8
225986,4,20,0,3,27,0.1481481481481481,0.5925925925925926,0.1,-0.5,0.7,0.3,0.2,-0.5,0.2,0.0,0.2,-0.4,0.1
270838,5,21,0,1,27,0.1851851851851851,0.5925925925925926,0.3,-0.5,0.6,0.3,0.1,-0.5,0.7,0.5,-0.2,-0.4,0.2
96440,6,25,0,1,32,0.1875,0.59375,0.2,-0.5,0.4,-0.2,0.4,-0.5,0.0,0.2,-0.2,-0.4,0.4
70594,9,43,0,5,57,0.1578947368421052,0.5964912280701754,0.1,-0.5,0.8,-0.1,-0.3,-0.5,0.4,0.6,0.4,-0.4,0.0
229899,1,4,0,0,5,0.2,0.6,0.2,-0.5,0.5,0.2,0.4,-0.5,0.2,1.0,0.1,-0.4,0.7
122671,1,4,0,0,5,0.2,0.6,-0.1,-0.5,0.2,0.4,-0.5,-0.5,0.2,0.8,-0.6,-0.4,0.5
250219,1,4,0,0,5,0.2,0.6,0.0,-0.5,0.8,0.5,-0.4,-0.5,0.1,0.8,-0.2,-0.4,0.6
189789,0,3,0,2,5,0.0,0.6,0.2,-0.5,0.7,0.0,0.2,-0.5,0.4,0.6,0.4,-0.4,0.0
21708,1,4,0,0,5,0.2,0.6,-0.2,-0.5,0.4,0.5,0.4,-0.5,0.0,0.1,0.0,-0.4,0.2
80075,1,4,0,0,5,0.2,0.6,0.2,-0.5,0.0,0.2,0.4,-0.5,-0.1,-0.2,-0.6,-0.4,0.2
8089,1,4,0,0,5,0.2,0.6,-0.2,-0.5,0.4,-0.1,-0.1,-0.5,0.3,0.3,0.2,-0.4,0.8
146641,1,4,0,0,5,0.2,0.6,0.1,-0.5,0.4,0.4,-0.1,-0.5,0.2,-0.2,0.2,-0.4,0.2
20032,1,4,0,0,5,0.2,0.6,0.1,-0.5,0.4,0.3,0.0,-0.5,0.5,0.6,0.6,-0.4,0.8
33270,1,4,0,0,5,0.2,0.6,0.0,-0.5,0.4,0.2,-0.1,-0.5,0.1,0.5,0.6,-0.4,0.6
114452,1,4,0,0,5,0.2,0.6,-0.1,-0.5,0.2,0.3,0.6,-0.5,0.2,0.2,0.4,-0.4,0.8
79754,1,4,0,0,5,0.2,0.6,0.1,-0.5,0.4,0.0,0.2,-0.5,0.1,0.6,-0.4,-0.4,0.6
100984,1,4,0,0,5,0.2,0.6,0.5,-0.5,1.0,0.2,-0.4,-0.5,0.2,1.0,0.2,-0.4,0.8
228652,1,4,0,0,5,0.2,0.6,0.3,-0.5,0.2,0.2,0.0,-0.5,0.1,0.2,0.2,-0.4,0.2
79366,1,4,0,0,5,0.2,0.6,0.0,-0.5,0.6,0.3,0.5,-0.5,0.5,0.4,0.0,-0.4,0.6
145887,1,4,0,0,5,0.2,0.6,-0.2,-0.5,0.2,0.3,-0.4,-0.5,0.6,0.4,-0.2,-0.4,-0.4
144632,1,4,0,0,5,0.2,0.6,-0.4,-0.5,0.6,0.0,0.0,-0.5,0.0,-0.2,0.5,-0.4,-0.4
123115,1,4,0,0,5,0.2,0.6,-0.1,-0.5,0.4,0.1,0.0,-0.5,0.1,0.2,0.0,-0.4,0.4
240111,1,4,0,0,5,0.2,0.6,0.3,-0.5,0.4,0.4,0.5,-0.5,0.1,0.3,0.3,-0.4,0.6
78719,2,8,0,0,10,0.2,0.6,-0.4,-0.5,0.8,-0.1,-0.1,-0.5,0.1,0.1,0.4,-0.4,0.4
188878,1,4,0,0,5,0.2,0.6,-0.4,-0.5,-0.4,0.4,0.0,-0.5,0.0,0.3,-0.2,-0.4,0.6
145218,1,4,0,0,5,0.2,0.6,0.2,-0.5,0.0,0.2,0.3,-0.5,0.1,0.4,-0.2,-0.4,0.1
78229,1,4,0,0,5,0.2,0.6,0.0,-0.5,0.2,0.5,0.0,-0.5,-0.5,0.2,-0.4,-0.4,-0.1
78007,1,4,0,0,5,0.2,0.6,0.0,-0.5,0.0,-0.2,-0.2,-0.5,-0.3,0.0,-0.4,-0.4,0.1
239609,1,4,0,0,5,0.2,0.6,0.2,-0.5,-0.8,0.3,-0.4,-0.5,0.1,0.4,-0.4,-0.4,0.0
229448,1,4,0,0,5,0.2,0.6,0.2,-0.5,0.4,0.4,0.3,-0.5,0.0,0.6,-0.3,-0.4,0.0
137968,1,4,0,0,5,0.2,0.6,0.2,-0.5,0.6,0.0,0.0,-0.5,0.0,0.8,-0.6,-0.4,0.0
34932,1,7,0,2,10,0.1,0.6,0.0,-0.5,0.7,0.3,-0.4,-0.5,0.3,1.0,0.5,-0.4,0.0
271284,1,4,0,0,5,0.2,0.6,0.4,-0.5,0.6,0.4,0.2,-0.5,0.4,0.6,0.8,-0.4,-0.8
203973,1,4,0,0,5,0.2,0.6,0.6,-0.5,0.5,0.0,0.3,-0.5,0.1,-0.5,0.1,-0.4,-0.4
79055,1,4,0,0,5,0.2,0.6,0.4,-0.5,0.8,-0.2,0.2,-0.5,-0.1,0.2,-0.4,-0.4,-0.4
253403,0,3,0,2,5,0.0,0.6,-0.1,-0.5,0.9,0.1,0.4,-0.5,0.2,0.3,0.2,-0.4,0.8
270211,1,4,0,0,5,0.2,0.6,0.5,-0.5,0.6,0.2,0.0,-0.5,-0.1,0.6,-0.2,-0.4,0.8
270829,1,4,0,0,5,0.2,0.6,0.3,-0.5,-0.4,0.2,-0.1,-0.5,0.3,0.1,-0.2,-0.4,0.2
68767,1,4,0,0,5,0.2,0.6,-0.4,-0.5,0.4,0.2,0.3,-0.5,0.4,0.1,0.3,-0.4,0.6
143009,1,4,0,0,5,0.2,0.6,-0.4,-0.5,0.4,0.3,-0.4,-0.5,0.1,0.0,1.0,-0.4,-0.2
72742,1,4,0,0,5,0.2,0.6,-0.4,-0.5,0.2,0.2,0.1,-0.5,-0.3,0.8,0.2,-0.4,0.2
236618,1,4,0,0,5,0.2,0.6,-0.5,-0.5,0.4,0.7,0.6,-0.5,-0.2,0.0,0.4,-0.4,-0.3
257777,1,4,0,0,5,0.2,0.6,0.1,-0.5,0.0,0.4,-0.4,-0.5,0.2,0.2,-0.2,-0.4,-1.0
68984,5,20,0,0,25,0.2,0.6,-0.3,-0.5,0.8,0.7,0.4,-0.5,-0.1,1.0,-0.2,-0.4,0.8
200993,0,3,0,2,5,0.0,0.6,0.1,-0.5,0.4,0.3,0.4,-0.5,0.6,0.5,0.2,-0.4,0.3
236235,1,4,0,0,5,0.2,0.6,0.1,-0.5,0.6,0.2,-0.6,-0.5,0.1,0.6,-0.2,-0.4,0.6
71831,1,4,0,0,5,0.2,0.6,0.5,-0.5,0.0,0.3,-0.5,-0.5,0.4,0.6,-0.2,-0.4,0.6
196050,1,4,0,0,5,0.2,0.6,-0.2,-0.5,-0.4,0.2,-0.5,-0.5,0.6,0.2,0.2,-0.4,-0.4
196052,3,12,0,0,15,0.2,0.6,0.5,-0.5,0.0,0.2,0.1,-0.5,0.5,0.4,-0.4,-0.4,0.6
267680,1,4,0,0,5,0.2,0.6,-0.5,-0.5,0.8,0.2,0.7,-0.5,0.3,0.4,-0.4,-0.4,0.2
269308,1,4,0,0,5,0.2,0.6,-0.2,-0.5,-0.4,0.2,-0.3,-0.5,-0.2,0.5,0.2,-0.4,0.4
119326,1,4,0,0,5,0.2,0.6,-0.3,-0.5,0.0,0.1,0.6,-0.5,0.3,0.3,-0.3,-0.4,0.4
117092,1,4,0,0,5,0.2,0.6,0.0,-0.5,0.4,0.2,-0.8,-0.5,0.2,0.8,0.2,-0.4,0.8
117396,1,4,0,0,5,0.2,0.6,-0.1,-0.5,0.0,0.1,0.3,-0.5,0.4,0.2,0.9,-0.4,-0.3
199095,1,4,0,0,5,0.2,0.6,-0.3,-0.5,0.2,-0.1,0.6,-0.5,0.3,1.0,0.2,-0.4,0.6
269114,1,4,0,0,5,0.2,0.6,0.0,-0.5,0.3,0.2,0.8,-0.5,0.4,0.0,-0.4,-0.4,0.1
196317,1,4,0,0,5,0.2,0.6,0.1,-0.5,0.3,0.2,0.5,-0.5,-0.1,-0.1,0.2,-0.4,-0.4
141210,1,4,0,0,5,0.2,0.6,0.0,-0.5,-0.3,0.1,0.1,-0.5,0.1,-0.2,0.5,-0.4,0.4
118659,1,4,0,0,5,0.2,0.6,-0.3,-0.5,0.6,0.2,-0.6,-0.5,0.2,0.4,0.8,-0.4,-0.5
38661,1,4,0,0,5,0.2,0.6,-0.1,-0.5,0.6,0.0,0.2,-0.5,-0.2,0.4,0.1,-0.4,-0.8
71181,1,4,0,0,5,0.2,0.6,0.0,-0.5,0.6,0.2,0.3,-0.5,0.5,0.7,0.4,-0.4,0.2
5209,1,4,0,0,5,0.2,0.6,-0.2,-0.5,0.6,0.2,-0.1,-0.5,0.1,0.2,0.2,-0.4,0.2
165516,1,4,0,0,5,0.2,0.6,-0.2,-0.5,0.1,0.2,0.2,-0.5,0.5,-0.2,-0.3,-0.4,0.4
38081,1,4,0,0,5,0.2,0.6,-0.5,-0.5,-0.2,0.3,0.2,-0.5,-0.2,-0.2,0.2,-0.4,0.4
252233,1,4,0,0,5,0.2,0.6,-0.2,-0.5,0.4,0.2,0.5,-0.5,-0.2,0.2,1.0,-0.4,0.1
118135,2,8,0,0,10,0.2,0.6,0.0,-0.5,-0.2,0.3,0.1,-0.5,0.1,0.4,0.0,-0.4,0.4
70918,1,4,0,0,5,0.2,0.6,0.0,-0.5,-0.2,0.4,0.4,-0.5,0.2,0.3,0.2,-0.4,-0.5
118320,2,8,0,0,10,0.2,0.6,-0.1,-0.5,0.4,0.2,0.0,-0.5,0.3,0.1,-0.2,-0.4,-0.2
196113,1,4,0,0,5,0.2,0.6,0.0,-0.5,0.6,0.1,0.1,-0.5,0.3,-0.1,-0.4,-0.4,0.7
194273,1,4,0,0,5,0.2,0.6,0.0,-0.5,0.4,0.2,0.2,-0.5,0.2,0.2,0.4,-0.4,0.6
201593,1,4,0,0,5,0.2,0.6,0.2,-0.5,-0.2,0.2,0.0,-0.5,0.0,0.4,-0.2,-0.4,0.1
236955,1,4,0,0,5,0.2,0.6,0.6,-0.5,0.2,0.2,0.2,-0.5,0.7,-0.4,0.2,-0.4,0.6
190480,1,4,0,0,5,0.2,0.6,-0.1,-0.5,0.4,0.2,0.4,-0.5,0.3,0.4,0.2,-0.4,0.0
203017,2,8,0,0,10,0.2,0.6,-0.2,-0.5,0.1,0.1,0.1,-0.5,0.3,0.8,0.2,-0.4,-0.3
35925,1,4,0,0,5,0.2,0.6,0.4,-0.5,-0.1,0.2,0.0,-0.5,0.5,0.2,0.6,-0.4,-0.4
102189,1,4,0,0,5,0.2,0.6,0.3,-0.5,1.0,0.2,0.8,-0.5,0.0,1.0,-1.0,-0.4,0.0
238607,1,4,0,0,5,0.2,0.6,-0.2,-0.5,1.0,0.2,0.2,-0.5,0.3,0.6,0.6,-0.4,0.4
116249,1,4,0,0,5,0.2,0.6,-0.1,-0.5,1.0,0.2,0.2,-0.5,0.0,0.2,0.1,-0.4,0.4
41667,1,4,0,0,5,0.2,0.6,-0.1,-0.5,1.0,0.4,0.4,-0.5,0.4,0.6,0.4,-0.4,0.6
230878,1,4,0,0,5,0.2,0.6,-0.2,-0.5,-0.5,0.2,-0.2,-0.5,-0.2,-0.4,0.1,-0.4,-0.4
3329,1,4,0,0,5,0.2,0.6,0.1,-0.5,0.8,-0.1,0.2,-0.5,0.2,0.4,0.3,-0.4,0.0
36103,1,4,0,0,5,0.2,0.6,0.4,-0.5,-0.4,0.2,0.3,-0.5,0.3,0.0,-0.2,-0.4,-0.5
36141,1,4,0,0,5,0.2,0.6,-0.3,-0.5,-0.4,0.0,-0.3,-0.5,-0.1,0.0,0.4,-0.4,-0.4
16943,0,3,0,2,5,0.0,0.6,0.2,-0.5,1.0,0.2,0.4,-0.5,0.4,0.8,0.6,-0.4,0.2
120181,1,4,0,0,5,0.2,0.6,0.4,-0.5,0.2,0.2,0.2,-0.5,0.5,-0.1,-0.6,-0.4,0.1
159455,1,4,0,0,5,0.2,0.6,0.6,-0.5,0.4,0.2,0.0,-0.5,0.1,0.2,0.2,-0.4,-0.4
267334,1,4,0,0,5,0.2,0.6,0.0,-0.5,0.1,0.5,0.2,-0.5,0.4,1.0,0.0,-0.4,0.4
202147,1,4,0,0,5,0.2,0.6,0.2,-0.5,0.8,0.1,-0.4,-0.5,0.3,0.6,0.0,-0.4,0.6
68000,1,4,0,0,5,0.2,0.6,0.8,-0.5,0.2,0.2,0.4,-0.5,0.4,0.0,0.5,-0.4,0.8
232107,1,4,0,0,5,0.2,0.6,0.0,-0.5,0.4,0.5,0.3,-0.5,0.3,0.8,0.4,-0.4,0.4
74571,1,4,0,0,5,0.2,0.6,0.4,-0.5,0.8,0.4,0.4,-0.5,0.6,0.1,0.4,-0.4,0.4
232067,2,8,0,0,10,0.2,0.6,-0.2,-0.5,0.4,0.3,-0.5,-0.5,0.0,0.8,-0.8,-0.4,-0.2
193740,1,4,0,0,5,0.2,0.6,-0.4,-0.5,-0.2,0.1,-0.1,-0.5,0.5,0.6,0.0,-0.4,-0.1
193156,1,4,0,0,5,0.2,0.6,-0.6,-0.5,-0.1,0.2,-0.4,-0.5,0.4,0.0,0.4,-0.4,0.4
75777,1,4,0,0,5,0.2,0.6,-0.1,-0.5,0.4,0.1,0.2,-0.5,0.2,0.2,0.4,-0.4,-0.5
138425,1,4,0,0,5,0.2,0.6,0.3,-0.5,0.8,0.2,0.4,-0.5,0.4,0.6,0.4,-0.4,-0.2
68383,2,8,0,0,10,0.2,0.6,0.2,-0.5,0.2,-0.4,-0.2,-0.5,0.5,0.2,0.2,-0.4,-0.4
75787,1,4,0,0,5,0.2,0.6,0.3,-0.5,0.4,0.1,0.7,-0.5,0.2,0.6,0.2,-0.4,0.6
192696,1,4,0,0,5,0.2,0.6,-0.4,-0.5,0.6,0.1,0.2,-0.5,0.6,-0.4,-0.2,-0.4,-0.4
270069,2,8,0,0,10,0.2,0.6,0.1,-0.5,1.0,0.1,0.8,-0.5,0.6,0.2,0.6,-0.4,0.0
201829,1,4,0,0,5,0.2,0.6,-0.2,-0.5,-0.2,0.4,-0.1,-0.5,0.3,0.0,0.2,-0.4,0.0
270121,1,4,0,0,5,0.2,0.6,-0.1,-0.5,0.4,0.1,-0.6,-0.5,0.0,0.6,0.4,-0.4,0.0
76001,1,4,0,0,5,0.2,0.6,0.2,-0.5,0.6,0.2,-0.1,-0.5,0.2,0.6,-0.4,-0.4,0.8
139706,1,4,0,0,5,0.2,0.6,-0.3,-0.5,-0.2,0.2,-0.3,-0.5,0.4,0.6,0.4,-0.4,0.3
251362,1,4,0,0,5,0.2,0.6,0.0,-0.5,0.8,0.2,-0.3,-0.5,0.4,0.4,0.4,-0.4,-0.2
61354,1,4,0,0,5,0.2,0.6,-0.3,-0.5,0.8,0.2,-0.4,-0.5,0.5,0.8,0.1,-0.4,0.4
64396,2,8,0,0,10,0.2,0.6,0.1,-0.5,0.6,0.2,0.4,-0.5,0.4,0.3,0.4,-0.4,0.6
250494,1,4,0,0,5,0.2,0.6,0.0,-0.5,-0.4,0.1,0.0,-0.5,0.1,0.2,-0.4,-0.4,-0.4
260473,1,4,0,0,5,0.2,0.6,-0.5,-0.5,0.8,0.2,0.4,-0.5,-0.1,0.6,-0.6,-0.4,0.4
215753,1,4,0,0,5,0.2,0.6,0.0,-0.5,0.2,0.4,0.1,-0.5,0.7,0.3,-0.2,-0.4,-0.3
254486,1,4,0,0,5,0.2,0.6,0.2,-0.5,0.2,0.2,-0.2,-0.5,0.1,0.0,0.4,-0.4,0.6
127036,0,3,0,2,5,0.0,0.6,0.0,-0.5,0.9,0.2,0.0,-0.5,-0.2,0.9,0.6,-0.4,0.6
275520,2,8,0,0,10,0.2,0.6,-0.1,-0.5,0.6,-0.3,0.4,-0.5,0.1,0.0,-0.2,-0.4,0.6
56623,1,4,0,0,5,0.2,0.6,-0.1,-0.5,-0.4,0.2,0.2,-0.5,0.3,-0.2,0.0,-0.4,0.0
95353,0,3,0,2,5,0.0,0.6,-0.4,-0.5,0.3,0.2,-0.3,-0.5,0.5,0.2,0.2,-0.4,0.4
246388,1,4,0,0,5,0.2,0.6,0.2,-0.5,0.1,0.2,-0.1,-0.5,0.2,0.0,-0.1,-0.4,-0.7
126824,1,4,0,0,5,0.2,0.6,0.4,-0.5,1.0,-0.2,0.2,-0.5,0.1,1.0,-0.3,-0.4,0.2
222788,1,4,0,0,5,0.2,0.6,0.4,-0.5,0.0,0.4,0.1,-0.5,0.6,0.4,-0.4,-0.4,0.1
246246,1,4,0,0,5,0.2,0.6,0.3,-0.5,0.8,0.0,0.5,-0.5,0.2,0.2,-0.6,-0.4,0.4
277922,1,4,0,0,5,0.2,0.6,-0.8,-0.5,0.8,-0.1,0.0,-0.5,0.5,0.7,0.4,-0.4,0.8
219530,1,4,0,0,5,0.2,0.6,-0.2,-0.5,0.0,0.3,-0.3,-0.5,-0.2,-0.1,0.0,-0.4,-0.6
154021,1,4,0,0,5,0.2,0.6,0.0,-0.5,0.2,0.2,-0.2,-0.5,0.1,-0.1,0.5,-0.4,-0.3
56905,1,4,0,0,5,0.2,0.6,0.1,-0.5,0.6,0.0,-0.1,-0.5,-0.4,1.0,0.8,-0.4,0.5
133738,2,8,0,0,10,0.2,0.6,0.3,-0.5,0.6,0.2,0.2,-0.5,0.4,0.6,-0.1,-0.4,0.0
186533,1,4,0,0,5,0.2,0.6,0.1,-0.5,-0.4,0.3,0.0,-0.5,0.3,-0.4,0.2,-0.4,0.0
86368,1,4,0,0,5,0.2,0.6,0.0,-0.5,0.8,0.5,0.4,-0.5,-0.5,0.2,0.0,-0.4,0.6
95781,1,4,0,0,5,0.2,0.6,0.0,-0.5,0.8,0.2,-0.3,-0.5,0.4,0.4,-0.2,-0.4,0.1
223714,1,4,0,0,5,0.2,0.6,0.0,-0.5,0.2,0.1,0.0,-0.5,0.7,-0.2,-0.2,-0.4,0.2
86419,1,4,0,0,5,0.2,0.6,-0.2,-0.5,0.1,0.6,-0.2,-0.5,0.0,0.4,0.4,-0.4,0.4
223608,1,4,0,0,5,0.2,0.6,-0.3,-0.5,0.2,0.4,0.0,-0.5,-0.3,0.0,0.6,-0.4,0.8
174322,1,4,0,0,5,0.2,0.6,0.1,-0.5,0.0,0.4,-0.4,-0.5,0.4,-0.2,0.2,-0.4,0.2
108763,1,4,0,0,5,0.2,0.6,0.0,-0.5,0.8,0.2,-0.2,-0.5,0.4,0.4,0.7,-0.4,0.8
49392,2,8,0,0,10,0.2,0.6,0.1,-0.5,0.5,0.0,0.2,-0.5,0.2,0.4,0.4,-0.4,0.4
177195,1,4,0,0,5,0.2,0.6,0.4,-0.5,0.6,0.2,0.2,-0.5,0.0,0.2,0.2,-0.4,0.6
88299,1,4,0,0,5,0.2,0.6,-0.3,-0.5,-0.1,0.2,0.2,-0.5,0.8,0.2,0.2,-0.4,0.0
28257,1,4,0,0,5,0.2,0.6,-0.3,-0.5,-0.2,0.4,-0.4,-0.5,0.4,0.0,-0.6,-0.4,0.2
162840,1,4,0,0,5,0.2,0.6,-0.3,-0.5,-0.6,-0.1,-0.5,-0.5,0.1,0.6,-0.6,-0.4,0.6
250851,1,4,0,0,5,0.2,0.6,0.4,-0.5,0.6,0.2,-0.2,-0.5,0.6,0.1,-0.4,-0.4,0.6
108700,1,4,0,0,5,0.2,0.6,0.1,-0.5,0.6,0.2,0.5,-0.5,0.5,0.4,0.3,-0.4,-0.4
161870,1,4,0,0,5,0.2,0.6,-0.3,-0.5,0.6,0.4,0.4,-0.5,0.0,0.0,0.4,-0.4,0.6
158103,2,8,0,0,10,0.2,0.6,-0.2,-0.5,1.0,0.2,0.5,-0.5,0.4,1.0,0.2,-0.4,0.2
254754,1,4,0,0,5,0.2,0.6,-0.3,-0.5,0.4,0.5,0.2,-0.5,-0.2,0.5,0.5,-0.4,0.6
217496,1,4,0,0,5,0.2,0.6,-0.2,-0.5,0.6,0.3,-0.3,-0.5,0.2,0.4,0.8,-0.4,-0.3
217673,1,4,0,0,5,0.2,0.6,-0.4,-0.5,-0.2,0.3,-0.2,-0.5,-0.4,-0.2,0.4,-0.4,-0.5
102154,1,4,0,0,5,0.2,0.6,0.0,-0.5,0.0,0.2,0.2,-0.5,0.1,0.6,-0.2,-0.4,0.7
24733,1,4,0,0,5,0.2,0.6,0.2,-0.5,0.3,0.0,0.0,-0.5,0.4,0.2,0.2,-0.4,0.8
54624,1,4,0,0,5,0.2,0.6,0.4,-0.5,0.7,0.3,-0.2,-0.5,0.7,0.1,0.6,-0.4,0.0
94213,1,4,0,0,5,0.2,0.6,0.1,-0.5,0.3,0.2,0.0,-0.5,0.1,0.3,0.6,-0.4,-0.4
55097,1,4,0,0,5,0.2,0.6,0.1,-0.5,0.0,0.1,-0.2,-0.5,0.4,-0.2,0.2,-0.4,0.0
169727,1,4,0,0,5,0.2,0.6,0.0,-0.5,0.0,0.2,0.8,-0.5,0.5,0.5,-0.4,-0.4,-0.4
169465,1,4,0,0,5,0.2,0.6,-0.2,-0.5,0.6,0.0,0.6,-0.5,0.7,0.2,0.4,-0.4,-0.3
157594,0,3,0,2,5,0.0,0.6,-0.1,-0.5,0.3,0.2,0.4,-0.5,0.2,-0.4,0.4,-0.4,-0.1
