,count,pop_count,user_hist,pop_fraq,pop_item_fraq
84820,5,0,5,0.0,0.0013534781240163677
31468,8,0,8,0.0,0.0010819955933270382
174334,5,0,5,0.0,0.0015423355366698142
74689,5,0,5,0.0,0.0016052880075542967
264634,18,0,18,0.0,0.0014776343860385414
140863,4,0,4,0.0,0.0014164305949008501
236349,6,0,6,0.0,0.0011278984366803063
107044,4,0,4,0.0,0.0016525023607176581
86641,5,0,5,0.0,0.0012590494176896445
72451,2,0,2,0.0,0.0007869058860560277
106302,6,0,6,0.0,0.0014951211835064527
104278,12,0,12,0.0,0.0010098625537719023
253403,3,0,3,0.0,0.001731192949323261
110308,6,0,6,0.0,0.0011803588290840415
171007,5,0,5,0.0,0.0019200503619767075
276847,4,0,4,0.0,0.0008262511803588291
37168,7,0,7,0.0,0.0013489815189531905
138073,3,0,3,0.0,0.0014164305949008497
138045,5,0,5,0.0,0.001920050361976708
169438,5,0,5,0.0,0.0018885741265344668
15654,6,0,6,0.0,0.0018623439303325987
66483,4,0,4,0.0,0.0008262511803588291
199795,5,0,5,0.0,0.0008813345923827509
215609,6,0,6,0.0,0.0018623439303325987
145861,7,0,7,0.0,0.0016187778227438284
46258,6,0,6,0.0,0.0014426607911027173
146298,4,0,4,0.0,0.00141643059490085
67079,1,0,1,0.0,0.0022033364809568774
214436,8,0,8,0.0,0.0012000314762354422
184270,3,0,3,0.0,0.0015738117721120553
68344,5,0,5,0.0,0.0010701920050361976
75762,5,0,5,0.0,0.0013849543594586088
196108,21,0,21,0.0,0.0014688909873045853
214272,11,0,11,0.0,0.0017884224683091538
14271,5,0,5,0.0,0.0009757632987094745
244995,5,0,5,0.0,0.001825621655649984
172676,40,1,40,0.025,0.0013062637708530056
164828,36,2,36,0.05555555555555555,0.0013289966075612908
139141,18,1,18,0.05555555555555555,0.0014164305949008501
49900,17,1,17,0.058823529411764705,0.0013886574459812256
233903,15,1,15,0.06666666666666667,0.0017102087923617673
49889,14,1,14,0.07142857142857142,0.0015063626961643961
227250,14,1,14,0.07142857142857142,0.002203336480956878
18401,14,1,14,0.07142857142857142,0.0027878951391699268
63595,27,2,27,0.07407407407407407,0.0015854696370906632
269321,27,2,27,0.07407407407407407,0.0014980356497511045
267282,13,1,13,0.07692307692307693,0.0012953681508922304
58961,13,1,13,0.07692307692307693,0.0022517614585603257
45113,13,1,13,0.07692307692307693,0.001501174305706884
224904,12,1,12,0.08333333333333333,0.0031082782499213084
12515,12,1,12,0.08333333333333333,0.0013902003986989828
234023,12,1,12,0.08333333333333333,0.002019725107543805
161200,12,1,12,0.08333333333333333,0.0014295456930017842
77940,11,1,11,0.09090909090909091,0.0015738117721120555
64946,11,1,11,0.09090909090909091,0.0019314962657738866
109427,11,1,11,0.09090909090909091,0.0016310412910979484
192462,11,1,11,0.09090909090909091,0.0015165822531261627
181076,10,1,10,0.1,0.002344979540446963
72352,10,1,10,0.1,0.001447906830343091
31050,20,2,20,0.1,0.0018570978910922257
106950,10,1,10,0.1,0.002203336480956878
98943,10,1,10,0.1,0.00198300283286119
206393,10,1,10,0.1,0.002785646836638338
104413,10,1,10,0.1,0.0030689329556185087
27462,10,1,10,0.1,0.003651243311299969
153174,10,1,10,0.1,0.0018256216556499845
88416,9,1,9,0.1111111111111111,0.002010981708809849
105968,9,1,9,0.1111111111111111,0.0040919106074913435
153723,9,1,9,0.1111111111111111,0.001993494911341937
243075,9,1,9,0.1111111111111111,0.003986989822683874
83754,9,1,9,0.1111111111111111,0.0013639702024971145
177349,9,1,9,0.1111111111111111,0.002203336480956878
37447,9,1,9,0.1111111111111111,0.0018710873290665548
10668,9,1,9,0.1111111111111111,0.0022732836708285243
174827,9,1,9,0.1111111111111111,0.001731192949323261
146057,18,2,18,0.1111111111111111,0.0024394082467736862
165232,9,1,9,0.1111111111111111,0.0019060609240023783
206016,26,3,26,0.11538461538461539,0.0019006803709353279
52011,25,3,25,0.12,0.002354422411079635
53265,8,1,8,0.125,0.0020459553037456726
132173,32,4,32,0.125,0.0022131728045325775
31008,8,1,8,0.125,0.0032853320742839164
192121,8,1,8,0.125,0.0031476235442241115
27169,8,1,8,0.125,0.0016525023607176584
67677,8,1,8,0.125,0.002045955303745672
261578,8,1,8,0.125,0.0021443185395026757
8864,8,1,8,0.125,0.0035410764872521247
166824,16,2,16,0.125,0.0016820113314447596
58768,8,1,8,0.125,0.0018492288322316654
254278,8,1,8,0.125,0.0018492288322316652
172216,8,1,8,0.125,0.00625590179414542
235895,16,2,16,0.125,0.0030886056027699085
112761,16,2,16,0.125,0.0018492288322316654
44756,8,1,8,0.125,0.0015147938306578532
163319,15,2,15,0.13333333333333333,0.0018990662050152138
177690,22,3,22,0.13636363636363635,0.003605459696111253
77383,29,4,29,0.13793103448275862,0.001931989623696178
81015,7,1,7,0.14285714285714285,0.0023832006834839698
30657,7,1,7,0.14285714285714285,0.002428166734115743
198216,7,1,7,0.14285714285714285,0.002180853455640991
153091,7,1,7,0.14285714285714285,0.0017536759746391475
183537,7,1,7,0.14285714285714285,0.0036647331264895
84146,7,1,7,0.14285714285714285,0.005935518683394036
14180,7,1,7,0.14285714285714285,0.0031026574935923384
54206,7,1,7,0.14285714285714285,0.002990242367012906
44296,7,1,7,0.14285714285714285,0.002090921354377445
213066,7,1,7,0.14285714285714285,0.0017986420252709208
651,7,1,7,0.14285714285714285,0.0018211250505868071
244349,7,1,7,0.14285714285714285,0.0021134043796933316
241749,7,1,7,0.14285714285714285,0.0024956158100634023
71162,7,1,7,0.14285714285714285,0.004878816493547372
216724,7,1,7,0.14285714285714285,0.002045955303745672
168036,14,2,14,0.14285714285714285,0.0029452763163811324
82841,7,1,7,0.14285714285714285,0.0019110571518503527
76815,7,1,7,0.14285714285714285,0.0020684383290615585
268618,7,1,7,0.14285714285714285,0.0031251405189082243
207924,7,1,7,0.14285714285714285,0.0035523179999100677
180860,7,1,7,0.14285714285714285,0.0026305139619587216
206249,21,3,21,0.14285714285714285,0.0017986420252709204
52614,28,4,28,0.14285714285714285,0.0016862268986914879
188379,7,1,7,0.14285714285714285,0.0031925895948558846
266842,7,1,7,0.14285714285714285,0.0016637438733756015
45911,7,1,7,0.14285714285714285,0.0027878951391699268
191803,7,1,7,0.14285714285714285,0.0037771482530689327
93147,7,1,7,0.14285714285714285,0.006205314987184673
68768,7,1,7,0.14285714285714285,0.0021134043796933316
228206,7,1,7,0.14285714285714285,0.003215072620171771
215278,14,2,14,0.14285714285714285,0.0027878951391699268
101874,7,1,7,0.14285714285714285,0.002135887405009219
129358,20,3,20,0.15,0.0018728360088133462
234721,20,3,20,0.15,0.0018098835379288635
60319,13,2,13,0.15384615384615385,0.00233650516936636
166830,13,2,13,0.15384615384615385,0.002590736301784461
47609,13,2,13,0.15384615384615385,0.0022033364809568782
170742,6,1,6,0.16666666666666666,0.0028590913860035675
93518,6,1,6,0.16666666666666666,0.0031213933480222435
135869,6,1,6,0.16666666666666666,0.0018361137341307314
167761,6,1,6,0.16666666666666666,0.00348861609484839
13093,6,1,6,0.16666666666666666,0.0037771482530689336
211137,6,1,6,0.16666666666666666,0.002019725107543805
33980,6,1,6,0.16666666666666666,0.0018885741265344668
68447,6,1,6,0.16666666666666666,0.002098415696149407
44595,6,1,6,0.16666666666666666,0.0015213513797083201
39353,6,1,6,0.16666666666666666,0.0028328611898017
139126,12,2,12,0.16666666666666666,0.0029640121708110374
168985,6,1,6,0.16666666666666666,0.0019148043227363342
30120,6,1,6,0.16666666666666666,0.003095163151820376
87974,6,1,6,0.16666666666666666,0.002413178050571818
71193,6,1,6,0.16666666666666666,0.001993494911341937
14393,6,1,6,0.16666666666666666,0.0019148043227363344
254377,18,3,18,0.16666666666666666,0.004537823942923093
2287,6,1,6,0.16666666666666666,0.0031738537404259783
74849,6,1,6,0.16666666666666666,0.0017311929493232612
138100,6,1,6,0.16666666666666666,0.001967264715140069
100454,6,1,6,0.16666666666666666,0.003226314132829714
144229,6,1,6,0.16666666666666666,0.0016525023607176584
137803,6,1,6,0.16666666666666666,0.0021246458923512754
169223,6,1,6,0.16666666666666666,0.0017049627531213936
214102,6,1,6,0.16666666666666666,0.001678732556919526
145003,6,1,6,0.16666666666666666,0.002570559227783024
172048,6,1,6,0.16666666666666666,0.0034886160948483895
213312,6,1,6,0.16666666666666666,0.004826356101143636
70401,6,1,6,0.16666666666666666,0.0024656384429755534
112240,6,1,6,0.16666666666666666,0.0022295666771587454
33036,6,1,6,0.16666666666666666,0.00403945021508761
20794,6,1,6,0.16666666666666666,0.0025967894239848914
71223,6,1,6,0.16666666666666666,0.0036984576644633303
60977,6,1,6,0.16666666666666666,0.0018885741265344666
153719,6,1,6,0.16666666666666666,0.0019148043227363344
249220,6,1,6,0.16666666666666666,0.002570559227783024
180580,6,1,6,0.16666666666666666,0.0019672647151400694
162264,6,1,6,0.16666666666666666,0.0022033364809568782
28820,6,1,6,0.16666666666666666,0.0029902423670129055
28076,6,1,6,0.16666666666666666,0.002334487461966216
96335,6,1,6,0.16666666666666666,0.002885321582205435
228455,6,1,6,0.16666666666666666,0.004721435316336168
124322,6,1,6,0.16666666666666666,0.0027279404049942294
28594,12,2,12,0.16666666666666666,0.0047345504144371
238836,6,1,6,0.16666666666666666,0.004065680411289476
204255,6,1,6,0.16666666666666666,0.005665722379603399
104098,6,1,6,0.16666666666666666,0.006478858461861294
160746,6,1,6,0.16666666666666666,0.0019410345189382018
178093,6,1,6,0.16666666666666666,0.002308257265764348
74356,6,1,6,0.16666666666666666,0.0019672647151400694
30607,6,1,6,0.16666666666666666,0.001731192949323261
242317,6,1,6,0.16666666666666666,0.00435421256951002
191575,6,1,6,0.16666666666666666,0.00403945021508761
205487,6,1,6,0.16666666666666666,0.0033312349176371843
180378,24,4,24,0.16666666666666666,0.002636134718287693
198983,6,1,6,0.16666666666666666,0.004170601196096946
273167,6,1,6,0.16666666666666666,0.002229566677158745
41676,6,1,6,0.16666666666666666,0.0014951211835064525
6333,6,1,6,0.16666666666666666,0.003095163151820376
243584,6,1,6,0.16666666666666666,0.0026754800125904942
165806,12,2,12,0.16666666666666666,0.0031869688385269125
151479,6,1,6,0.16666666666666666,0.0016262721645157905
259004,6,1,6,0.16666666666666666,0.0029377819746091703
236255,6,1,6,0.16666666666666666,0.002465638442975554
47779,6,1,6,0.16666666666666666,0.002229566677158746
275732,6,1,6,0.16666666666666666,0.0013902003986989823
210493,6,1,6,0.16666666666666666,0.004826356101143636
193482,6,1,6,0.16666666666666666,0.0017049627531213931
119027,6,1,6,0.16666666666666666,0.0026754800125904942
47925,6,1,6,0.16666666666666666,0.0021508760885531426
192914,6,1,6,0.16666666666666666,0.0022557968733606126
164301,6,1,6,0.16666666666666666,0.002124645892351275
243966,6,1,6,0.16666666666666666,0.0026492498163886266
505,6,1,6,0.16666666666666666,0.0045378239429230945
62239,6,1,6,0.16666666666666666,0.004773895708739902
51386,6,1,6,0.16666666666666666,0.001993494911341937
150554,6,1,6,0.16666666666666666,0.005036197670758577
92648,6,1,6,0.16666666666666666,0.0016262721645157908
219671,6,1,6,0.16666666666666666,0.002964012170811038
26145,12,2,12,0.16666666666666666,0.0017836533417269964
3346,17,3,17,0.17647058823529413,0.0064063396841267176
269738,17,3,17,0.17647058823529413,0.00227739821140921
115002,28,5,28,0.17857142857142858,0.0021077836233643595
218221,11,2,11,0.18181818181818182,0.0035339227973788883
176667,11,2,11,0.18181818181818182,0.0019744184050133062
16161,11,2,11,0.18181818181818182,0.0024036397974075033
55272,11,2,11,0.18181818181818182,0.003119008784731164
236164,11,2,11,0.18181818181818182,0.0016167339113514754
221510,11,2,11,0.18181818181818182,0.0031047014049846913
102702,55,10,55,0.18181818181818182,0.0035968752682633727
14638,11,2,11,0.18181818181818182,0.002103184822731565
15670,11,2,11,0.18181818181818182,0.002561020974618709
2030,11,2,11,0.18181818181818182,0.0024465619366469227
171082,11,2,11,0.18181818181818182,0.002646865253097548
125779,16,3,16,0.1875,0.002045955303745672
225199,48,9,48,0.1875,0.0024623596684503184
180348,31,6,31,0.1935483870967742,0.005422035395534437
110483,51,10,51,0.19607843137254902,0.0021786492374727662
181103,5,1,5,0.2,0.0026125275417060124
102719,5,1,5,0.2,0.002518098835379289
19972,5,1,5,0.2,0.002455146364494807
86419,5,1,5,0.2,0.002518098835379289
200252,5,1,5,0.2,0.002045955303745672
103277,5,1,5,0.2,0.0025495750708215297
87688,5,1,5,0.2,0.0016367642429965378
208376,5,1,5,0.2,0.003871576959395657
74487,5,1,5,0.2,0.0013534781240163677
84910,5,1,5,0.2,0.0021718602455146367
205538,5,1,5,0.2,0.004406672961913756
102130,5,1,5,0.2,0.0017311929493232607
193156,5,1,5,0.2,0.0017311929493232612
186899,5,1,5,0.2,0.009505823103556814
81459,5,1,5,0.2,0.0021403840100723956
97160,5,1,5,0.2,0.0015108593012275733
204040,5,1,5,0.2,0.0028328611898017
192460,5,1,5,0.2,0.001668240478438779
188484,5,1,5,0.2,0.0021089077746301544
77960,5,1,5,0.2,0.00141643059490085
95781,5,1,5,0.2,0.004469625432798238
78007,5,1,5,0.2,0.0063267233238904624
189151,5,1,5,0.2,0.0018570978910922257
95353,5,1,5,0.2,0.0028013849543594587
93141,5,1,5,0.2,0.0028328611898017
205608,5,1,5,0.2,0.0026125275417060124
93513,5,1,5,0.2,0.002297765187283601
189789,5,1,5,0.2,0.0014793830657853324
190350,5,1,5,0.2,0.0015108593012275733
190409,5,1,5,0.2,0.00481586402266289
190480,5,1,5,0.2,0.003147623544224111
29101,5,1,5,0.2,0.0061693421466792586
208236,5,1,5,0.2,0.0024551463644948064
77039,5,1,5,0.2,0.00481586402266289
91685,5,1,5,0.2,0.002140384010072395
30290,5,1,5,0.2,0.004060434372049103
196113,5,1,5,0.2,0.0018885741265344668
101513,5,1,5,0.2,0.002392193893610324
89207,5,1,5,0.2,0.0016997167138810196
183436,5,1,5,0.2,0.0015423355366698144
195116,10,2,10,0.2,0.002659741894869374
83561,5,1,5,0.2,0.0013849543594586088
183931,5,1,5,0.2,0.0024236701290525652
83110,5,1,5,0.2,0.0024236701290525657
76001,5,1,5,0.2,0.001920050361976708
254754,5,1,5,0.2,0.0021403840100723956
194974,5,1,5,0.2,0.001794145420207743
90776,10,2,10,0.2,0.001920050361976708
29867,5,1,5,0.2,0.007774630154233552
193798,10,2,10,0.2,0.0037456720176266916
99146,5,1,5,0.2,0.003179099779666352
76741,5,1,5,0.2,0.004847340258105131
98861,5,1,5,0.2,0.0023921938936103245
193610,5,1,5,0.2,0.0017941454202077434
76976,5,1,5,0.2,0.0028328611898017
258460,5,1,5,0.2,0.0021718602455146367
210481,5,1,5,0.2,0.00254957507082153
219353,5,1,5,0.2,0.003179099779666352
124688,5,1,5,0.2,0.002329241422725842
232736,5,1,5,0.2,0.0030217186024551466
242878,5,1,5,0.2,0.005067673906200819
270723,5,1,5,0.2,0.0018570978910922257
135665,5,1,5,0.2,0.006358199559332704
233529,5,1,5,0.2,0.0021089077746301544
233976,10,2,10,0.2,0.0020302171860245516
242962,10,2,10,0.2,0.002014479068303431
137397,5,1,5,0.2,0.0023607176581680834
9417,30,6,30,0.2,0.00399748190116462
161755,5,1,5,0.2,0.003871576959395657
162014,5,1,5,0.2,0.0043751967264715145
234614,5,1,5,0.2,0.003997481901164621
122671,5,1,5,0.2,0.002895813660686182
10946,5,1,5,0.2,0.002297765187283601
35233,10,2,10,0.2,0.006059175322631413
2399,5,1,5,0.2,0.0063267233238904624
121065,5,1,5,0.2,0.003934529430280139
243785,10,2,10,0.2,0.0029587661315706648
62471,5,1,5,0.2,0.0028013849543594587
34801,10,2,10,0.2,0.002045955303745672
229055,5,1,5,0.2,0.0021718602455146367
219208,5,1,5,0.2,0.0037141957821844505
5209,5,1,5,0.2,0.0015738117721120555
234623,20,4,20,0.2,0.0038479697828139744
160878,5,1,5,0.2,0.006735914384639596
223461,5,1,5,0.2,0.0037456720176266924
241100,5,1,5,0.2,0.0017311929493232612
227771,5,1,5,0.2,0.0024236701290525652
226976,5,1,5,0.2,0.0027069562480327354
241537,5,1,5,0.2,0.0023607176581680834
274925,5,1,5,0.2,0.0018885741265344668
54374,5,1,5,0.2,0.0021718602455146367
54512,5,1,5,0.2,0.0021089077746301544
156483,5,1,5,0.2,0.0023292414227258423
226394,5,1,5,0.2,0.003556814604973245
272715,5,1,5,0.2,0.012905256531318854
156837,5,1,5,0.2,0.0027699087189172176
127113,5,1,5,0.2,0.0018885741265344668
126907,5,1,5,0.2,0.002581051306263771
229177,5,1,5,0.2,0.003934529430280139
132007,5,1,5,0.2,0.0028328611898017
51663,5,1,5,0.2,0.002486622599937048
55559,5,1,5,0.2,0.0016052880075542967
271833,5,1,5,0.2,0.0027384324834749765
5746,5,1,5,0.2,0.003367957192319799
159004,5,1,5,0.2,0.0041233868429335855
159044,5,1,5,0.2,0.0019515265974189486
5741,5,1,5,0.2,0.002014479068303431
152617,5,1,5,0.2,0.0020774315391879133
58458,5,1,5,0.2,0.0021089077746301544
119654,5,1,5,0.2,0.0021403840100723956
6671,5,1,5,0.2,0.002706956248032736
166291,5,1,5,0.2,0.0028328611898017
139934,5,1,5,0.2,0.003651243311299968
276563,5,1,5,0.2,0.0028013849543594587
266522,5,1,5,0.2,0.0037771482530689336
68767,5,1,5,0.2,0.00226628895184136
140069,15,3,15,0.2,0.0017626691847655025
111438,5,1,5,0.2,0.001794145420207743
69188,10,2,10,0.2,0.002628265659427133
212859,10,2,10,0.2,0.002344979540446963
212697,5,1,5,0.2,0.0021089077746301544
69460,5,1,5,0.2,0.00368271954674221
113475,5,1,5,0.2,0.004973245199874096
834,5,1,5,0.2,0.0020774315391879133
141047,5,1,5,0.2,0.0059175322631413296
239000,5,1,5,0.2,0.002518098835379289
174851,5,1,5,0.2,0.00226628895184136
71522,5,1,5,0.2,0.0016052880075542967
41088,5,1,5,0.2,0.002990242367012905
141600,5,1,5,0.2,0.0030217186024551466
238735,5,1,5,0.2,0.0024236701290525657
238179,5,1,5,0.2,0.009128108278249922
263842,10,2,10,0.2,0.002407932011331445
248540,10,2,10,0.2,0.003367957192319799
109562,5,1,5,0.2,0.0016367642429965378
277478,5,1,5,0.2,0.0019200503619767075
170845,5,1,5,0.2,0.006735914384639596
170054,5,1,5,0.2,0.0016367642429965378
268282,5,1,5,0.2,0.001951526597418949
45564,5,1,5,0.2,0.004501101668240479
166891,5,1,5,0.2,0.0046270066100094435
116599,15,3,15,0.2,0.0021613681670338896
1116,5,1,5,0.2,0.00198300283286119
267680,5,1,5,0.2,0.0029902423670129055
216557,5,1,5,0.2,0.0023292414227258423
166492,10,2,10,0.2,0.0019357884796978287
235206,5,1,5,0.2,0.0022662889518413596
118344,5,1,5,0.2,0.0033050047214353167
115997,5,1,5,0.2,0.0024236701290525652
115929,10,2,10,0.2,0.0020774315391879133
216260,5,1,5,0.2,0.003336480956877558
239609,5,1,5,0.2,0.005539817437834436
239486,5,1,5,0.2,0.005760151085930124
139462,5,1,5,0.2,0.00311614730878187
267644,5,1,5,0.2,0.002234812716399119
10819,24,5,24,0.20833333333333334,0.0023410450110166823
207825,19,4,19,0.21052631578947367,0.003346420820701423
226006,19,4,19,0.21052631578947367,0.0021205042824246636
206675,14,3,14,0.21428571428571427,0.0019785062277980123
138441,14,3,14,0.21428571428571427,0.005418409101128647
46269,14,3,14,0.21428571428571427,0.003586042537883897
68943,14,3,14,0.21428571428571427,0.0033499707720670885
48355,23,5,23,0.21739130434782608,0.003250263442405332
16966,23,5,23,0.21739130434782608,0.0020938539228969083
252843,27,6,27,0.2222222222222222,0.0022033364809568782
252654,9,2,9,0.2222222222222222,0.002483125240443465
2358,9,2,9,0.2222222222222222,0.0026579932151225825
236948,18,4,18,0.2222222222222222,0.0029465253733431253
141819,9,2,9,0.2222222222222222,0.008148847620046865
161037,9,2,9,0.2222222222222222,0.0036897142657293745
85962,9,2,9,0.2222222222222222,0.002588046025250936
118275,9,2,9,0.2222222222222222,0.0019585213164061135
182838,18,4,18,0.2222222222222222,0.004415416360647711
218411,9,2,9,0.2222222222222222,0.003794635050536845
212568,9,2,9,0.2222222222222222,0.0044941069492533126
96936,9,2,9,0.2222222222222222,0.004843842898611547
96869,9,2,9,0.2222222222222222,0.002640506417654671
211961,9,2,9,0.2222222222222222,0.005281012835309342
245188,9,2,9,0.2222222222222222,0.0060154583289616335
107453,9,2,9,0.2222222222222222,0.0036722274682614627
104604,9,2,9,0.2222222222222222,0.0019060609240023783
183196,18,4,18,0.2222222222222222,0.003016472563214772
248531,9,2,9,0.2222222222222222,0.004546567341657048
222050,22,5,22,0.22727272727272727,0.002439408246773686
206202,22,5,22,0.22727272727272727,0.0029973960568861415
149907,13,3,13,0.23076923076923078,0.0021306990145517064
126814,26,6,26,0.23076923076923078,0.004751700927338318
12982,65,15,65,0.23076923076923078,0.002782014963318079
94951,39,9,39,0.23076923076923078,0.0037367941050660595
276307,13,3,13,0.23076923076923078,0.0027965424565991135
109955,30,7,30,0.23333333333333334,0.002234812716399118
26535,17,4,17,0.23529411764705882,0.0030643040974652363
230708,17,4,17,0.23529411764705882,0.0032864892888222327
86408,21,5,21,0.23809523809523808,0.002473132784747516
132836,21,5,21,0.23809523809523808,0.0021208987214652933
44089,4,1,4,0.25,0.0019279194208372678
208907,8,2,8,0.25,0.003816493547371735
248259,8,2,8,0.25,0.003737802958766132
70628,8,2,8,0.25,0.0019279194208372678
72418,8,2,8,0.25,0.0038164935473717345
249058,12,3,12,0.25,0.0038558388416745346
252775,4,1,4,0.25,0.003068932955618508
212467,24,6,24,0.25,0.002459080893925086
79961,8,2,8,0.25,0.0022426817752596796
208019,12,3,12,0.25,0.0023476025600671496
250683,8,2,8,0.25,0.001927919420837268
225912,12,3,12,0.25,0.002413178050571818
36609,40,10,40,0.25,0.004874881964117094
28451,20,5,20,0.25,0.003352219074598678
50859,8,2,8,0.25,0.002321372363865282
59059,12,3,12,0.25,0.0036591123701605285
232583,8,2,8,0.25,0.0029312244255587034
223066,4,1,4,0.25,0.003305004721435316
35922,4,1,4,0.25,0.002203336480956878
220931,8,2,8,0.25,0.002813188542650299
35050,12,3,12,0.25,0.002819746091700766
249496,8,2,8,0.25,0.002498426188227888
62966,28,7,28,0.25,0.004867574980889427
52917,52,13,52,0.25,0.0037953076196702274
76019,24,6,24,0.25,0.002931224425558703
84126,4,1,4,0.25,0.0030689329556185083
65913,8,2,8,0.25,0.002065627950897073
33461,8,2,8,0.25,0.00397387472458294
248547,4,1,4,0.25,0.003855838841674536
256925,8,2,8,0.25,0.00600015738117721
142212,16,4,16,0.25,0.002508262511803588
139586,8,2,8,0.25,0.0026361347182876933
255493,4,1,4,0.25,0.0027541706011960966
132901,8,2,8,0.25,0.004406672961913755
276688,12,3,12,0.25,0.002268911971461547
270352,36,9,36,0.25,0.0036459972720595943
134556,12,3,12,0.25,0.00591490924352114
162886,8,2,8,0.25,0.006059175322631413
101550,4,1,4,0.25,0.007121498268807051
191523,12,3,12,0.25,0.0024262931486727524
134508,12,3,12,0.25,0.004787010806840836
113663,20,5,20,0.25,0.003635505193578848
269728,12,3,12,0.25,0.0028722064841045017
122096,8,2,8,0.25,0.0031672961913755122
95010,16,4,16,0.25,0.0028820428076802014
140167,8,2,8,0.25,0.0042886370790053505
277873,4,1,4,0.25,0.005587031790997798
163876,4,1,4,0.25,0.008970727101038715
260655,4,1,4,0.25,0.0021639911866540764
121083,8,2,8,0.25,0.003167296191375512
188369,4,1,4,0.25,0.0018885741265344664
96019,4,1,4,0.25,0.009560906515580737
14897,4,1,4,0.25,0.0038951841359773373
100782,8,2,8,0.25,0.004072237960339943
112402,8,2,8,0.25,0.00680673591438464
7134,8,2,8,0.25,0.0071805162102612525
170155,4,1,4,0.25,0.0021639911866540764
156214,32,8,32,0.25,0.0030148331759521562
97972,4,1,4,0.25,0.004327982373308153
273197,8,2,8,0.25,0.0033246773685867174
273465,4,1,4,0.25,0.0027935158954988984
275318,8,2,8,0.25,0.0037771482530689336
109403,4,1,4,0.25,0.0021639911866540764
186807,8,2,8,0.25,0.005901794145420207
198982,4,1,4,0.25,0.003462385898646522
