,count
58,0.01337740006295247
6,0.01337740006295247
1405,0.013220018885741265
667,0.013220018885741265
687,0.013220018885741265
232,0.013220018885741265
230,0.013220018885741265
1030,0.013220018885741265
913,0.01306263770853006
504,0.01306263770853006
655,0.012905256531318854
1032,0.012905256531318854
207,0.012747875354107648
2619,0.012747875354107648
663,0.012747875354107648
635,0.012590494176896443
1721,0.012590494176896443
568,0.012590494176896443
1472,0.012590494176896443
69,0.012590494176896443
1275,0.012433112999685237
1098,0.012433112999685237
889,0.012275731822474031
2494,0.012275731822474031
325,0.012275731822474031
1108,0.012275731822474031
70,0.012118350645262826
1722,0.011960969468051622
2605,0.011960969468051622
1214,0.011960969468051622
534,0.011803588290840416
1087,0.011803588290840416
160,0.011803588290840416
1817,0.011803588290840416
822,0.011803588290840416
177,0.01164620711362921
330,0.01164620711362921
517,0.01164620711362921
1382,0.01164620711362921
1121,0.01164620711362921
751,0.011488825936418005
1480,0.011488825936418005
1077,0.011488825936418005
908,0.011488825936418005
1944,0.0113314447592068
1069,0.0113314447592068
2035,0.0113314447592068
394,0.0113314447592068
900,0.011174063581995594
670,0.011174063581995594
376,0.011174063581995594
599,0.011174063581995594
745,0.011174063581995594
573,0.011174063581995594
1946,0.011016682404784388
662,0.011016682404784388
3011,0.011016682404784388
1351,0.011016682404784388
428,0.011016682404784388
763,0.010859301227573183
1131,0.010859301227573183
581,0.010859301227573183
882,0.010859301227573183
1262,0.010859301227573183
425,0.010859301227573183
1529,0.010859301227573183
320,0.010859301227573183
356,0.010701920050361977
2648,0.010701920050361977
403,0.010544538873150771
1689,0.010544538873150771
2215,0.010544538873150771
1115,0.010387157695939566
152,0.010387157695939566
580,0.010387157695939566
571,0.010387157695939566
453,0.010387157695939566
426,0.01022977651872836
1442,0.01022977651872836
1685,0.01022977651872836
470,0.01022977651872836
843,0.01022977651872836
336,0.01022977651872836
654,0.010072395341517154
903,0.010072395341517154
865,0.010072395341517154
3753,0.010072395341517154
236,0.009915014164305949
1277,0.009915014164305949
1470,0.009915014164305949
1996,0.009915014164305949
1363,0.009915014164305949
1766,0.009915014164305949
802,0.009757632987094743
427,0.009757632987094743
874,0.009757632987094743
824,0.009757632987094743
645,0.009757632987094743
337,0.009757632987094743
1196,0.009600251809883538
1816,0.009600251809883538
1622,0.009600251809883538
379,0.009600251809883538
307,0.009600251809883538
2211,0.009600251809883538
1215,0.009600251809883538
1422,0.009600251809883538
17,0.009600251809883538
2054,0.009600251809883538
2531,0.009442870632672332
1539,0.009442870632672332
604,0.009442870632672332
1122,0.009442870632672332
2465,0.009442870632672332
2342,0.009285489455461126
342,0.009285489455461126
239,0.009285489455461126
872,0.009285489455461126
1001,0.009285489455461126
14,0.009285489455461126
987,0.009285489455461126
434,0.009285489455461126
839,0.009285489455461126
2690,0.00912810827824992
1933,0.00912810827824992
696,0.00912810827824992
317,0.00912810827824992
1430,0.00912810827824992
2477,0.008970727101038715
593,0.008970727101038715
381,0.008970727101038715
708,0.008970727101038715
657,0.008970727101038715
1258,0.00881334592382751
450,0.00881334592382751
3380,0.00881334592382751
980,0.00881334592382751
1723,0.00881334592382751
238,0.00881334592382751
862,0.00881334592382751
73,0.00881334592382751
229,0.00881334592382751
257,0.00881334592382751
1080,0.008655964746616304
384,0.008655964746616304
830,0.008655964746616304
299,0.008655964746616304
682,0.008655964746616304
436,0.008655964746616304
1019,0.008655964746616304
61,0.008655964746616304
585,0.0084985835694051
1247,0.0084985835694051
2683,0.0084985835694051
396,0.0084985835694051
518,0.0084985835694051
873,0.0084985835694051
1149,0.0084985835694051
194,0.008341202392193894
1319,0.008341202392193894
3262,0.008341202392193894
2199,0.008341202392193894
1736,0.008341202392193894
251,0.008341202392193894
535,0.008341202392193894
1797,0.008341202392193894
815,0.008183821214982689
565,0.008183821214982689
400,0.008183821214982689
66,0.008183821214982689
283,0.008183821214982689
1492,0.008183821214982689
2349,0.008183821214982689
180,0.008183821214982689
1307,0.008183821214982689
1484,0.008183821214982689
1533,0.008183821214982689
2781,0.008026440037771483
454,0.008026440037771483
2661,0.008026440037771483
1260,0.008026440037771483
606,0.008026440037771483
1071,0.008026440037771483
1848,0.008026440037771483
550,0.008026440037771483
1451,0.007869058860560278
414,0.007869058860560278
1055,0.007869058860560278
923,0.007869058860560278
743,0.007869058860560278
350,0.007869058860560278
1942,0.007869058860560278
1835,0.007869058860560278
203,0.007869058860560278
1795,0.007869058860560278
80,0.007869058860560278
1033,0.007869058860560278
1316,0.007711677683349071
2436,0.007711677683349071
1993,0.007711677683349071
1865,0.007711677683349071
260,0.007711677683349071
145,0.007711677683349071
1651,0.007711677683349071
1479,0.007711677683349071
1372,0.007554296506137866
1024,0.007554296506137866
419,0.007554296506137866
377,0.007554296506137866
1295,0.007554296506137866
1874,0.007554296506137866
2794,0.007554296506137866
731,0.007554296506137866
1093,0.007554296506137866
169,0.007554296506137866
1089,0.007554296506137866
1326,0.007554296506137866
250,0.007554296506137866
1147,0.007554296506137866
1416,0.007554296506137866
1142,0.007554296506137866
818,0.007396915328926661
810,0.007396915328926661
1939,0.007396915328926661
2859,0.007396915328926661
234,0.007396915328926661
1521,0.007396915328926661
497,0.007396915328926661
3220,0.007396915328926661
736,0.007396915328926661
2733,0.007396915328926661
402,0.007396915328926661
1726,0.007239534151715455
1573,0.007239534151715455
15,0.007239534151715455
1577,0.007239534151715455
2361,0.007239534151715455
1409,0.007239534151715455
2829,0.007239534151715455
566,0.007082152974504249
147,0.007082152974504249
1928,0.007082152974504249
835,0.007082152974504249
608,0.007082152974504249
56,0.007082152974504249
1315,0.007082152974504249
1826,0.007082152974504249
225,0.007082152974504249
2688,0.007082152974504249
1378,0.007082152974504249
2789,0.006924771797293044
2626,0.006924771797293044
1591,0.006924771797293044
146,0.006924771797293044
636,0.006924771797293044
211,0.006924771797293044
1710,0.006924771797293044
1369,0.006924771797293044
2216,0.006924771797293044
3736,0.006924771797293044
2444,0.006924771797293044
456,0.006924771797293044
2280,0.006924771797293044
547,0.006767390620081838
1455,0.006767390620081838
870,0.006767390620081838
578,0.006767390620081838
1683,0.006767390620081838
698,0.006767390620081838
3308,0.006767390620081838
2061,0.006767390620081838
983,0.006767390620081838
720,0.006767390620081838
1207,0.006767390620081838
2834,0.0066100094428706326
659,0.0066100094428706326
2809,0.0066100094428706326
2779,0.0066100094428706326
772,0.0066100094428706326
21,0.0066100094428706326
1296,0.0066100094428706326
274,0.0066100094428706326
500,0.0066100094428706326
200,0.0066100094428706326
1553,0.0066100094428706326
153,0.0066100094428706326
2453,0.0066100094428706326
1943,0.0066100094428706326
3153,0.0066100094428706326
2320,0.0066100094428706326
137,0.0066100094428706326
1912,0.0066100094428706326
1674,0.006452628265659427
1476,0.006452628265659427
1067,0.006452628265659427
305,0.006452628265659427
3049,0.006452628265659427
552,0.006452628265659427
1740,0.006452628265659427
51,0.006452628265659427
2050,0.006452628265659427
1070,0.006452628265659427
3008,0.006452628265659427
2602,0.006452628265659427
1049,0.006452628265659427
1336,0.006452628265659427
2884,0.006452628265659427
3075,0.006452628265659427
1560,0.006295247088448221
2233,0.006295247088448221
2481,0.006295247088448221
992,0.006295247088448221
2975,0.006295247088448221
190,0.006295247088448221
191,0.006295247088448221
1438,0.006295247088448221
511,0.006137865911237016
437,0.006137865911237016
1516,0.006137865911237016
269,0.006137865911237016
2768,0.006137865911237016
3154,0.006137865911237016
3122,0.006137865911237016
548,0.006137865911237016
300,0.006137865911237016
2335,0.006137865911237016
2841,0.006137865911237016
1172,0.006137865911237016
2121,0.006137865911237016
1439,0.005980484734025811
1499,0.005980484734025811
2660,0.005980484734025811
87,0.005980484734025811
2901,0.005980484734025811
23,0.005980484734025811
2573,0.005980484734025811
2587,0.005980484734025811
1840,0.005980484734025811
1464,0.005980484734025811
301,0.005980484734025811
2677,0.005980484734025811
844,0.005980484734025811
586,0.005823103556814605
39,0.005823103556814605
684,0.005823103556814605
834,0.005823103556814605
141,0.005823103556814605
1282,0.005823103556814605
175,0.005823103556814605
1323,0.005823103556814605
2457,0.005823103556814605
615,0.005823103556814605
850,0.005823103556814605
2048,0.005823103556814605
2051,0.005823103556814605
370,0.005823103556814605
392,0.005823103556814605
369,0.005823103556814605
2091,0.005823103556814605
308,0.005823103556814605
95,0.0056657223796034
1686,0.0056657223796034
2235,0.0056657223796034
1870,0.0056657223796034
399,0.0056657223796034
2343,0.0056657223796034
2039,0.0056657223796034
1133,0.0056657223796034
2689,0.0056657223796034
1276,0.0056657223796034
2452,0.0056657223796034
1339,0.0056657223796034
85,0.0056657223796034
2759,0.0056657223796034
1748,0.0056657223796034
2736,0.0056657223796034
1021,0.0056657223796034
848,0.0056657223796034
2706,0.0056657223796034
1371,0.005508341202392194
441,0.005508341202392194
1776,0.005508341202392194
1419,0.005508341202392194
100,0.005508341202392194
1431,0.005508341202392194
1304,0.005508341202392194
1297,0.005508341202392194
1072,0.005508341202392194
367,0.005508341202392194
1554,0.005508341202392194
999,0.0053509600251809885
24,0.0053509600251809885
1819,0.0053509600251809885
1286,0.0053509600251809885
1400,0.0053509600251809885
1440,0.0053509600251809885
3068,0.0053509600251809885
219,0.0053509600251809885
249,0.0053509600251809885
3167,0.0053509600251809885
26,0.0053509600251809885
1981,0.0053509600251809885
378,0.0053509600251809885
163,0.0053509600251809885
1570,0.0053509600251809885
1566,0.0053509600251809885
159,0.0053509600251809885
703,0.0053509600251809885
819,0.0053509600251809885
151,0.0053509600251809885
217,0.0053509600251809885
1341,0.0053509600251809885
1664,0.0053509600251809885
730,0.0053509600251809885
366,0.005193578847969783
406,0.005193578847969783
1462,0.005193578847969783
1558,0.005193578847969783
2642,0.005193578847969783
2946,0.005193578847969783
1725,0.005193578847969783
770,0.005193578847969783
218,0.005193578847969783
597,0.005193578847969783
2693,0.005193578847969783
142,0.005193578847969783
1612,0.005193578847969783
1022,0.005193578847969783
2934,0.005193578847969783
193,0.005193578847969783
1311,0.005193578847969783
2682,0.005193578847969783
1140,0.005193578847969783
2210,0.005193578847969783
2819,0.005036197670758577
1474,0.005036197670758577
1475,0.005036197670758577
1011,0.005036197670758577
2057,0.005036197670758577
1654,0.005036197670758577
1512,0.005036197670758577
3142,0.005036197670758577
1034,0.005036197670758577
617,0.005036197670758577
2299,0.005036197670758577
1684,0.005036197670758577
499,0.005036197670758577
695,0.005036197670758577
1534,0.005036197670758577
2855,0.005036197670758577
1134,0.005036197670758577
589,0.005036197670758577
1552,0.005036197670758577
2500,0.005036197670758577
2498,0.005036197670758577
3063,0.005036197670758577
2526,0.005036197670758577
2835,0.005036197670758577
523,0.005036197670758577
3013,0.004878816493547372
1756,0.004878816493547372
592,0.004878816493547372
1146,0.004878816493547372
2279,0.004878816493547372
3032,0.004878816493547372
3734,0.004878816493547372
1008,0.004878816493547372
2984,0.004878816493547372
986,0.004878816493547372
1745,0.004878816493547372
1308,0.004878816493547372
1105,0.004878816493547372
3272,0.004878816493547372
1951,0.004878816493547372
1523,0.004878816493547372
2163,0.004878816493547372
82,0.004878816493547372
1268,0.004878816493547372
1468,0.004878816493547372
4062,0.004878816493547372
1232,0.004878816493547372
1491,0.004878816493547372
1159,0.004878816493547372
174,0.004878816493547372
955,0.004878816493547372
1259,0.004878816493547372
1504,0.004878816493547372
836,0.004878816493547372
664,0.004878816493547372
905,0.004878816493547372
1519,0.004878816493547372
1979,0.004878816493547372
1665,0.004878816493547372
2074,0.004721435316336166
461,0.004721435316336166
2063,0.004721435316336166
373,0.004721435316336166
2258,0.004721435316336166
1228,0.004721435316336166
1188,0.004721435316336166
4118,0.004721435316336166
2200,0.004721435316336166
536,0.004721435316336166
1088,0.004721435316336166
1410,0.004721435316336166
1980,0.004721435316336166
3714,0.004721435316336166
1466,0.004721435316336166
162,0.004721435316336166
564,0.004721435316336166
747,0.004721435316336166
1673,0.004721435316336166
557,0.004721435316336166
1182,0.004721435316336166
2020,0.004721435316336166
1320,0.004721435316336166
340,0.004721435316336166
2411,0.004721435316336166
3424,0.004721435316336166
294,0.004721435316336166
2177,0.00456405413912496
314,0.00456405413912496
348,0.00456405413912496
2141,0.00456405413912496
67,0.00456405413912496
1568,0.00456405413912496
2985,0.00456405413912496
304,0.00456405413912496
1562,0.00456405413912496
2968,0.00456405413912496
890,0.00456405413912496
411,0.00456405413912496
1871,0.00456405413912496
1186,0.00456405413912496
1711,0.00456405413912496
1189,0.00456405413912496
3246,0.00456405413912496
1083,0.00456405413912496
2914,0.00456405413912496
616,0.00456405413912496
549,0.00456405413912496
1138,0.00456405413912496
2014,0.00456405413912496
1891,0.00456405413912496
2923,0.00456405413912496
929,0.004406672961913755
212,0.004406672961913755
1652,0.004406672961913755
1029,0.004406672961913755
2150,0.004406672961913755
1065,0.004406672961913755
3716,0.004406672961913755
1713,0.004406672961913755
1769,0.004406672961913755
1239,0.004406672961913755
1253,0.004406672961913755
3596,0.004406672961913755
1287,0.004406672961913755
916,0.004406672961913755
423,0.004406672961913755
652,0.004406672961913755
1899,0.004406672961913755
1791,0.004406672961913755
2413,0.004406672961913755
3143,0.004406672961913755
2451,0.004406672961913755
2458,0.004406672961913755
313,0.004406672961913755
1412,0.00424929178470255
3334,0.00424929178470255
285,0.00424929178470255
3124,0.00424929178470255
2425,0.00424929178470255
2625,0.00424929178470255
2219,0.00424929178470255
1059,0.00424929178470255
1420,0.00424929178470255
726,0.00424929178470255
925,0.00424929178470255
2339,0.00424929178470255
1290,0.00424929178470255
2445,0.00424929178470255
833,0.00424929178470255
734,0.00424929178470255
2148,0.00424929178470255
3816,0.00424929178470255
3038,0.00424929178470255
3847,0.00424929178470255
173,0.00424929178470255
1734,0.00424929178470255
1806,0.00424929178470255
72,0.00424929178470255
2432,0.00424929178470255
3952,0.00424929178470255
1771,0.00424929178470255
1941,0.00424929178470255
131,0.00424929178470255
1636,0.00424929178470255
681,0.00424929178470255
365,0.00424929178470255
1241,0.00424929178470255
397,0.00424929178470255
886,0.00424929178470255
3692,0.004091910607491344
2071,0.004091910607491344
1633,0.004091910607491344
3071,0.004091910607491344
502,0.004091910607491344
613,0.004091910607491344
2365,0.004091910607491344
129,0.004091910607491344
215,0.004091910607491344
327,0.004091910607491344
1576,0.004091910607491344
3288,0.004091910607491344
418,0.004091910607491344
2755,0.004091910607491344
3254,0.004091910607491344
1267,0.004091910607491344
1561,0.004091910607491344
254,0.004091910607491344
1574,0.004091910607491344
1385,0.004091910607491344
208,0.004091910607491344
1650,0.004091910607491344
1407,0.004091910607491344
430,0.004091910607491344
2321,0.004091910607491344
3051,0.004091910607491344
714,0.004091910607491344
2847,0.004091910607491344
1240,0.004091910607491344
1190,0.004091910607491344
1056,0.004091910607491344
1192,0.004091910607491344
1250,0.004091910607491344
2807,0.004091910607491344
3459,0.004091910607491344
1284,0.004091910607491344
144,0.004091910607491344
334,0.004091910607491344
4283,0.004091910607491344
1926,0.004091910607491344
1615,0.004091910607491344
895,0.003934529430280139
3735,0.003934529430280139
1634,0.003934529430280139
1377,0.003934529430280139
841,0.003934529430280139
1398,0.003934529430280139
2191,0.003934529430280139
1289,0.003934529430280139
513,0.003934529430280139
3170,0.003934529430280139
3295,0.003934529430280139
949,0.003934529430280139
1217,0.003934529430280139
1127,0.003934529430280139
2539,0.003934529430280139
2527,0.003934529430280139
1227,0.003934529430280139
3482,0.003934529430280139
1099,0.003934529430280139
3543,0.003934529430280139
3448,0.003934529430280139
3191,0.003934529430280139
3751,0.003934529430280139
2737,0.003934529430280139
2712,0.003934529430280139
347,0.003934529430280139
1495,0.003934529430280139
1415,0.003934529430280139
2840,0.003934529430280139
4602,0.003934529430280139
407,0.003934529430280139
722,0.003934529430280139
216,0.003934529430280139
412,0.003934529430280139
2612,0.003934529430280139
3007,0.003777148253068933
1206,0.003777148253068933
1863,0.003777148253068933
930,0.003777148253068933
1955,0.003777148253068933
2734,0.003777148253068933
691,0.003777148253068933
2326,0.003777148253068933
2632,0.003777148253068933
2764,0.003777148253068933
1294,0.003777148253068933
2704,0.003777148253068933
3329,0.003777148253068933
640,0.003777148253068933
1958,0.003777148253068933
699,0.003777148253068933
1184,0.003777148253068933
1522,0.003777148253068933
2802,0.003777148253068933
719,0.003777148253068933
2291,0.003777148253068933
5288,0.003777148253068933
709,0.003777148253068933
2831,0.003777148253068933
3135,0.003777148253068933
539,0.003777148253068933
224,0.003777148253068933
624,0.003777148253068933
4252,0.003777148253068933
3550,0.003777148253068933
62,0.003777148253068933
123,0.003777148253068933
623,0.003777148253068933
762,0.003777148253068933
1423,0.003777148253068933
2398,0.003777148253068933
3141,0.003777148253068933
2645,0.003777148253068933
2697,0.003777148253068933
1016,0.003777148253068933
181,0.003777148253068933
2450,0.003777148253068933
1635,0.003777148253068933
2839,0.003777148253068933
2798,0.003777148253068933
967,0.003777148253068933
982,0.003777148253068933
1090,0.0036197670758577275
3404,0.0036197670758577275
2707,0.0036197670758577275
964,0.0036197670758577275
3408,0.0036197670758577275
948,0.0036197670758577275
876,0.0036197670758577275
1169,0.0036197670758577275
3391,0.0036197670758577275
3477,0.0036197670758577275
907,0.0036197670758577275
1003,0.0036197670758577275
639,0.0036197670758577275
3260,0.0036197670758577275
483,0.0036197670758577275
349,0.0036197670758577275
1749,0.0036197670758577275
1503,0.0036197670758577275
357,0.0036197670758577275
509,0.0036197670758577275
2041,0.0036197670758577275
485,0.0036197670758577275
4047,0.0036197670758577275
4684,0.0036197670758577275
2114,0.0036197670758577275
408,0.0036197670758577275
1587,0.0036197670758577275
420,0.0036197670758577275
1932,0.0036197670758577275
209,0.0036197670758577275
467,0.0036197670758577275
2394,0.0036197670758577275
646,0.0036197670758577275
3096,0.0036197670758577275
741,0.0036197670758577275
560,0.0036197670758577275
2231,0.0036197670758577275
2284,0.0036197670758577275
2265,0.0036197670758577275
278,0.0036197670758577275
279,0.0036197670758577275
281,0.0036197670758577275
282,0.0036197670758577275
1354,0.0036197670758577275
2234,0.0036197670758577275
1680,0.0036197670758577275
291,0.0036197670758577275
319,0.0036197670758577275
1436,0.0036197670758577275
2145,0.0036197670758577275
2650,0.0036197670758577275
2134,0.0036197670758577275
31,0.003462385898646522
460,0.003462385898646522
1717,0.003462385898646522
1773,0.003462385898646522
3171,0.003462385898646522
1161,0.003462385898646522
2913,0.003462385898646522
463,0.003462385898646522
3244,0.003462385898646522
431,0.003462385898646522
2049,0.003462385898646522
258,0.003462385898646522
2780,0.003462385898646522
4,0.003462385898646522
2225,0.003462385898646522
1057,0.003462385898646522
2773,0.003462385898646522
380,0.003462385898646522
206,0.003462385898646522
1703,0.003462385898646522
2959,0.003462385898646522
2032,0.003462385898646522
2027,0.003462385898646522
415,0.003462385898646522
2945,0.003462385898646522
2040,0.003462385898646522
2997,0.003462385898646522
1671,0.003462385898646522
1242,0.003462385898646522
2900,0.003462385898646522
3763,0.003462385898646522
1202,0.003462385898646522
3407,0.003462385898646522
1638,0.003462385898646522
2495,0.003462385898646522
2903,0.003462385898646522
1667,0.003462385898646522
1365,0.003462385898646522
2574,0.003462385898646522
2607,0.003462385898646522
1274,0.003462385898646522
706,0.003462385898646522
607,0.003462385898646522
1209,0.003462385898646522
1384,0.003462385898646522
1677,0.003462385898646522
3525,0.003462385898646522
3573,0.003462385898646522
1344,0.003462385898646522
148,0.003462385898646522
42,0.003462385898646522
694,0.0033050047214353163
3466,0.0033050047214353163
758,0.0033050047214353163
4036,0.0033050047214353163
213,0.0033050047214353163
1701,0.0033050047214353163
968,0.0033050047214353163
3349,0.0033050047214353163
969,0.0033050047214353163
2139,0.0033050047214353163
214,0.0033050047214353163
3727,0.0033050047214353163
1520,0.0033050047214353163
1408,0.0033050047214353163
4844,0.0033050047214353163
1357,0.0033050047214353163
3817,0.0033050047214353163
1075,0.0033050047214353163
867,0.0033050047214353163
3912,0.0033050047214353163
642,0.0033050047214353163
1006,0.0033050047214353163
2240,0.0033050047214353163
1177,0.0033050047214353163
150,0.0033050047214353163
3546,0.0033050047214353163
157,0.0033050047214353163
572,0.0033050047214353163
2735,0.0033050047214353163
591,0.0033050047214353163
275,0.0033050047214353163
1675,0.0033050047214353163
1305,0.0033050047214353163
1794,0.0033050047214353163
805,0.0033050047214353163
495,0.0033050047214353163
488,0.0033050047214353163
3190,0.0033050047214353163
1270,0.0033050047214353163
2731,0.0033050047214353163
2742,0.0033050047214353163
1909,0.0033050047214353163
3287,0.0033050047214353163
192,0.0033050047214353163
196,0.0033050047214353163
3783,0.0033050047214353163
4178,0.0033050047214353163
3092,0.0033050047214353163
1269,0.0031476235442241107
2300,0.0031476235442241107
4054,0.0031476235442241107
1586,0.0031476235442241107
3332,0.0031476235442241107
1494,0.0031476235442241107
1185,0.0031476235442241107
2478,0.0031476235442241107
2468,0.0031476235442241107
1157,0.0031476235442241107
1809,0.0031476235442241107
1828,0.0031476235442241107
1139,0.0031476235442241107
4325,0.0031476235442241107
3294,0.0031476235442241107
2898,0.0031476235442241107
1078,0.0031476235442241107
1571,0.0031476235442241107
2878,0.0031476235442241107
2060,0.0031476235442241107
4396,0.0031476235442241107
2083,0.0031476235442241107
2085,0.0031476235442241107
2088,0.0031476235442241107
3975,0.0031476235442241107
1291,0.0031476235442241107
1878,0.0031476235442241107
3824,0.0031476235442241107
3707,0.0031476235442241107
25,0.0031476235442241107
188,0.0031476235442241107
601,0.0031476235442241107
3784,0.0031476235442241107
466,0.0031476235442241107
576,0.0031476235442241107
563,0.0031476235442241107
339,0.0031476235442241107
83,0.0031476235442241107
36,0.0031476235442241107
479,0.0031476235442241107
3695,0.0031476235442241107
554,0.0031476235442241107
3721,0.0031476235442241107
306,0.0031476235442241107
77,0.0031476235442241107
309,0.0031476235442241107
627,0.0031476235442241107
3582,0.0031476235442241107
753,0.0031476235442241107
854,0.0031476235442241107
675,0.0031476235442241107
3390,0.0029902423670129055
530,0.0029902423670129055
782,0.0029902423670129055
390,0.0029902423670129055
3562,0.0029902423670129055
2662,0.0029902423670129055
2961,0.0029902423670129055
1934,0.0029902423670129055
1358,0.0029902423670129055
88,0.0029902423670129055
2599,0.0029902423670129055
3755,0.0029902423670129055
303,0.0029902423670129055
3077,0.0029902423670129055
2604,0.0029902423670129055
405,0.0029902423670129055
1621,0.0029902423670129055
1747,0.0029902423670129055
2853,0.0029902423670129055
3652,0.0029902423670129055
2711,0.0029902423670129055
3814,0.0029902423670129055
1013,0.0029902423670129055
4095,0.0029902423670129055
3941,0.0029902423670129055
2670,0.0029902423670129055
2696,0.0029902423670129055
2492,0.0029902423670129055
170,0.0029902423670129055
3483,0.0029902423670129055
2377,0.0029902423670129055
2285,0.0029902423670129055
1727,0.0029902423670129055
4120,0.0029902423670129055
105,0.0029902423670129055
4301,0.0029902423670129055
3867,0.0029902423670129055
2090,0.0029902423670129055
2536,0.0029902423670129055
2473,0.0029902423670129055
1126,0.0029902423670129055
156,0.0029902423670129055
2763,0.0029902423670129055
3037,0.0029902423670129055
2521,0.0029902423670129055
3348,0.0029902423670129055
1144,0.0029902423670129055
404,0.0029902423670129055
1310,0.0029902423670129055
2327,0.0029902423670129055
538,0.0029902423670129055
2113,0.0029902423670129055
1511,0.0029902423670129055
2315,0.0029902423670129055
2081,0.0029902423670129055
2805,0.0029902423670129055
2889,0.0029902423670129055
4738,0.0029902423670129055
302,0.0029902423670129055
1676,0.0029902423670129055
312,0.0029902423670129055
1245,0.0029902423670129055
4267,0.0029902423670129055
1389,0.0029902423670129055
577,0.0029902423670129055
2685,0.0028328611898017
1783,0.0028328611898017
3015,0.0028328611898017
2611,0.0028328611898017
3811,0.0028328611898017
510,0.0028328611898017
3436,0.0028328611898017
2345,0.0028328611898017
4186,0.0028328611898017
1225,0.0028328611898017
2937,0.0028328611898017
2399,0.0028328611898017
3805,0.0028328611898017
4382,0.0028328611898017
1216,0.0028328611898017
1237,0.0028328611898017
5315,0.0028328611898017
1548,0.0028328611898017
3310,0.0028328611898017
3512,0.0028328611898017
2680,0.0028328611898017
1637,0.0028328611898017
629,0.0028328611898017
2338,0.0028328611898017
1655,0.0028328611898017
3409,0.0028328611898017
562,0.0028328611898017
561,0.0028328611898017
2277,0.0028328611898017
2826,0.0028328611898017
3795,0.0028328611898017
3243,0.0028328611898017
1792,0.0028328611898017
3603,0.0028328611898017
746,0.0028328611898017
459,0.0028328611898017
4150,0.0028328611898017
1321,0.0028328611898017
820,0.0028328611898017
1317,0.0028328611898017
3087,0.0028328611898017
1949,0.0028328611898017
3661,0.0028328611898017
1303,0.0028328611898017
2133,0.0028328611898017
284,0.0028328611898017
970,0.0028328611898017
30,0.0028328611898017
471,0.0028328611898017
33,0.0028328611898017
2761,0.0028328611898017
2518,0.0028328611898017
2572,0.0028328611898017
2522,0.0028328611898017
3876,0.0028328611898017
1990,0.0028328611898017
1361,0.0028328611898017
353,0.0028328611898017
4072,0.0028328611898017
3872,0.0028328611898017
7,0.0028328611898017
812,0.0028328611898017
2034,0.0028328611898017
2038,0.0028328611898017
2064,0.0028328611898017
3110,0.0028328611898017
2873,0.0028328611898017
4317,0.0028328611898017
972,0.0028328611898017
514,0.0028328611898017
2596,0.0028328611898017
2714,0.0028328611898017
487,0.0028328611898017
3445,0.0028328611898017
775,0.0028328611898017
1859,0.0028328611898017
4817,0.0028328611898017
1435,0.0028328611898017
845,0.0028328611898017
