user_id,M_global_R_APC
8589595,0.3198105
30352097,0.31982677
21834049,0.31984305
34378476,0.31984776
48349263,0.31993193
16589736,0.31998052
7593179,0.32020352
11644967,0.32027859
48492426,0.32031641
33637260,0.32034433
49037393,0.32035201
20723610,0.32043792
8326900,0.32054057
31171794,0.32055639
16113985,0.32077734
43065749,0.32081599
8750815,0.32094079
18231753,0.32128521
35930357,0.32129727
34340213,0.3213737
7263238,0.32138333
5091085,0.32166571
21026041,0.32169621
29945725,0.3217287
2644695,0.32173325
27776403,0.32177137
36645667,0.32185027
49535589,0.32190505
9362415,0.32217547
20851912,0.32225923
47383118,0.32227264
10305118,0.32235497
42219144,0.32242574
10354710,0.32249101
10638992,0.32251814
16967195,0.32259686
48541170,0.32264337
15401203,0.32291946
40368239,0.32299843
8889471,0.32306227
20257962,0.32317931
38884924,0.32322204
13728997,0.32331713
13816443,0.32331876
16280342,0.32339585
29116468,0.32343229
9397579,0.32355813
2798195,0.3235852
31132106,0.32359678
45220057,0.32379593
40416260,0.32382503
8038619,0.32383243
41966823,0.32389412
7130208,0.32391432
5169260,0.32399006
25208555,0.32404593
29985012,0.32415378
47067358,0.3242594
10722565,0.32435019
10918083,0.32441467
47076754,0.32449196
21157672,0.32452664
42845367,0.324559
25986779,0.32469004
15712810,0.32471246
34639954,0.32473437
42873093,0.32482038
3734720,0.32497643
32031865,0.32499085
39667686,0.32501027
33989728,0.32501446
46872368,0.32503223
18159242,0.32505555
30905007,0.32507453
48998558,0.32512848
19445047,0.32530786
30566551,0.32535253
16814310,0.32541603
26651818,0.32547956
32701023,0.32550931
36287078,0.32567696
7302292,0.32575632
10810145,0.32593393
39785637,0.32593715
27974865,0.32603833
30502200,0.32624001
12344688,0.32641306
16101101,0.32644866
7433889,0.32663256
47244074,0.32678466
34454582,0.32684967
49699629,0.32702427
7728718,0.3270663
5908097,0.32714435
15571350,0.32734544
40680556,0.3274392
3739205,0.32744222
34755359,0.32750879
18435051,0.32758261
8903245,0.32764642
20391799,0.32768693
26323935,0.32768781
40029632,0.32776129
38082243,0.32787833
5350860,0.32804468
19916420,0.32807788
26972140,0.32811451
8083774,0.32811953
2747640,0.3281653
2459995,0.3284533
49687571,0.32861154
21807433,0.32873603
13171969,0.32887127
45244460,0.32896925
21512164,0.3291465
49522170,0.32925355
25701321,0.32931926
22340896,0.32937245
16285829,0.32941205
15789785,0.32943693
11068360,0.32949628
46916195,0.32970775
3247689,0.32984675
2455789,0.32985272
46811153,0.33029684
6302009,0.33029906
8416342,0.33042089
45585789,0.33053815
5357974,0.33056136
21908913,0.33075574
12081184,0.33092238
48670015,0.33106019
2110860,0.33117605
21920371,0.33126427
49063912,0.33128031
16414741,0.33132999
4967017,0.33151328
32097189,0.33151423
32455350,0.33170235
27494716,0.3318737
6545254,0.33199947
48512926,0.33205387
19994253,0.33209168
31004165,0.33218453
23784719,0.33220197
14050866,0.33235274
45756625,0.33249097
2559449,0.33255795
24673565,0.33283014
4523353,0.33285593
4838552,0.33301291
6913364,0.33303834
29342297,0.33317374
42376838,0.33339355
9194110,0.33342945
18933505,0.33344374
45437250,0.33352495
9642628,0.33353313
10500664,0.33382998
16127859,0.3339699
7314089,0.33406668
33643062,0.3341837
17158519,0.33424024
41058907,0.33427112
31446973,0.33439555
48815702,0.33456334
30244469,0.33457925
48006186,0.33468665
6276865,0.33475573
11913352,0.33492802
48454168,0.33493569
7110072,0.33493827
32468040,0.33505302
21664131,0.33505773
10569000,0.33517242
26871457,0.33560896
3877643,0.33571206
8348794,0.33571724
7313271,0.33584008
2444880,0.33591168
21993053,0.33601172
45989904,0.33610741
48096980,0.33615029
32193029,0.33615198
33170959,0.33621188
16588908,0.33652078
35021231,0.3368045
5299573,0.33700242
12157246,0.33704164
27407693,0.33731117
21026225,0.33740244
32482271,0.33740356
34985616,0.33743247
48490383,0.33748078
47005143,0.33749875
11025639,0.33750907
2495737,0.33752435
37084152,0.33780482
48781441,0.33782214
48274150,0.33785793
49225693,0.33866779
19692318,0.33882077
6385666,0.33883762
39827332,0.33892479
45381933,0.33894766
32350400,0.33900774
8905635,0.33910138
22018084,0.33912264
33048378,0.3394573
28045434,0.33962914
18674561,0.33967057
11139379,0.34007336
46297062,0.34008071
22424781,0.34010324
12693660,0.3401198
28954422,0.34017346
33738477,0.34026754
17292472,0.34027239
7025270,0.34031357
6279741,0.34038297
21281434,0.34042631
27599680,0.34052736
39598228,0.34090827
40254888,0.34097948
26869261,0.34102753
40840313,0.34125259
37747345,0.34147583
11471389,0.34151323
20318709,0.34154903
39615260,0.34187096
31219479,0.34197362
25003810,0.34204879
34404751,0.34214754
22382567,0.34226803
21879258,0.34232553
49683893,0.34276738
17636233,0.34280767
34641758,0.34290853
5857001,0.34301991
7692466,0.34319361
26238782,0.34333285
43009758,0.34333873
8546023,0.34344109
48150872,0.34345443
32960780,0.34346322
29873589,0.34346929
5225127,0.34356751
15140890,0.34399753
41206742,0.34426885
31371152,0.34428561
6254124,0.34436868
25961960,0.3444786
17375007,0.34453522
4715699,0.34484626
27212935,0.34495428
35259987,0.34511723
9805870,0.34526067
6227464,0.34540323
8265837,0.34555567
49611011,0.34566531
46460706,0.34578831
37703253,0.34579338
3706441,0.3460435
47918071,0.34617225
15546991,0.3462094
46177818,0.34622994
11964106,0.34636999
47352370,0.34648348
5944207,0.34657482
23874401,0.34657656
8915823,0.34658886
16155379,0.34673743
5146647,0.34691239
45227840,0.34703823
4255033,0.34704199
16518810,0.34749943
19863834,0.34753518
22743125,0.34783549
49152354,0.34812336
27025998,0.34823578
37074357,0.3482507
21527713,0.34842382
42152966,0.34843506
11781493,0.34847935
10425264,0.3485196
22378877,0.34892168
2795805,0.34953746
15641777,0.35027367
48145059,0.35038522
49172477,0.35050858
36415548,0.35052044
22209685,0.35066819
15787275,0.35073007
5655380,0.35085876
32466262,0.35089115
14206367,0.35095359
36720382,0.35095424
16100473,0.35132563
20399262,0.35180652
11664549,0.35201962
41780101,0.35218492
19480952,0.35219477
46055823,0.35230313
9864265,0.35230829
11682363,0.35255726
7748805,0.35259064
49685931,0.35265066
2287915,0.35289903
37489819,0.35294871
38553299,0.35348861
32536149,0.35360677
19124244,0.35400715
27185977,0.35459258
29296164,0.35491811
15001470,0.35562123
16757849,0.35580814
27248646,0.35581542
33487854,0.35588074
6615236,0.35608198
10890109,0.35614513
49548385,0.35645713
26812571,0.35652443
27314685,0.35674597
42998247,0.35684059
25998509,0.3569989
2371498,0.35705966
40262075,0.35719284
28418016,0.35720112
31342978,0.35720265
10325579,0.35723954
15472218,0.3572733
28720758,0.35775174
1058825,0.35775224
47274291,0.35788393
23617794,0.35816411
49495481,0.35836489
8779560,0.3586821
4416792,0.35878629
12412741,0.35911666
21857088,0.35940397
9426738,0.35940735
12684072,0.35947352
2865038,0.35954112
39000040,0.35979381
11123117,0.35985591
13928853,0.35987938
13101928,0.3599697
37443552,0.36049491
22090272,0.36072451
42618648,0.36076156
33352008,0.36091615
47151051,0.36093291
36231987,0.36105869
7869577,0.36149481
21530089,0.36171849
5525357,0.36176913
3493862,0.36213681
29352077,0.36288597
39507398,0.36319053
7436168,0.36323486
4074955,0.36331302
38770148,0.36389917
38249453,0.36411521
6891384,0.36423855
26655699,0.36435162
34294645,0.36442336
46729024,0.36467189
48854767,0.36473374
40698923,0.36495419
9333127,0.36519673
32996224,0.36537873
38338948,0.36543513
4582372,0.3659156
25564491,0.36615866
12281192,0.36650921
3689316,0.36704996
14617517,0.36717347
1045479,0.36720667
47968786,0.36732727
22100552,0.36739161
36861717,0.36791338
11906837,0.36807396
28286844,0.36815932
4393555,0.36843548
8401542,0.3689398
42540154,0.36924304
13486009,0.36957072
40046089,0.36963204
37759648,0.36976471
31400742,0.36997398
48841084,0.37032677
46803677,0.37040842
45832409,0.37041431
27578153,0.37052298
17880222,0.37165543
48446943,0.37215483
30544472,0.37223107
14043336,0.37250367
5860925,0.37261161
49405822,0.37324473
40533780,0.37426124
5699387,0.37428293
28716853,0.37443807
3117329,0.37449268
48964676,0.37504317
19398743,0.37510973
47177348,0.37516197
21483646,0.3752022
49364986,0.37561122
47962516,0.37702353
49147214,0.37737027
33928954,0.37763662
8664343,0.37781918
5428675,0.37782155
33900061,0.37813489
34865342,0.37863399
48597002,0.37864496
48375076,0.37904956
19278267,0.37945558
36791587,0.37970956
36153038,0.37978692
16716864,0.37994137
48750533,0.38036858
45530000,0.38078928
8262092,0.38091302
18387234,0.38094033
8670134,0.3809509
9802576,0.38095405
10651552,0.38097281
26989740,0.38116713
41977911,0.38125566
9887145,0.38125614
48245524,0.38146184
34516780,0.38202072
14796648,0.3822305
34040775,0.38264478
27494943,0.38292754
29474203,0.38329825
30467281,0.38376036
2487577,0.38385721
38458784,0.38400842
38322386,0.38410354
37561528,0.38412653
21162863,0.38460652
24358054,0.38524623
30204887,0.38614061
8842049,0.38681249
40527050,0.38826297
18986035,0.38875666
9736613,0.38893668
10534234,0.38924889
4666082,0.39056894
48988168,0.39076716
35649250,0.39151473
45872223,0.3918254
46702742,0.39190706
10216230,0.39209017
14003316,0.39248961
30027184,0.39265479
6022040,0.39293236
39562938,0.39294286
10880838,0.39295819
41434524,0.39368421
5933717,0.39491177
13175952,0.39496986
38947726,0.39565114
47517413,0.39598453
35437158,0.39611235
40021133,0.39670936
9559845,0.39705042
36947909,0.39750602
10990036,0.39765541
14382600,0.3996013
27234188,0.3997962
49031380,0.40061721
12377848,0.40070947
20919587,0.40208856
48281671,0.40254713
21908559,0.40360483
34056588,0.40499344
36030281,0.40533261
12366431,0.40600605
23103483,0.40601717
5575276,0.40624388
21636411,0.4080641
2643458,0.40866014
32229941,0.40900152
38305389,0.40939458
47644346,0.40949686
45616228,0.40968461
38174795,0.41018303
39468004,0.41039835
7223848,0.41071103
34990001,0.4110138
39551511,0.41158837
28447827,0.41182134
33993412,0.41184616
49453876,0.41243724
32024254,0.41268494
26791773,0.41384852
19404047,0.41471367
33755187,0.41536413
48402919,0.41640711
42522418,0.41654954
39851962,0.41667299
2301413,0.41856238
21353739,0.41981667
10207970,0.42095964
9168783,0.42289174
5265025,0.42499653
12914806,0.4262249
47921404,0.42637568
47901421,0.42741471
20456642,0.42768228
48449109,0.42875662
41266003,0.43024101
11998404,0.43122861
9357777,0.43148833
28452640,0.43274222
18648408,0.43277369
41173128,0.44158617
48947980,0.44355607
34803000,0.44388733
2185669,0.44448853
6120350,0.44658069
3936490,0.44665393
20626579,0.44992024
5951636,0.45050183
6908446,0.45185019
47133987,0.45258915
24813067,0.45796637
12429765,0.46030583
47019800,0.46087725
34569350,0.46226738
26213046,0.46614185
13679719,0.47171284
15973625,0.4760037
47763936,0.47699162
5724816,0.47724195
49556594,0.47748569
28060412,0.47770654
18370368,0.47848084
3235339,0.48341993
48718677,0.48380978
37888435,0.48652776
34456359,0.49389315
2710520,0.49859284
42480496,0.50877193
5840437,0.5163402
8180447,0.51641016
33755353,0.52696257
34370513,0.53706656
45334972,0.5574418
37816801,0.5583427
36678812,0.57556964
18649882,0.58242377
17102068,0.63277809
